"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Western Buffer","WM2","2015-06-11","1","Surface Water","3.7","5.7","7.8","22.9","6.9","27.5","0.9","0.88"
"Western Buffer","WM2","2015-06-11","1","Middle Water","7.3","4.7","7.8","27.8","4.3","26.2","1.7","0.75"
"Western Buffer","WM2","2015-06-11","1","Bottom Water","4.8","3.5","7.8","31.8","6.9","24.9","2.3","0.42"
"Western Buffer","WM2","2015-07-16","1","Surface Water","4.8","6.6","8.2","29","4.1","28","3.2","0.35"
"Western Buffer","WM2","2015-07-16","1","Middle Water","3.5","5.7","8.2","29.5","3.8","27.4","4.6","0.33"
"Western Buffer","WM2","2015-07-16","1","Bottom Water","4","5.1","8.2","31.8","3.8","26.4","3.7","0.21"
"Western Buffer","WM2","2015-08-07","1","Surface Water","9.6","5.9","7.8","27.3","3.1","27","2.1","0.59"
"Western Buffer","WM2","2015-08-07","1","Middle Water","7.3","4.8","7.7","29.5","3.1","25.7","<0.5","0.45"
"Western Buffer","WM2","2015-08-07","1","Bottom Water","11","4.9","7.7","31.7","3.6","25.1","1.5","0.34"
"Western Buffer","WM2","2015-09-04","1","Surface Water","1","4.2","7.8","28.8","5.6","26.2","4.2","0.53"
"Western Buffer","WM2","2015-09-04","1","Middle Water","1.5","3.9","7.8","30.1","6.2","25.5","16","0.43"
"Western Buffer","WM2","2015-09-04","1","Bottom Water","1.4","4.1","7.9","32.3","13.8","24.8","22","0.24"
"Western Buffer","WM2","2015-10-05","1","Surface Water","1","5.1","7.8","29.9","5.5","28.3","4","0.41"
"Western Buffer","WM2","2015-10-05","1","Middle Water","0.6","4.9","7.8","30","6.4","28.3","4.5","0.4"
"Western Buffer","WM2","2015-10-05","1","Bottom Water","0.6","4.8","7.8","30.3","11.5","28.3","18","0.39"
"Western Buffer","WM2","2015-11-02","1","Surface Water","2.5","5.9","8","31.5","4.7","26.7","3.2","0.23"
"Western Buffer","WM2","2015-11-02","1","Middle Water","3.2","6","8.1","31.7","4.6","26.7","2.4","0.21"
"Western Buffer","WM2","2015-11-02","1","Bottom Water","2.8","6.1","8.1","32.6","6.1","26.6","9.8","0.1"
"Western Buffer","WM2","2015-12-04","1","Surface Water","0.9","5.7","7.6","32.4","4.2","23.7","13","0.33"
"Western Buffer","WM2","2015-12-04","1","Middle Water","1.4","6.1","7.7","32.7","4.1","23.8","11","0.26"
"Western Buffer","WM2","2015-12-04","1","Bottom Water","0.6","6.2","7.7","32.9","5.6","23.8","12","0.19"
"Western Buffer","WM2","2016-01-07","1","Surface Water","1.8","6.9","7.5","31.2","8.4","19.9","1","0.44"
"Western Buffer","WM2","2016-01-07","1","Middle Water","2.4","6.9","7.5","31.4","2.7","20","1.4","0.42"
"Western Buffer","WM2","2016-01-07","1","Bottom Water","1.7","7.2","7.6","31.8","2.5","19.9","1.1","0.25"
"Western Buffer","WM2","2016-02-12","1","Surface Water","1.1","7.3","7.6","29.7","4.1","16.1","3.1","0.4"
"Western Buffer","WM2","2016-02-12","1","Middle Water","1.2","7.4","7.6","30.2","4.4","16","5.5","0.38"
"Western Buffer","WM2","2016-02-12","1","Bottom Water","1.1","7.5","7.6","30.4","8.5","16","5.3","0.36"
"Western Buffer","WM2","2016-03-11","1","Surface Water","12","8.2","8.3","31.4","22.4","17.1","2.1","0.15"
"Western Buffer","WM2","2016-03-11","1","Middle Water","6.1","8.7","8.3","31.6","2.1","17.2","2.9","0.11"
"Western Buffer","WM2","2016-03-11","1","Bottom Water","4.8","8.6","8.3","31.7","2.6","17.3","2.2","0.1"
"Western Buffer","WM2","2016-04-07","1","Surface Water","0.4","6.9","8","28.8","1.7","19.4","3.6","0.35"
"Western Buffer","WM2","2016-04-07","1","Middle Water","0.9","7.6","8","29.4","1.3","18.9","8.7","0.27"
"Western Buffer","WM2","2016-04-07","1","Bottom Water","1.2","8","8","30.7","1.1","18.8","8.3","0.24"
"Western Buffer","WM2","2016-05-06","1","Surface Water","0.6","5.2","8","27.2","1.6","24.3","2.9","0.47"
"Western Buffer","WM2","2016-05-06","1","Middle Water","1.3","5.7","8","29.7","2.2","23.2","2.9","0.25"
"Western Buffer","WM2","2016-05-06","1","Bottom Water","1.4","6.3","8","31.7","1.3","22.9","2.6","0.13"
"Western Buffer","WM2","2016-06-08","1","Surface Water","5.3","4.7","8","26.9","1","27","1.3","0.52"
"Western Buffer","WM2","2016-06-08","1","Middle Water","6.6","3.9","8","27","1.2","26.9","1.8","0.4"
"Western Buffer","WM2","2016-06-08","1","Bottom Water","5.7","4.3","8","29.6","1.3","26.3","1.3","0.26"
"Western Buffer","WM2","2016-07-07","1","Surface Water","6.4","5.1","7.3","24.1","1.9","26.6","4.8","0.57"
"Western Buffer","WM2","2016-07-07","1","Middle Water","4.6","4.5","7.3","26","2.4","25.9","3.3","0.5"
"Western Buffer","WM2","2016-07-07","1","Bottom Water","4.2","3.4","7.3","29.4","1.6","24.9","2.6","0.49"
"Western Buffer","WM2","2016-08-05","1","Surface Water","1","6.2","7.8","29","31.1","25.5","3.6","0.42"
"Western Buffer","WM2","2016-08-05","1","Middle Water","0.7","3.9","7.8","30.6","3.2","24.4","2","0.34"
"Western Buffer","WM2","2016-08-05","1","Bottom Water","1.4","3.8","7.9","32.9","3.7","23.6","5","0.17"
"Western Buffer","WM2","2016-09-07","1","Surface Water","0.9","5","7.8","28.1","4.2","27.4","2.8","0.52"
"Western Buffer","WM2","2016-09-07","1","Middle Water","0.6","3.9","7.8","29.8","5","27.2","4.9","0.41"
"Western Buffer","WM2","2016-09-07","1","Bottom Water","0.6","4.2","7.9","31.6","9.4","27.2","12","0.24"
"Western Buffer","WM2","2016-10-06","1","Surface Water","1.6","5.2","7.8","30.7","6.5","28.3","3.8","0.29"
"Western Buffer","WM2","2016-10-06","1","Middle Water","1.4","4.2","7.8","30.8","4.2","28.4","5.8","0.27"
"Western Buffer","WM2","2016-10-06","1","Bottom Water","1","5","7.9","31.8","6.9","28.3","6.8","0.24"
"Western Buffer","WM2","2016-11-04","1","Surface Water","1","5.6","7.9","31.2","118","26.1","4","0.21"
"Western Buffer","WM2","2016-11-04","1","Middle Water","2.1","6.3","7.9","31.3","156.4","26.4","5.7","0.22"
"Western Buffer","WM2","2016-11-04","1","Bottom Water","1.3","6.2","7.9","31.3","115.9","26.4","9.8","0.23"
"Western Buffer","WM2","2016-12-02","1","Surface Water","1.7","5.7","8","31.1","5.3","22.8","3.8","0.21"
"Western Buffer","WM2","2016-12-02","1","Middle Water","0.6","6.3","8","31.2","5.6","23.1","6.6","0.21"
"Western Buffer","WM2","2016-12-02","1","Bottom Water","1","6.2","8","31.2","6.7","23.1","9.4","0.21"
"Western Buffer","WM2","2017-01-06","1","Surface Water","2.2","6.6","7.9","30.1","3.2","20.4","2.2","0.29"
"Western Buffer","WM2","2017-01-06","1","Middle Water","2.4","7.1","7.9","30.1","3.6","20.3","2.3","0.3"
"Western Buffer","WM2","2017-01-06","1","Bottom Water","2.1","7.1","7.9","30.2","3.7","20.3","3.4","0.29"
"Western Buffer","WM2","2017-02-03","1","Surface Water","1.4","5.9","7.7","30.6","4.2","18.9","3.6","0.37"
"Western Buffer","WM2","2017-02-03","1","Middle Water","1.2","6.6","7.7","30.6","4.5","18.8","3.7","0.38"
"Western Buffer","WM2","2017-02-03","1","Bottom Water","0.8","6.7","7.7","30.8","5.3","18.8","4.5","0.37"
"Western Buffer","WM2","2017-03-02","1","Surface Water","1","6.4","7.6","31.3","4.2","17.3","3","0.29"
"Western Buffer","WM2","2017-03-02","1","Middle Water","1.3","7.2","7.6","31.3","5.4","17.3","5","0.31"
"Western Buffer","WM2","2017-03-02","1","Bottom Water","1.1","7.2","7.6","31.4","5.4","17.3","6.2","0.31"
"Western Buffer","WM2","2017-04-13","1","Surface Water","1.8","6.4","7.9","31.4","3.1","21.4","1.6","0.35"
"Western Buffer","WM2","2017-04-13","1","Middle Water","1.6","6.6","7.9","31.5","3","21.4","2.2","0.33"
"Western Buffer","WM2","2017-04-13","1","Bottom Water","1.4","6.8","7.9","32.6","3.1","21.4","5","0.12"
"Western Buffer","WM2","2017-05-04","1","Surface Water","1.1","5.1","7.9","27.8","2.5","24.3","1","0.54"
"Western Buffer","WM2","2017-05-04","1","Middle Water","1","6","7.9","30.4","2.8","24.1","1.4","0.38"
"Western Buffer","WM2","2017-05-04","1","Bottom Water","0.8","6.6","7.9","31.8","2.6","24.1","2.2","0.18"
"Western Buffer","WM2","2017-06-01","1","Surface Water","2.3","6.2","7.9","28.3","1","27.1","0.8","0.52"
"Western Buffer","WM2","2017-06-01","1","Middle Water","1.8","6.3","7.9","28.7","0.7","26.9","0.6","0.44"
"Western Buffer","WM2","2017-06-01","1","Bottom Water","2","6.2","7.9","31","1.6","26.4","1.3","0.33"
"Western Buffer","WM2","2017-07-07","1","Surface Water","30","7.3","8.1","21.3","23","27.5","8.8","0.68"
"Western Buffer","WM2","2017-07-07","1","Middle Water","11","4.6","7.9","26","1.3","26","7.6","0.67"
"Western Buffer","WM2","2017-07-07","1","Bottom Water","5.4","2.2","7.7","31.9","1.6","24.5","9.2","0.37"
"Western Buffer","WM2","2017-08-02","1","Surface Water","8.3","5.5","7.9","20.8","1.5","29.1","7","0.72"
"Western Buffer","WM2","2017-08-02","1","Middle Water","6","4.3","7.8","26.3","1.1","28.2","5.8","0.64"
"Western Buffer","WM2","2017-08-02","1","Bottom Water","1.6","2.5","7.8","30.6","4.6","27","11","0.31"
"Western Buffer","WM2","2017-09-07","1","Surface Water","0.8","4.4","7.8","26.7","2.3","27.8","3.5","0.51"
"Western Buffer","WM2","2017-09-07","1","Middle Water","1","4.6","7.8","28.3","2.7","27.3","4","0.35"
"Western Buffer","WM2","2017-09-07","1","Bottom Water","1.4","4.6","7.9","30.6","2.7","27","5.4","0.28"
"Western Buffer","WM2","2017-10-04","1","Surface Water","0.9","4.3","7.9","28.3","2.6","29.5","3.7","0.41"
"Western Buffer","WM2","2017-10-04","1","Middle Water","1.1","4.6","7.9","29.5","2.3","29.6","3.8","0.33"
"Western Buffer","WM2","2017-10-04","1","Bottom Water","1.3","4.6","8","30.3","2.3","29.6","2","0.27"
"Western Buffer","WM2","2017-11-01","1","Surface Water","1.8","5.4","7.9","32.9","7.7","25.9","2.2","0.17"
"Western Buffer","WM2","2017-11-01","1","Middle Water","2.3","6","7.9","32.9","2.1","25.8","3.6","0.16"
"Western Buffer","WM2","2017-11-01","1","Bottom Water","2.3","6.1","7.9","32.9","6.2","25.8","9.2","0.11"
"Western Buffer","WM2","2017-12-06","1","Surface Water","0.9","6.1","7.8","32.9","4.8","22.3","8.4","0.29"
"Western Buffer","WM2","2017-12-06","1","Middle Water","0.6","6","7.8","32.9","5.5","22.2","13","0.29"
"Western Buffer","WM2","2017-12-06","1","Bottom Water","0.8","6","7.8","33","8.4","22.2","14","0.29"
"Western Buffer","WM2","2018-01-04","1","Surface Water","0.9","6.9","8.2","32","8.8","18.6","6.2","0.42"
"Western Buffer","WM2","2018-01-04","1","Middle Water","1.5","7","8.2","32","8.4","18.6","16","0.42"
"Western Buffer","WM2","2018-01-04","1","Bottom Water","1.7","7","8.2","32","9.5","18.6","9.9","0.42"
"Western Buffer","WM2","2018-02-01","1","Surface Water","1.5","7.6","7.7","32.7","2.5","16.3","12","0.11"
"Western Buffer","WM2","2018-02-01","1","Middle Water","1.5","7.6","7.7","32.7","2.7","16.3","4.4","0.12"
"Western Buffer","WM2","2018-02-01","1","Bottom Water","1.4","7.6","7.7","32.7","3.4","16.3","5.1","0.1"
"Western Buffer","WM2","2018-03-16","1","Surface Water","2.9","7.6","8.1","31.6","1.5","19.2","5.9","0.28"
"Western Buffer","WM2","2018-03-16","1","Middle Water","3.8","7.8","8.1","31.7","2.2","18.7","9","0.28"
"Western Buffer","WM2","2018-03-16","1","Bottom Water","4","7.9","8.1","31.9","1.9","18.5","7.6","0.26"
"Western Buffer","WM2","2018-04-04","1","Surface Water","0.3","5.8","7.9","30.4","2.7","22.4","3.5","0.46"
"Western Buffer","WM2","2018-04-04","1","Middle Water","0.7","6.2","7.9","30.8","1.9","22.2","8.3","0.25"
"Western Buffer","WM2","2018-04-04","1","Bottom Water","1.1","6.8","8","33","4","21.7","14","0.1"
"Western Buffer","WM2","2018-05-02","1","Surface Water","4.6","5.8","8.1","31","1.6","25.3","2.6","0.36"
"Western Buffer","WM2","2018-05-02","1","Middle Water","7.5","6.9","8.1","32.1","1.5","24.6","2.2","0.17"
"Western Buffer","WM2","2018-05-02","1","Bottom Water","2.8","7.3","8.2","33.5","2.9","24.2","5.3","0.03"
"Western Buffer","WM2","2018-06-04","1","Surface Water","7.3","6.2","7.9","30","1.7","27.5","2.1","0.33"
"Western Buffer","WM2","2018-06-04","1","Middle Water","4","4.7","7.9","30.1","1.3","27.5","2.1","0.35"
"Western Buffer","WM2","2018-06-04","1","Bottom Water","3.4","5.5","7.9","31.1","1.3","27.4","9.7","0.25"
"Western Buffer","WM2","2018-07-06","1","Surface Water","6.2","4.5","7.9","24","2.4","28.1","9.5","0.78"
"Western Buffer","WM2","2018-07-06","1","Middle Water","4.2","4.2","7.9","27.8","2.7","26.5","9.5","0.39"
"Western Buffer","WM2","2018-07-06","1","Bottom Water","1.5","2.5","7.9","32.7","4","24.8","15","0.16"
"Western Buffer","WM2","2018-08-06","1","Surface Water","5.3","5.1","7.9","25.1","1.1","29.1","12","0.61"
"Western Buffer","WM2","2018-08-06","1","Middle Water","5.4","4.1","7.9","29.2","2","27.8","5","0.39"
"Western Buffer","WM2","2018-08-06","1","Bottom Water","4.3","2.8","7.8","31.9","6.8","26.7","19","0.32"
"Western Buffer","WM2","2018-09-05","1","Surface Water","1.3","5","7.9","22.4","2.9","26.9","4.1","0.52"
"Western Buffer","WM2","2018-09-05","1","Middle Water","1","3.6","7.9","29.1","2.6","25.4","4.6","0.51"
"Western Buffer","WM2","2018-09-05","1","Bottom Water","1.1","3.5","7.9","30.1","3.3","25.3","13","0.31"
"Western Buffer","WM2","2018-10-03","1","Surface Water","0.5","6.2","8.1","29","2.1","27.5","8.4","0.52"
"Western Buffer","WM2","2018-10-03","1","Middle Water","0.9","4.7","8.1","29.5","3.4","27.4","14","0.45"
"Western Buffer","WM2","2018-10-03","1","Bottom Water","0.5","5.1","8.1","30.1","5.9","27.4","15","0.41"
"Western Buffer","WM2","2018-11-01","1","Surface Water","3.8","5.4","7.9","32.7","1.5","24.8","3.5","0.2"
"Western Buffer","WM2","2018-11-01","1","Middle Water","3.9","6","7.9","32.5","1.2","25.2","2.9","0.19"
"Western Buffer","WM2","2018-11-01","1","Bottom Water","4","6.4","7.9","32.7","2.1","25.2","2.7","0.19"
"Western Buffer","WM2","2018-12-03","1","Surface Water","1.1","5.9","7.8","31.9","1.6","23.5","8.3","0.34"
"Western Buffer","WM2","2018-12-03","1","Middle Water","1.1","5.8","7.8","31.9","1.9","23.2","7.7","0.33"
"Western Buffer","WM2","2018-12-03","1","Bottom Water","1.3","5.9","7.8","32.6","3.6","23.2","12","0.29"
"Western Buffer","WM2","2019-01-04","1","Surface Water","0.7","6.8","8","33.2","27.5","19.1","6.3","0.16"
"Western Buffer","WM2","2019-01-04","1","Middle Water","<0.2","7","8","33.2","4.2","19.1","9.4","0.16"
"Western Buffer","WM2","2019-01-04","1","Bottom Water","0.3","7","8","33.2","5.3","19.1","8","0.16"
"Western Buffer","WM2","2019-02-08","1","Surface Water","5.4","7.8","8","29.8","1.7","20.2","3.5","0.41"
"Western Buffer","WM2","2019-02-08","1","Middle Water","3.8","8.5","8","30.5","1.2","19.5","2.8","0.79"
"Western Buffer","WM2","2019-02-08","1","Bottom Water","3.9","8.4","8","31.3","3.7","19.2","9.1","0.31"
"Western Buffer","WM2","2019-03-25","1","Surface Water","1.1","5.4","7.8","31.2","1.5","21.5","9","0.32"
"Western Buffer","WM2","2019-03-25","1","Middle Water","1.5","5.1","7.8","31.4","1.5","21.5","9.6","0.28"
"Western Buffer","WM2","2019-03-25","1","Bottom Water","1.2","6.5","7.9","33.2","2.3","21.5","20","0.18"
"Western Buffer","WM2","2019-04-10","1","Surface Water","3.5","4.7","7.9","29.7","0.5","23.9","11","0.43"
"Western Buffer","WM2","2019-04-10","1","Middle Water","4.6","5.2","7.9","29.9","0.4","23.6","8.6","0.38"
"Western Buffer","WM2","2019-04-10","1","Bottom Water","3.2","6.6","7.9","33.3","2.5","22.8","12","0.21"
"Western Buffer","WM2","2019-05-09","1","Surface Water","<0.2","6.1","7.7","29.4","2.7","24","3.8","0.43"
"Western Buffer","WM2","2019-05-09","1","Middle Water","0.5","4.5","7.7","30.6","2.3","23.8","3.9","0.31"
"Western Buffer","WM2","2019-05-09","1","Bottom Water","0.5","6","7.7","32.9","7.1","23.7","7.1","0.22"
"Western Buffer","WM2","2019-06-06","1","Surface Water","1.3","5.4","7.6","25.4","1.7","27.4","6.9","0.51"
"Western Buffer","WM2","2019-06-06","1","Middle Water","1.4","4.3","7.6","26.5","1.9","26.8","6.2","0.32"
"Western Buffer","WM2","2019-06-06","1","Bottom Water","1.5","4.5","7.6","32.2","2.3","25.7","6.7","0.3"
"Western Buffer","WM2","2019-07-24","1","Surface Water","31","7","7.7","27.4","2","26.9","11","0.3"
"Western Buffer","WM2","2019-07-24","1","Middle Water","17","6.2","7.5","28.6","1.5","26.1","9.1","0.32"
"Western Buffer","WM2","2019-07-24","1","Bottom Water","16","3.3","7.4","32.4","2.6","24.9","7.7","0.31"
"Western Buffer","WM2","2019-08-09","1","Surface Water","3.6","4.8","7.9","25.2","15.3","28.8","3.5","0.57"
"Western Buffer","WM2","2019-08-09","1","Middle Water","1.5","4.5","7.9","29.3","15.5","27.6","4.5","0.32"
"Western Buffer","WM2","2019-08-09","1","Bottom Water","1.3","4.6","7.9","30.5","14.3","27.5","5.3","0.22"
"Western Buffer","WM2","2019-09-11","1","Surface Water","9.3","6.3","8.3","28.9","2.7","28.8","3.7","0.28"
"Western Buffer","WM2","2019-09-11","1","Middle Water","11","5.9","8.3","29.6","3.7","28.8","3.9","0.24"
"Western Buffer","WM2","2019-09-11","1","Bottom Water","5.9","4.6","8.2","31.6","4.5","28.3","5.5","0.14"
"Western Buffer","WM2","2019-10-04","1","Surface Water","0.8","5.2","7.8","29.2","3.5","30.1","5","0.57"
"Western Buffer","WM2","2019-10-04","1","Middle Water","0.8","4.9","7.8","30.5","4.9","29.5","7.3","0.46"
"Western Buffer","WM2","2019-10-04","1","Bottom Water","1.3","5","7.9","32","8.7","29.3","21","0.25"
"Western Buffer","WM2","2019-11-06","1","Surface Water","0.7","6.2","7.9","32.6","3","26.5","2.4","0.24"
"Western Buffer","WM2","2019-11-06","1","Middle Water","1","5.7","7.9","32.7","2.6","26.5","2.4","0.23"
"Western Buffer","WM2","2019-11-06","1","Bottom Water","0.8","5.5","7.8","32.7","3.7","26.4","3.9","0.24"
"Western Buffer","WM2","2019-12-04","1","Surface Water","1.7","6.5","8.1","33.5","2.9","22.5","12","0.17"
"Western Buffer","WM2","2019-12-04","1","Middle Water","1.3","6.5","8.1","33.5","3.5","22.5","11","0.17"
"Western Buffer","WM2","2019-12-04","1","Bottom Water","1.1","6.5","8.1","33.5","4.3","22.5","14","0.16"
"Western Buffer","WM2","2020-01-06","1","Surface Water","0.7","5.8","8","32.1","2.1","20.3","4","0.45"
"Western Buffer","WM2","2020-01-06","1","Middle Water","0.6","6.3","8.1","32.2","1.8","20.1","4","0.4"
"Western Buffer","WM2","2020-01-06","1","Bottom Water","0.6","6.5","8.1","32.2","2.4","20","3.4","0.39"
"Western Buffer","WM2","2020-02-27","1","Surface Water","1.3","7.5","8.3","32.5","3.9","19.1","15","0.19"
"Western Buffer","WM2","2020-02-27","1","Middle Water","1.4","6.5","8.3","32.5","3.7","19.1","17","0.18"
"Western Buffer","WM2","2020-02-27","1","Bottom Water","1","7","8.2","32.6","7.2","19","20","0.18"
"Western Buffer","WM2","2020-03-25","1","Surface Water","0.4","5.8","8.2","31.8","2.2","21.1","3.4","0.27"
"Western Buffer","WM2","2020-03-25","1","Middle Water","0.3","6.4","8.2","32.1","1.8","20.9","2.6","0.27"
"Western Buffer","WM2","2020-03-25","1","Bottom Water","<0.2","6.5","8.2","32.7","2.4","20.6","1.2","0.28"
"Western Buffer","WM2","2020-04-15","1","Surface Water","0.7","6.8","7.6","30.9","3.2","21.4","2.4","0.33"
"Western Buffer","WM2","2020-04-15","1","Middle Water","1.3","6.1","7.6","32.1","2.3","21.3","3","0.23"
"Western Buffer","WM2","2020-04-15","1","Bottom Water","0.3","6.6","7.7","33.4","3.5","21.1","3.2","0.25"
"Western Buffer","WM2","2020-05-15","1","Surface Water","4.3","6.4","7.8","30","3.2","26.2","6.9","0.33"
"Western Buffer","WM2","2020-05-15","1","Middle Water","14","5.4","7.9","30.9","2.7","25.6","8.9","0.22"
"Western Buffer","WM2","2020-05-15","1","Bottom Water","14","7","7.9","31.7","3.7","25.1","9.1","0.21"
"Western Buffer","WM2","2020-06-03","1","Surface Water","5.7","6.1","7.9","26.1","2.5","27.5","9.9","0.56"
"Western Buffer","WM2","2020-06-03","1","Middle Water","2.2","4.7","7.8","27.9","3","26.7","8","0.54"
"Western Buffer","WM2","2020-06-03","1","Bottom Water","3","4.4","7.8","30.9","3.7","25.9","7.3","0.51"
"Western Buffer","WM2","2020-07-10","1","Surface Water","16","6.7","8.1","24.8","8.2","27.6","16","0.51"
"Western Buffer","WM2","2020-07-10","1","Middle Water","13","6.3","8","25.5","2.2","27.1","11","0.51"
"Western Buffer","WM2","2020-07-10","1","Bottom Water","13","4.2","8","33.8","3.8","23.5","15","0.49"
"Western Buffer","WM2","2020-08-13","1","Surface Water","5.6","5.7","7.7","25.5","2.1","28.1","7.5","0.45"
"Western Buffer","WM2","2020-08-13","1","Middle Water","2.9","5.3","7.1","26.5","2.7","27.8","8","0.41"
"Western Buffer","WM2","2020-08-13","1","Bottom Water","2.5","3.9","7.8","29.8","3","27.3","4.4","0.41"
"Western Buffer","WM2","2020-09-07","1","Surface Water","4.1","4.9","7.8","30.2","1.2","27.1","8.3","0.34"
"Western Buffer","WM2","2020-09-07","1","Middle Water","3.9","4.6","7.8","31.1","1.5","26.9","8.1","0.35"
"Western Buffer","WM2","2020-09-07","1","Bottom Water","3.6","4.9","7.9","32.5","2.7","26.1","8.5","0.29"
"Western Buffer","WM2","2020-10-09","1","Surface Water","1.3","5.4","8","32.3","3.8","28.3","9.1","0.16"
"Western Buffer","WM2","2020-10-09","1","Middle Water","1.1","5.5","8","32.5","4.5","28.3","11","0.15"
"Western Buffer","WM2","2020-10-09","1","Bottom Water","1.2","5.8","8.1","32.9","9","28.3","10","0.13"
"Western Buffer","WM2","2020-11-05","1","Surface Water","2.5","5.4","7.8","32.8","3.4","24.6","2.1","0.26"
"Western Buffer","WM2","2020-11-05","1","Middle Water","2.5","5.7","7.8","33","4","24.7","2.4","0.27"
"Western Buffer","WM2","2020-11-05","1","Bottom Water","3.3","5.7","7.8","33","5.5","24.6","1.9","0.26"
"Western Buffer","WM2","2020-12-17","1","Surface Water","0.7","5.9","7.7","31.8","11","20.1","18","0.28"
"Western Buffer","WM2","2020-12-17","1","Middle Water","0.7","5.8","7.7","31.8","6.6","20.3","17","0.27"
"Western Buffer","WM2","2020-12-17","1","Bottom Water","0.7","5.8","7.7","31.8","6.8","20.3","17","0.27"
"Western Buffer","WM2","2021-01-07","1","Surface Water","3.6","5.6","7.8","31.1","4.3","18","2.6","0.46"
"Western Buffer","WM2","2021-01-07","1","Middle Water","5.6","5.6","7.8","31","3.4","18.3","3.1","0.45"
"Western Buffer","WM2","2021-01-07","1","Bottom Water","4.2","6","7.7","31.1","3.5","18.3","2.9","0.46"
"Western Buffer","WM2","2021-02-03","1","Surface Water","12","5.6","7.9","31.5","4.9","18.2","8.5","0.21"
"Western Buffer","WM2","2021-02-03","1","Middle Water","12","6.2","7.9","31.8","2.9","18.1","9","0.2"
"Western Buffer","WM2","2021-02-03","1","Bottom Water","9.2","8","7.9","31.8","3.3","18.1","7.9","0.16"
"Western Buffer","WM2","2021-03-12","1","Surface Water","1.3","4.6","7.7","32.1","4","20.9","7.2","0.33"
"Western Buffer","WM2","2021-03-12","1","Middle Water","1.3","4.5","7.7","32.3","4","20.5","9.2","0.31"
"Western Buffer","WM2","2021-03-12","1","Bottom Water","1.2","4.6","7.7","32.4","4.9","20.4","9.5","0.3"
"Western Buffer","WM2","2021-04-15","1","Surface Water","3","4.8","7.5","33","3.6","23.9","9.5","0.2"
"Western Buffer","WM2","2021-04-15","1","Middle Water","3.7","4.6","7.5","33.1","3.5","24","8.2","0.17"
"Western Buffer","WM2","2021-04-15","1","Bottom Water","2.9","5.2","7.6","33.4","6.1","24","8.5","0.2"
"Western Buffer","WM2","2021-05-06","1","Surface Water","1","4.2","7.5","32","2.8","25.3","5.9","0.24"
"Western Buffer","WM2","2021-05-06","1","Middle Water","1.4","4.5","7.5","32.5","2.9","25.1","6.2","0.22"
"Western Buffer","WM2","2021-05-06","1","Bottom Water","1.1","4.4","7.5","33.2","2.7","25","5.5","0.21"
"Western Buffer","WM2","2021-06-04","1","Surface Water","5.4","5.1","7.5","26.6","4.4","27.5","3.7","0.58"
"Western Buffer","WM2","2021-06-04","1","Middle Water","2.6","4.3","7.4","29.7","4.3","26.2","2.2","0.48"
"Western Buffer","WM2","2021-06-04","1","Bottom Water","1.4","3.7","7.4","32.3","4.9","25.2","2.8","0.37"
"Western Buffer","WM2","2021-07-07","1","Surface Water","14","4.6","7.7","25","3.3","28.6","2.9","0.44"
"Western Buffer","WM2","2021-07-07","1","Middle Water","12","5.2","7.3","29.4","3.5","26.6","3.4","0.41"
"Western Buffer","WM2","2021-07-07","1","Bottom Water","10","3.7","7.2","32.4","4.3","25.2","3.7","0.31"
"Western Buffer","WM2","2021-08-21","1","Surface Water","8.4","4.7","7.3","29.5","3.6","27.1","2.1","0.29"
"Western Buffer","WM2","2021-08-21","1","Middle Water","11","4.1","7.3","30.8","3.8","26","2.1","0.26"
"Western Buffer","WM2","2021-08-21","1","Bottom Water","6.7","4.1","7.2","33","4.3","24.4","9.6","0.2"
"Western Buffer","WM2","2021-09-02","1","Surface Water","25","4.6","7.4","29.9","3.9","27.1","3.1","0.31"
"Western Buffer","WM2","2021-09-02","1","Middle Water","18","4.5","7.2","30.6","3.4","26.2","2.9","0.5"
"Western Buffer","WM2","2021-09-02","1","Bottom Water","14","3.8","7.2","31","3.6","25.7","1.4","0.5"
"Western Buffer","WM2","2021-10-11","1","Surface Water","0.6","5.5","7.9","29.3","30.7","28.4","6.2","0.36"
"Western Buffer","WM2","2021-10-11","1","Middle Water","0.5","4.5","7.9","29.5","16.3","28.4","5.4","0.36"
"Western Buffer","WM2","2021-10-11","1","Bottom Water","0.4","5","7.9","30.9","9","28.3","7","0.32"
"Western Buffer","WM2","2021-11-08","1","Surface Water","4.5","5.7","7.6","32.9","7.5","26","3.8","0.24"
"Western Buffer","WM2","2021-11-08","1","Middle Water","4.4","5.9","7.6","32.9","8.1","26.1","11","0.23"
"Western Buffer","WM2","2021-11-08","1","Bottom Water","4.1","5.9","7.6","32.9","13.8","26.2","2.7","0.24"
"Western Buffer","WM2","2021-12-08","1","Surface Water","1.4","5.2","7.6","33.6","11.7","21.7","7.1","0.26"
"Western Buffer","WM2","2021-12-08","1","Middle Water","1.2","5.9","7.6","33.6","20.3","21.6","9.2","0.26"
"Western Buffer","WM2","2021-12-08","1","Bottom Water","1.6","6","7.6","33.6","10.1","21.6","9.7","0.26"
