"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Southern","SM3","2004-10-25","1","Middle Water","1.2","5.2","8.2","33","9.8","26.1","2.4","0.14"
"Southern","SM3","2004-10-25","1","Bottom Water","1.2","5.2","8.2","33","12.7","26","8.2","0.15"
"Southern","SM3","2004-11-22","1","Surface Water","1","5.7","8.1","33.2","9.9","23.4","3.6","0.08"
"Southern","SM3","2004-11-22","1","Middle Water","1.2","5.1","8.1","33.2","10.5","23.4","4.1","0.07"
"Southern","SM3","2004-11-22","1","Bottom Water","1.2","5.7","8.1","32.5","10.9","23.4","2.4","0.07"
"Southern","SM3","2004-12-08","1","Surface Water","0.4","5.8","8.1","33.3","10.3","21.3","4.9","0.08"
"Southern","SM3","2004-12-08","1","Middle Water","0.4","5.6","8.2","33.4","10.8","21.3","6","0.08"
"Southern","SM3","2004-12-08","1","Bottom Water","0.5","6","8.2","33.4","12.6","21.2","5.8","0.07"
"Southern","SM3","2005-01-07","1","Surface Water","2.1","6.1","8.2","33.2","9.3","18","2.7","0.08"
"Southern","SM3","2005-01-07","1","Middle Water","2.2","6.9","8.2","33.2","8.7","17.9","2.8","0.07"
"Southern","SM3","2005-01-07","1","Bottom Water","2.4","6.9","8.2","33.2","9.1","17.9","3.2","0.08"
"Southern","SM3","2005-02-22","1","Surface Water","1.2","6.9","8.2","32.7","7.8","16.1","2.2","0.13"
"Southern","SM3","2005-02-22","1","Middle Water","1.2","6.9","8.2","32.7","8.1","16.1","2.8","0.13"
"Southern","SM3","2005-02-22","1","Bottom Water","1.9","6.8","8.2","32.7","9.2","16.1","4.1","0.13"
"Southern","SM3","2005-03-17","1","Surface Water","0.6","6.9","8","32.7","7.8","16.1","1.7","0.25"
"Southern","SM3","2005-03-17","1","Middle Water","0.7","7.2","8","32.9","7.7","16","1.2","0.21"
"Southern","SM3","2005-03-17","1","Bottom Water","0.7","7.2","8.1","33","8.3","15.9","2.1","0.17"
"Southern","SM3","2005-04-21","1","Surface Water","10","8.2","8.4","33.7","4.9","22","2.5","0.05"
"Southern","SM3","2005-04-21","1","Middle Water","5.7","8.1","8.4","33.7","4.6","21.9","2.1","0.03"
"Southern","SM3","2005-04-21","1","Bottom Water","3.6","7.9","8.4","33.9","3.8","21.7","1.6","0.02"
"Southern","SM3","2005-05-26","1","Surface Water","1.6","5.3","8.2","28.5","3.5","26","2.4","0.48"
"Southern","SM3","2005-05-26","1","Middle Water","1.5","5.2","8.2","29.7","3.4","25.9","1.8","0.35"
"Southern","SM3","2005-05-26","1","Bottom Water","1.2","4.7","8.3","32.9","10.3","24.2","7.4","0.16"
"Southern","SM3","2005-06-20","1","Surface Water","10","6","8.2","23.2","12","27.7","3","0.55"
"Southern","SM3","2005-06-20","1","Middle Water","4.8","4.7","8.2","30.3","11.1","26.8","3.5","0.3"
"Southern","SM3","2005-06-20","1","Bottom Water","0.8","3.4","8.1","34","15.9","24.7","8.9","0.11"
"Southern","SM3","2005-07-19","1","Surface Water","29","7.8","8.4","25.7","10.9","27.2","4.9","0.27"
"Southern","SM3","2005-07-19","1","Middle Water","9","4.5","8.1","34","11.1","22.8","2.2","0.16"
"Southern","SM3","2005-07-19","1","Bottom Water","2.4","2.7","8","34.5","12.8","22.2","3.4","0.14"
"Southern","SM3","2005-08-24","1","Surface Water","1.4","5","8.1","29.1","4.9","24.8","1.8","0.43"
"Southern","SM3","2005-08-24","1","Middle Water","1.5","5","8.1","31.3","4.7","24.2","2.1","0.26"
"Southern","SM3","2005-08-24","1","Bottom Water","1","4.6","8.2","34","7.4","22.5","7.9","0.11"
"Southern","SM3","2005-09-28","1","Surface Water","1.6","6","7.5","32.2","9.1","28.2","11","0.16"
"Southern","SM3","2005-09-28","1","Middle Water","1","6","7.5","32.3","9","28.1","5.3","0.16"
"Southern","SM3","2005-09-28","1","Bottom Water","1.1","6","7.6","32.3","8.2","28.1","8.7","0.14"
"Southern","SM3","2005-10-21","1","Surface Water","1.9","6.2","7.8","32.7","12.3","27.5","6.2","0.2"
"Southern","SM3","2005-10-21","1","Middle Water","1.3","6.3","7.8","32.8","14","27.3","7.4","0.15"
"Southern","SM3","2005-10-21","1","Bottom Water","1.5","6.3","7.9","32.9","17","27.3","7.5","0.12"
"Southern","SM3","2005-11-21","1","Surface Water","1.3","7","8","33.3","14.4","24.3","4.3","0.05"
"Southern","SM3","2005-11-21","1","Middle Water","1.1","7","8.1","33.3","16.6","24.3","13","0.05"
"Southern","SM3","2005-11-21","1","Bottom Water","1.6","7","8.1","33.3","19.9","24.3","12","0.05"
"Southern","SM3","2005-12-08","1","Surface Water","0.9","5.8","8","33.2","12.5","21.6","6.8","0.08"
"Southern","SM3","2005-12-08","1","Middle Water","0.8","6.8","8.1","33.2","15.5","21.5","6.1","0.08"
"Southern","SM3","2005-12-08","1","Bottom Water","0.8","7","8.1","33.2","16.2","21.5","12","0.09"
"Southern","SM3","2006-01-16","1","Surface Water","8.6","7.5","8.1","32.8","10","17.5","2.4","0.02"
"Southern","SM3","2006-01-16","1","Middle Water","8.8","8.3","8.2","32.8","9.8","17.3","3.5","0.02"
"Southern","SM3","2006-01-16","1","Bottom Water","10","8.7","8.2","32.8","10.5","17.3","4.2","0.02"
"Southern","SM3","2006-02-22","1","Surface Water","1","7.3","8","32.7","7.5","18","1.2","0.13"
"Southern","SM3","2006-02-22","1","Middle Water","0.9","8.7","8","32.7","7.3","18","4.3","0.14"
"Southern","SM3","2006-02-22","1","Bottom Water","0.7","8.8","8.1","32.8","9.3","18","16","0.13"
"Southern","SM3","2006-03-22","1","Surface Water","2.4","7.7","7.9","33.2","7.9","19.7","1.7","0.09"
"Southern","SM3","2006-03-22","1","Middle Water","2.5","7.9","8","33.3","8.2","19.5","3.2","0.13"
"Southern","SM3","2006-03-22","1","Bottom Water","2.3","7.9","8.1","33.3","8.1","19.5","2.8","0.12"
"Southern","SM3","2006-04-27","1","Surface Water","1.4","6.1","8","32.9","8.8","24","2.1","0.14"
"Southern","SM3","2006-04-27","1","Middle Water","1.2","8","8.1","33.1","9","23.9","2.6","0.14"
"Southern","SM3","2006-04-27","1","Bottom Water","1.4","8.1","8.1","33.5","11.4","23.6","8","0.07"
"Southern","SM3","2006-05-24","1","Surface Water","1.6","4.9","8.2","32.3","4.9","25.4","1.8","0.17"
"Southern","SM3","2006-05-24","1","Middle Water","1.2","5.4","8.2","32.9","9.4","25.2","5.4","0.11"
"Southern","SM3","2006-05-24","1","Bottom Water","1.4","5.5","8.2","33.2","10.2","25.1","11","0.06"
"Southern","SM3","2006-06-16","1","Surface Water","8.1","6.8","8.3","27.8","4.2","26.4","1.8","0.34"
"Southern","SM3","2006-06-16","1","Middle Water","1.7","4","8.2","33.2","6.1","25.5","5.6","0.15"
"Southern","SM3","2006-06-16","1","Bottom Water","1.2","3.9","8.2","33.5","7.6","25.5","3.2","0.13"
"Southern","SM3","2006-07-12","1","Surface Water","4.7","7.3","7.9","28.3","15","28.4","1.4","0.22"
"Southern","SM3","2006-07-12","1","Middle Water","1.3","4.1","7.9","34.1","19.9","23.1","5.4","0.09"
"Southern","SM3","2006-07-12","1","Bottom Water","1.4","3.4","7.9","34.1","21.5","22.8","3.6","0.08"
"Southern","SM3","2006-08-25","1","Surface Water","5.5","6.6","8.2","27.2","10.6","29.1","1.2","0.17"
"Southern","SM3","2006-08-25","1","Middle Water","2.7","4.1","8","32.7","13.1","26.1","3.2","0.15"
"Southern","SM3","2006-08-25","1","Bottom Water","1.4","2.4","7.9","33.7","18.3","24.7","7.8","0.16"
"Southern","SM3","2006-09-14","1","Surface Water","1.6","6.1","8","31.6","10.9","26.8","2.2","0.09"
"Southern","SM3","2006-09-14","1","Middle Water","1.9","5.6","8","32.5","17.6","25.4","3.8","0.11"
"Southern","SM3","2006-09-14","1","Bottom Water","2.9","5.2","8","33","19.9","24.8","7.8","0.11"
"Southern","SM3","2006-10-11","1","Surface Water","1.4","5.5","7.7","32.5","13.2","27.3","3.8","0.2"
"Southern","SM3","2006-10-11","1","Middle Water","1","5.4","7.8","32.6","16.8","26.9","5.8","0.17"
"Southern","SM3","2006-10-11","1","Bottom Water","0.9","5.3","7.8","32.7","18.8","26.9","5","0.15"
"Southern","SM3","2006-11-08","1","Surface Water","2","5.3","7.9","33","15.9","25.5","6","0.14"
"Southern","SM3","2006-11-08","1","Middle Water","1","6.9","7.9","33.2","23.6","25.5","12","0.12"
"Southern","SM3","2006-11-08","1","Bottom Water","2","7","7.9","33.2","43.2","25.5","28","0.11"
"Southern","SM3","2006-12-07","1","Surface Water","3.2","6.8","7.7","33.2","14.3","23","3.8","0.09"
"Southern","SM3","2006-12-07","1","Middle Water","2.6","6.8","7.8","33.3","14.3","23","4.2","0.09"
"Southern","SM3","2006-12-07","1","Bottom Water","2.6","6.9","7.8","33.3","14.7","22.9","5.2","0.09"
"Southern","SM3","2007-01-05","1","Surface Water","1.2","7.2","7.6","33.4","14.2","19.1","4.3","0.12"
"Southern","SM3","2007-01-05","1","Middle Water","0.4","6.8","7.5","33.4","16.3","19.1","5.2","0.12"
"Southern","SM3","2007-01-05","1","Bottom Water","0.5","6.8","7.5","33.5","18.3","19.1","8","0.12"
"Southern","SM3","2007-02-26","1","Surface Water","2.1","7.1","8.2","33.5","8.8","20","1.9","0.09"
"Southern","SM3","2007-02-26","1","Middle Water","1.6","7.1","8.2","33.8","10","19.8","5.8","0.06"
"Southern","SM3","2007-02-26","1","Bottom Water","1.7","7.1","8.2","33.8","13.7","19.7","3.8","0.04"
"Southern","SM3","2007-03-16","1","Surface Water","1.3","7.2","8.1","33.5","9.3","19.8","2.1","0.13"
"Southern","SM3","2007-03-16","1","Middle Water","1.6","7.2","8.1","33.5","9.3","19.5","2.1","0.11"
"Southern","SM3","2007-03-16","1","Bottom Water","1.6","7.2","8.1","33.6","9.2","19.5","2.6","0.11"
"Southern","SM3","2007-04-19","1","Surface Water","2.4","7.2","8.3","33.7","8.6","22.4","1.5","0.08"
"Southern","SM3","2007-04-19","1","Middle Water","2.5","7.2","8.3","33.9","10","22.2","5.8","0.07"
"Southern","SM3","2007-04-19","1","Bottom Water","2.5","7.2","8.3","33.9","10.7","22.2","4","0.06"
"Southern","SM3","2007-05-10","1","Surface Water","2.5","6.7","8.1","32.6","8.8","24.7","1.1","0.19"
"Southern","SM3","2007-05-10","1","Middle Water","2.4","6.1","8.1","33.7","13.2","23.7","3.2","0.09"
"Southern","SM3","2007-05-10","1","Bottom Water","3","5.9","8.1","33.8","14.2","23.7","3.9","0.09"
"Southern","SM3","2007-06-21","1","Surface Water","27","8.5","8","26.4","12","27.3","3.7","0.41"
"Southern","SM3","2007-06-21","1","Middle Water","1.2","4.1","8","33.6","11.3","23.8","4.2","0.13"
"Southern","SM3","2007-06-21","1","Bottom Water","1.8","3.8","8","33.9","11.9","23.6","3.1","0.14"
"Southern","SM3","2007-07-12","1","Surface Water","24","8","8.6","24.8","11.6","27.8","4.6","0.45"
"Southern","SM3","2007-07-12","1","Middle Water","0.8","2.5","8.3","34.2","13.2","23.1","4.8","0.16"
"Southern","SM3","2007-07-12","1","Bottom Water","0.8","2.7","8.3","34.4","16.5","22.9","7.7","0.13"
"Southern","SM3","2007-08-08","1","Surface Water","9.4","6.9","8.2","28","10.9","28.6","2.4","0.17"
"Southern","SM3","2007-08-08","1","Middle Water","1.6","3","7.9","32.9","11.9","24.3","2","0.18"
"Southern","SM3","2007-08-08","1","Bottom Water","1.1","2.6","7.8","34.3","13.4","22.5","4","0.15"
"Southern","SM3","2007-09-14","1","Surface Water","0.7","5.2","8","32.5","10.1","27","3.1","0.15"
"Southern","SM3","2007-09-14","1","Middle Water","1.1","5.4","8.2","32.6","10.3","27.1","4.2","0.09"
"Southern","SM3","2007-09-14","1","Bottom Water","0.7","5.6","8.1","32.8","12.7","27.1","6.6","0.08"
"Southern","SM3","2007-10-12","1","Surface Water","1.3","5.7","8","32.6","11.2","27.5","4.4","0.13"
"Southern","SM3","2007-10-12","1","Middle Water","1.2","5.7","8.1","32.6","11.2","27.5","3.8","0.13"
"Southern","SM3","2007-10-12","1","Bottom Water","1","5.8","8.1","32.6","10.9","27.5","2.7","0.13"
"Southern","SM3","2007-11-07","1","Surface Water","1.3","6","8.1","33.1","8.9","23.9","4.4","0.11"
"Southern","SM3","2007-11-07","1","Middle Water","0.8","6.3","8.2","33.1","8","23.9","5.2","0.11"
"Southern","SM3","2007-11-07","1","Bottom Water","0.8","6.2","8.2","33.1","7.7","23.9","7.4","0.11"
"Southern","SM3","2007-12-06","1","Surface Water","0.9","6.7","8","31.8","9.9","20.3","3.2","0.22"
"Southern","SM3","2007-12-06","1","Middle Water","0.9","6.9","8.1","31.8","10.3","20.3","3.4","0.22"
"Southern","SM3","2007-12-06","1","Bottom Water","0.5","7","8.1","31.8","10.3","20.3","5.3","0.22"
"Southern","SM3","2008-01-10","1","Surface Water","2.2","6.3","8","31.6","7.6","19","2","0.2"
"Southern","SM3","2008-01-10","1","Middle Water","2.9","7.1","8.2","31.6","7.7","19","4.4","0.19"
"Southern","SM3","2008-01-10","1","Bottom Water","3.5","7.1","8.2","31.7","7.5","18.9","6.4","0.18"
"Southern","SM3","2008-02-14","1","Surface Water","1","8.8","7.8","31.9","9.3","14.3","3","0.21"
"Southern","SM3","2008-02-14","1","Middle Water","0.8","8.9","7.8","31.9","9.1","14.2","2.7","0.21"
"Southern","SM3","2008-02-14","1","Bottom Water","0.8","8.9","7.8","31.9","9.2","14.2","2.1","0.21"
"Southern","SM3","2008-03-06","1","Surface Water","4.8","8.9","8.1","32.1","9.1","15.6","3.9","0.23"
"Southern","SM3","2008-03-06","1","Middle Water","4.1","9.6","8.2","32.3","8","15.6","2.2","0.19"
"Southern","SM3","2008-03-06","1","Bottom Water","3.8","9.9","8.2","32.4","8.5","15.6","3","0.17"
"Southern","SM3","2008-04-16","1","Surface Water","2.1","7","8.1","33.3","9.3","22.3","2.7","0.11"
"Southern","SM3","2008-04-16","1","Middle Water","1.6","7.1","8.1","33.5","9.3","22","3.7","0.1"
"Southern","SM3","2008-04-16","1","Bottom Water","1.3","7","8.1","33.7","11.8","21.9","6.6","0.08"
"Southern","SM3","2008-05-16","1","Surface Water","3.3","6.4","8.2","33.6","6.8","24.7","3.8","0.06"
"Southern","SM3","2008-05-16","1","Middle Water","1.6","6.6","8.2","33.8","7.5","24.5","4.5","0.03"
"Southern","SM3","2008-05-16","1","Bottom Water","1.7","6.6","8.2","33.8","8.7","24.5","4.7","0.02"
"Southern","SM3","2008-06-16","1","Surface Water","1.6","5.3","8.2","20.2","21.9","27","2.3","0.95"
"Southern","SM3","2008-06-16","1","Middle Water","0.4","2.9","8.1","33.9","16.4","25.1","4.2","0.15"
"Southern","SM3","2008-06-16","1","Bottom Water","1.8","2.8","8.1","34","14.3","25","8.9","0.15"
"Southern","SM3","2008-07-16","1","Surface Water","18","9.5","8.1","16.5","9.2","28.2","2.6","0.77"
"Southern","SM3","2008-07-16","1","Middle Water","1","2.4","7.8","33.9","10.3","23.9","3.6","0.18"
"Southern","SM3","2008-07-16","1","Bottom Water","0.6","3.1","7.9","34.1","12.8","23.8","6.8","0.14"
"Southern","SM3","2008-08-20","1","Surface Water","9.2","5.6","8.3","30.1","6","26.6","1.8","0.18"
"Southern","SM3","2008-08-20","1","Middle Water","2","3.2","8.2","33.1","6","24.6","1.3","0.13"
"Southern","SM3","2008-08-20","1","Bottom Water","1.8","2.9","8.1","33.5","7.4","23.7","3.7","0.12"
"Southern","SM3","2008-09-05","1","Surface Water","11","4.7","7.8","29.1","7.1","26.1","2.6","0.31"
"Southern","SM3","2008-09-05","1","Middle Water","1.3","3.3","7.8","32.4","6.7","24.5","3.3","0.17"
"Southern","SM3","2008-09-05","1","Bottom Water","1.3","3.2","7.8","32.6","7.1","24.3","3.2","0.17"
"Southern","SM3","2008-10-16","1","Surface Water","0.9","5.9","8.2","32.3","5.4","26.9","5.8","0.13"
"Southern","SM3","2008-10-16","1","Middle Water","1","6","8.2","32.4","6.3","26.9","7.2","0.09"
"Southern","SM3","2008-10-16","1","Bottom Water","1.2","6.2","8.3","32.5","14.5","26.7","20","0.05"
"Southern","SM3","2008-11-13","1","Surface Water","1.1","6.2","8.2","32.8","5.3","25.1","7.2","0.05"
"Southern","SM3","2008-11-13","1","Middle Water","1","6.2","8.2","32.9","5.9","25.1","8.1","0.05"
"Southern","SM3","2008-11-13","1","Bottom Water","0.7","6.2","8.2","32.9","5.4","25.1","6.7","0.05"
"Southern","SM3","2008-12-04","1","Surface Water","4.5","6.6","8","32.9","3.8","22.1","4.6","0.15"
"Southern","SM3","2008-12-04","1","Middle Water","4.2","6.7","8","32.9","4.1","22","5.4","0.15"
"Southern","SM3","2008-12-04","1","Bottom Water","2.8","6.5","8.1","33","5.6","22","7.6","0.13"
"Southern","SM3","2009-01-07","1","Surface Water","1.1","5.6","8","33.4","2.9","18.8","3.5","0.12"
"Southern","SM3","2009-01-07","1","Middle Water","0.9","5.8","8","33.4","3.5","18.7","4.4","0.12"
"Southern","SM3","2009-01-07","1","Bottom Water","0.9","5.5","8","33.4","3.6","18.7","4.9","0.11"
"Southern","SM3","2009-02-06","1","Surface Water","2.2","6.3","7.9","33.2","2.5","17.6","2.5","0.17"
"Southern","SM3","2009-02-06","1","Middle Water","1","6.8","8","33.4","2.7","17.7","3.2","0.13"
"Southern","SM3","2009-02-06","1","Bottom Water","0.9","6.5","8","33.4","2.6","17.7","3.6","0.12"
"Southern","SM3","2009-03-27","1","Surface Water","1.3","6.4","8.2","33.7","9.1","20.4","3.5","0.06"
"Southern","SM3","2009-03-27","1","Middle Water","0.9","6.5","8.2","33.7","9.8","20.4","3.9","0.06"
"Southern","SM3","2009-03-27","1","Bottom Water","0.7","6.7","8.3","33.7","14.3","20.3","6.8","0.05"
"Southern","SM3","2009-04-17","1","Surface Water","1.4","5.5","8","33.5","0.9","22.3","1.9","0.1"
"Southern","SM3","2009-04-17","1","Middle Water","1.6","5.3","8","33.5","0.9","22.2","1.6","0.08"
"Southern","SM3","2009-04-17","1","Bottom Water","1.5","5.6","8","33.7","1","22.2","1.5","0.06"
"Southern","SM3","2009-05-13","1","Surface Water","1.1","5.2","7.9","33.2","1.9","24.3","1.6","0.12"
"Southern","SM3","2009-05-13","1","Middle Water","1.3","5.3","7.9","33.3","2","24.1","1.7","0.12"
"Southern","SM3","2009-05-13","1","Bottom Water","1.3","5.6","7.9","33.3","2.8","24.1","2.2","0.09"
"Southern","SM3","2009-06-15","1","Surface Water","21","5.8","8.1","27","1.9","27.8","3.6","0.36"
"Southern","SM3","2009-06-15","1","Middle Water","1.2","5.1","7.8","32.8","3.5","25.9","4","0.1"
"Southern","SM3","2009-06-15","1","Bottom Water","1.3","3.2","7.8","33.6","5.9","25.7","7.2","0.09"
"Southern","SM3","2009-07-22","1","Surface Water","15","5.8","8.2","28.5","9.7","27.2","3.7","0.24"
"Southern","SM3","2009-07-22","1","Middle Water","6.4","4.2","8.2","32.8","10.5","24.7","3","0.15"
"Southern","SM3","2009-07-22","1","Bottom Water","1.7","3.7","8.1","33.3","12.8","24.2","7.8","0.1"
"Southern","SM3","2009-08-17","1","Surface Water","20","7.2","8.4","27.8","9.3","28.4","5.3","0.3"
"Southern","SM3","2009-08-17","1","Middle Water","1.3","3.2","8.2","32.7","10.4","25.3","5.3","0.16"
"Southern","SM3","2009-08-17","1","Bottom Water","0.5","2.6","8.2","34.2","15.1","23.6","11","0.13"
"Southern","SM3","2009-09-07","1","Surface Water","1.3","5.2","8","31","2.9","29","4.2","0.14"
"Southern","SM3","2009-09-07","1","Middle Water","1.3","5.2","8","31","3.5","28.9","4.7","0.13"
"Southern","SM3","2009-09-07","1","Bottom Water","1.1","5.1","8","31.1","5.2","28.9","8.1","0.13"
"Southern","SM3","2009-10-14","1","Surface Water","0.2","5.7","7.9","32.2","3","27.9","3.6","0.23"
"Southern","SM3","2009-10-14","1","Middle Water","0.9","5.8","8","32.3","3.5","28","5.4","0.12"
"Southern","SM3","2009-10-14","1","Bottom Water","0.8","5.9","8","32.4","7.4","27.9","12","0.11"
"Southern","SM3","2009-11-12","1","Surface Water","2.2","6.7","8.1","33.1","3.3","25.6","2.4","0.07"
"Southern","SM3","2009-11-12","1","Middle Water","2.4","6.6","8.1","33.1","2.4","25.5","2.5","0.06"
"Southern","SM3","2009-11-12","1","Bottom Water","8.8","6.4","8.1","33.2","4.3","25.4","6.2","0.07"
"Southern","SM3","2009-12-07","1","Surface Water","2","6.7","7.9","33.2","4","21.1","5.4","0.17"
"Southern","SM3","2009-12-07","1","Middle Water","2","6.8","7.9","33.2","5.6","21.1","7.4","0.16"
"Southern","SM3","2009-12-07","1","Bottom Water","1.3","6.8","7.9","33.2","5.8","21","8.7","0.15"
"Southern","SM3","2010-01-20","1","Surface Water","3.3","7.9","7.8","32.1","2.7","17.4","3.3","0.19"
"Southern","SM3","2010-01-20","1","Middle Water","3.2","7.9","7.8","32.1","3.1","17.4","3.3","0.19"
"Southern","SM3","2010-01-20","1","Bottom Water","2.8","8","7.8","32.2","4","17.3","4.7","0.17"
"Southern","SM3","2010-02-04","1","Surface Water","0.7","7.7","7.9","32.6","2.3","18","2.4","0.16"
"Southern","SM3","2010-02-04","1","Middle Water","0.6","7.6","7.9","32.7","2.3","17.9","2.5","0.16"
"Southern","SM3","2010-02-04","1","Bottom Water","0.5","7.6","7.9","32.7","3.2","17.9","2.9","0.17"
"Southern","SM3","2010-03-04","1","Surface Water","4.9","8","8.1","32.8","9.8","18.9","2.1","0.14"
"Southern","SM3","2010-03-04","1","Middle Water","3.9","8","8.2","32.9","11.2","18.7","2","0.12"
"Southern","SM3","2010-03-04","1","Bottom Water","5","10.2","8.2","33","9.3","18.6","5.3","0.1"
"Southern","SM3","2010-04-12","1","Surface Water","1.4","7.1","7.7","33.9","2.6","20.5","1.9","0.09"
"Southern","SM3","2010-04-12","1","Middle Water","1","7.1","7.7","33.9","3.3","20.3","3.4","0.07"
"Southern","SM3","2010-04-12","1","Bottom Water","1.3","7.1","7.7","33.9","4.9","20.2","6.2","0.06"
"Southern","SM3","2010-05-13","1","Surface Water","3.6","7.3","7.7","33.4","1.7","23.4","1.5","0.08"
"Southern","SM3","2010-05-13","1","Middle Water","4","7.3","7.7","33.6","2.1","23.3","1.9","0.06"
"Southern","SM3","2010-05-13","1","Bottom Water","2.1","7.2","7.7","33.8","3.5","23.2","3.7","0.04"
"Southern","SM3","2010-06-07","1","Surface Water","4.1","6.3","7.9","32.6","0.8","26","1.4","0.09"
"Southern","SM3","2010-06-07","1","Middle Water","1.6","5.2","7.9","33.1","0.8","25.8","0.8","0.03"
"Southern","SM3","2010-06-07","1","Bottom Water","1.8","4.7","7.9","33.4","1.4","25.5","1.3","0.04"
"Southern","SM3","2010-07-08","1","Surface Water","7.1","7.5","8.2","23.4","1.4","28.1","1.6","0.46"
"Southern","SM3","2010-07-08","1","Middle Water","0.6","1.7","7.7","34","3.2","23.9","2.2","0.16"
"Southern","SM3","2010-07-08","1","Bottom Water","0.5","2.1","7.7","34.1","4.9","23.8","5.2","0.15"
"Southern","SM3","2010-08-09","1","Surface Water","3.8","4.9","8.3","29.7","2.6","28.7","1.6","0.19"
"Southern","SM3","2010-08-09","1","Middle Water","2.4","3.2","8","33.9","4.7","23.5","5","0.13"
"Southern","SM3","2010-08-09","1","Bottom Water","1.8","3.2","8","34.1","6.8","23","6.8","0.14"
"Southern","SM3","2010-09-29","1","Surface Water","6.6","6.9","8.3","30.2","1.2","27.1","1.1","1"
"Southern","SM3","2010-09-29","1","Middle Water","5.7","6.2","8.3","30.7","1.2","26.7","1.5","0.23"
"Southern","SM3","2010-09-29","1","Bottom Water","2.4","4","8.2","32.1","17.8","25.2","13","0.21"
"Southern","SM3","2010-10-28","1","Surface Water","1.1","5.8","8.2","32.2","5.4","25.5","7","0.09"
"Southern","SM3","2010-10-28","1","Middle Water","1.1","5.9","8.2","32.2","6.5","25.5","9.7","0.09"
"Southern","SM3","2010-10-28","1","Bottom Water","0.5","5.8","8.2","32.2","11","25.5","16","0.1"
"Southern","SM3","2010-11-11","1","Surface Water","0.8","5.7","7.8","32.4","4","23.3","3.7","0.23"
"Southern","SM3","2010-11-11","1","Middle Water","0.5","5.9","7.9","32.5","4.5","23.2","2.4","0.2"
"Southern","SM3","2010-11-11","1","Bottom Water","0.3","5.9","7.9","32.5","4.4","23.2","3.3","0.18"
"Southern","SM3","2010-12-08","1","Surface Water","3","6.8","8","32.5","4.5","21.4","5","0.12"
"Southern","SM3","2010-12-08","1","Middle Water","2.5","6.8","8.1","32.5","4.7","21.4","6.1","0.13"
"Southern","SM3","2010-12-08","1","Bottom Water","2.4","6.8","8.1","32.5","4.2","21.4","6.4","0.12"
"Southern","SM3","2011-01-13","1","Surface Water","0.9","7.2","7.8","33","6.2","16.6","1.7","0.15"
"Southern","SM3","2011-01-13","1","Middle Water","0.9","7.2","7.8","33","2.6","16.6","2.7","0.15"
"Southern","SM3","2011-01-13","1","Bottom Water","0.7","7.2","7.8","33","2.9","16.6","2.7","0.15"
"Southern","SM3","2011-02-17","1","Surface Water","0.4","7.5","7.8","31.9","3.1","15","2.8","0.27"
"Southern","SM3","2011-02-17","1","Middle Water","0.6","7.6","7.8","31.9","3.5","14.9","3.7","0.26"
"Southern","SM3","2011-02-17","1","Bottom Water","0.3","7.7","7.8","31.8","4.1","14.8","4.7","0.25"
"Southern","SM3","2011-03-03","1","Surface Water","3","7.9","7.8","31.9","1.9","16.2","2.6","0.28"
"Southern","SM3","2011-03-03","1","Middle Water","1.6","7.8","7.8","31.9","2.7","16","3.8","0.27"
"Southern","SM3","2011-03-03","1","Bottom Water","1.8","7.9","7.8","32","3.9","15.8","6.2","0.25"
"Southern","SM3","2011-04-07","1","Surface Water","2","7.1","7.6","33.6","9.5","19.3","0.8","0.19"
"Southern","SM3","2011-04-07","1","Middle Water","1.3","7.1","7.7","33.7","0.8","19.2","1.3","0.16"
"Southern","SM3","2011-04-07","1","Bottom Water","2.1","7.1","7.7","33.7","1","19.2","2","0.14"
"Southern","SM3","2011-05-25","1","Surface Water","5.1","6.7","7.8","32.5","1.8","25.2","1.2","0.15"
"Southern","SM3","2011-05-25","1","Middle Water","0.9","5.8","7.8","33.5","2.1","25.3","2.5","0.07"
"Southern","SM3","2011-05-25","1","Bottom Water","<0.2","5.5","7.8","33.7","5","25.3","5.4","0.07"
"Southern","SM3","2011-06-27","1","Surface Water","6.2","4.7","7.9","28.3","2.2","28","2.5","0.4"
"Southern","SM3","2011-06-27","1","Middle Water","<0.2","4.2","7.9","31.3","5","27.2","4.6","0.19"
"Southern","SM3","2011-06-27","1","Bottom Water","0.3","3.4","7.8","33","6.5","24.9","7.2","0.14"
"Southern","SM3","2011-07-20","1","Surface Water","6.5","3.3","7.9","31.5","1.6","24.7","1.3","0.24"
"Southern","SM3","2011-07-20","1","Middle Water","2.5","3.3","7.9","33.5","2.7","23.1","3","0.12"
"Southern","SM3","2011-07-20","1","Bottom Water","0.6","3.1","8","34.1","10.2","22.5","16","0.08"
"Southern","SM3","2011-08-12","1","Surface Water","8.5","7.3","8.3","27.4","1.1","28.7","1.6","0.29"
"Southern","SM3","2011-08-12","1","Middle Water","0.9","1.7","7.9","33.9","1.2","23.1","1.5","0.17"
"Southern","SM3","2011-08-12","1","Bottom Water","0.4","1.3","7.9","34.1","2.5","22.7","3.5","0.17"
"Southern","SM3","2011-09-09","1","Surface Water","4.7","6.6","8.1","31.9","2","28.4","1.5","0.11"
