"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Junk Bay","JM3","2020-03-12","1","Middle Water","2.3","6.9","8.3","32.9","1.7","19.4","2.8","0.12"
"Junk Bay","JM3","2020-03-12","1","Bottom Water","1.8","6.8","8.3","32.9","1.7","19.3","3.2","0.1"
"Junk Bay","JM3","2020-05-14","1","Surface Water","7.4","5.9","8","32.1","0.8","25.4","10","0.06"
"Junk Bay","JM3","2020-05-14","1","Middle Water","9.8","6.9","8","32.2","1.9","25.3","10","0.04"
"Junk Bay","JM3","2020-05-14","1","Bottom Water","9.7","7.5","8","32.3","2.5","25.1","11","0.05"
"Junk Bay","JM3","2020-06-12","1","Surface Water","5.7","6.2","7.9","29.8","3.2","27.5","1.8","0.35"
"Junk Bay","JM3","2020-06-12","1","Middle Water","3.8","6.5","7.9","32","2.4","25","2.2","0.24"
"Junk Bay","JM3","2020-06-12","1","Bottom Water","2.7","5.5","7.9","33.8","2.9","23.6","3.1","0.16"
"Junk Bay","JM3","2020-07-11","1","Surface Water","19","6.7","8.2","30.6","2.2","25.9","17","0.16"
"Junk Bay","JM3","2020-07-11","1","Middle Water","14","7.2","8","33","2.8","23.4","11","0.17"
"Junk Bay","JM3","2020-07-11","1","Bottom Water","9.1","7.6","8","34.6","5.6","22.1","16","0.13"
"Junk Bay","JM3","2020-09-12","1","Surface Water","2.8","6.8","7.7","30.9","1.8","28.7","2.4","0.17"
"Junk Bay","JM3","2020-09-12","1","Middle Water","2.1","5.1","8.1","31.7","2.2","27.8","2.4","0.2"
"Junk Bay","JM3","2020-09-12","1","Bottom Water","1.4","4.9","7","32.5","6.2","26.8","4","0.19"
"Junk Bay","JM3","2020-10-10","1","Surface Water","1.3","5.9","8","32.7","4.4","27.9","21","0.04"
"Junk Bay","JM3","2020-10-10","1","Middle Water","1.6","5.1","8","32.7","4.5","27.9","13","0.03"
"Junk Bay","JM3","2020-10-10","1","Bottom Water","1.4","5.9","8","32.7","4.3","27.9","12","0.04"
"Junk Bay","JM3","2020-11-07","1","Surface Water","6.1","5.6","7.8","33","3.4","24.2","2.4","0.13"
"Junk Bay","JM3","2020-11-07","1","Middle Water","6.1","6","7.8","33","3.3","24.1","3.7","0.14"
"Junk Bay","JM3","2020-11-07","1","Bottom Water","5.4","6.8","7.8","32.9","4.1","24","2.9","0.14"
"Junk Bay","JM3","2021-02-20","1","Surface Water","1.8","5.4","7.8","32.5","4.4","19.2","9.4","0.09"
"Junk Bay","JM3","2021-02-20","1","Middle Water","2.9","5.4","7.8","32.6","2.7","19.2","7.5","0.1"
"Junk Bay","JM3","2021-02-20","1","Bottom Water","2.3","5.7","7.8","32.7","3","19.2","8.9","0.1"
"Junk Bay","JM3","2021-03-10","1","Surface Water","0.9","5.1","7.7","32.8","3.4","19.8","9","0.12"
"Junk Bay","JM3","2021-03-10","1","Middle Water","1.7","5.1","7.7","32.8","3.3","19.8","9.4","0.12"
"Junk Bay","JM3","2021-03-10","1","Bottom Water","1.1","5.2","7.7","32.9","4.9","19.8","14","0.09"
"Junk Bay","JM3","2021-04-09","1","Surface Water","2.6","4.5","7.5","33.4","2.5","23","1.5","0.08"
"Junk Bay","JM3","2021-04-09","1","Middle Water","3.6","4.7","7.5","33.6","2.9","23.3","1.9","0.06"
"Junk Bay","JM3","2021-04-09","1","Bottom Water","3.8","5","7.5","33.6","3.4","23.3","2","0.07"
"Junk Bay","JM3","2021-05-10","1","Surface Water","23","4.9","7.6","32.9","4","26.2","17","0.08"
"Junk Bay","JM3","2021-05-10","1","Middle Water","18","5.2","7.5","33.3","2.7","25.6","17","0.07"
"Junk Bay","JM3","2021-05-10","1","Bottom Water","16","5.2","7.5","33.7","3.3","25.2","12","0.07"
"Junk Bay","JM3","2021-06-05","1","Surface Water","21","5.2","7.6","32","3.3","25.5","3.4","0.16"
"Junk Bay","JM3","2021-06-05","1","Middle Water","13","5.4","7.5","33","3.2","24.8","2.1","0.14"
"Junk Bay","JM3","2021-06-05","1","Bottom Water","5.8","4.3","7.4","33.9","3.9","23.9","2.3","0.12"
"Junk Bay","JM3","2021-07-09","1","Surface Water","14","4.6","7.6","29.4","3.3","28.4","18","0.19"
"Junk Bay","JM3","2021-07-09","1","Middle Water","6.3","5.2","7.4","31.4","3.2","26.1","3.8","0.2"
"Junk Bay","JM3","2021-07-09","1","Bottom Water","3.2","4.4","7.2","33.7","3.8","24.3","2.7","0.18"
"Junk Bay","JM3","2021-08-13","1","Surface Water","8.9","5","7.5","32.7","3.7","24.9","4.4","0.18"
"Junk Bay","JM3","2021-08-13","1","Middle Water","8.3","4.5","7.4","33.3","3.9","24.1","4.4","0.16"
"Junk Bay","JM3","2021-08-13","1","Bottom Water","6.6","4.3","7.4","34","4.7","23.2","4.6","0.15"
"Junk Bay","JM3","2021-09-17","1","Surface Water","4.6","5.8","7.9","31","8.3","27.2","2.4","0.5"
"Junk Bay","JM3","2021-09-17","1","Middle Water","5.6","4.4","7.9","32.2","5.4","26.6","2.4","0.45"
"Junk Bay","JM3","2021-09-17","1","Bottom Water","3.3","2.7","7.8","33.3","6.4","25.1","5.1","0.34"
"Junk Bay","JM3","2021-10-07","1","Surface Water","0.9","5.7","7.8","32.5","10.4","29","7","0.18"
"Junk Bay","JM3","2021-10-07","1","Middle Water","1.4","4.2","7.8","32.5","8.4","29","7.1","0.16"
"Junk Bay","JM3","2021-10-07","1","Bottom Water","0.7","5.1","7.9","32.8","9.8","29.1","8.2","0.13"
"Junk Bay","JM3","2021-11-12","1","Surface Water","5","5.5","7.5","33","30","24.6","3.8","0.21"
"Junk Bay","JM3","2021-11-12","1","Middle Water","5.2","5.5","7.6","33.1","6.5","24.5","5.3","0.18"
"Junk Bay","JM3","2021-11-12","1","Bottom Water","5.3","6.3","7.6","33.3","6.7","24.6","3.1","0.16"
"Junk Bay","JM3","2021-12-11","1","Surface Water","1","6.3","7.5","33.7","6.7","21.3","5","0.14"
"Junk Bay","JM3","2021-12-11","1","Middle Water","3.5","5.6","7.6","33.7","7","21.3","5","0.14"
"Junk Bay","JM3","2021-12-11","1","Bottom Water","0.9","6.5","7.6","33.8","6.6","21.2","5","0.06"
"Junk Bay","JM3","2022-01-07","1","Surface Water","1","7","7.5","33.7","6","19.9","3.3","0.18"
"Junk Bay","JM3","2022-01-07","1","Middle Water","1.4","5.6","7.5","33.6","6.3","20","4.6","0.18"
"Junk Bay","JM3","2022-01-07","1","Bottom Water","1.6","6.5","7.5","33.7","6","20","3.8","0.17"
"Junk Bay","JM3","2022-02-12","1","Surface Water","1.3","7.3","7","33","6.5","17.3","1.5","0.04"
"Junk Bay","JM3","2022-02-12","1","Middle Water","1.1","6.9","7.1","33.1","6","17.3","1.6","0.04"
"Junk Bay","JM3","2022-02-12","1","Bottom Water","1.1","7.3","7.2","33.1","5.9","17.3","2.2","0.04"
"Junk Bay","JM3","2022-04-02","1","Surface Water","0.9","5.7","7.6","31.9","5.7","20.2","1.6","0.13"
"Junk Bay","JM3","2022-04-02","1","Middle Water","1","6.7","7.6","32","5.5","20.3","2.2","0.13"
"Junk Bay","JM3","2022-04-02","1","Bottom Water","0.8","6.7","7.6","32","5.6","20.3","3","0.1"
"Junk Bay","JM3","2022-05-18","1","Surface Water","0.5","5.1","8.1","32.5","12.6","24.3","3","0.12"
"Junk Bay","JM3","2022-05-18","1","Middle Water","1.1","5.4","8.1","32.6","7.2","24.4","2.8","0.12"
"Junk Bay","JM3","2022-05-18","1","Bottom Water","0.3","6.1","8.1","32.7","9.1","24.4","12","0.11"
"Junk Bay","JM3","2022-06-17","1","Surface Water","12","5.7","8","31.1","6.9","26.1","3.2","0.22"
"Junk Bay","JM3","2022-06-17","1","Middle Water","9.6","5.8","8","32.2","6","25.3","3.2","0.17"
"Junk Bay","JM3","2022-06-17","1","Bottom Water","6","4.9","7.9","33.7","6.5","24.7","3.8","0.12"
"Junk Bay","JM3","2022-07-08","1","Surface Water","3.7","5.2","7.8","26.3","9.7","27.7","2.6","0.5"
"Junk Bay","JM3","2022-07-08","1","Middle Water","2.2","4.7","7.8","28.9","7","26.8","1.8","0.4"
"Junk Bay","JM3","2022-07-08","1","Bottom Water","1.3","2.8","7.7","33.1","9.9","25.4","4.1","0.25"
"Junk Bay","JM3","2022-08-11","1","Surface Water","3.3","5","7.5","29.1","7.1","27.9","2.3","0.13"
"Junk Bay","JM3","2022-08-11","1","Middle Water","2.5","4.7","7.6","29.5","6.6","27.8","2.5","0.11"
"Junk Bay","JM3","2022-08-11","1","Bottom Water","2.8","5.3","7.7","29.9","8.7","27.9","3.2","0.13"
"Junk Bay","JM3","2022-09-17","1","Surface Water","4","5.4","7.3","32.1","21.3","28.7","2.5","0.25"
"Junk Bay","JM3","2022-09-17","1","Middle Water","2.7","4.6","7.3","32.4","19.8","28.2","3.8","0.22"
"Junk Bay","JM3","2022-09-17","1","Bottom Water","2.8","4.5","7.3","32.5","26.6","28","5","0.2"
"Junk Bay","JM3","2022-10-03","1","Surface Water","0.8","4.7","7.9","32.4","4.3","28.7","2.5","0.2"
"Junk Bay","JM3","2022-10-03","1","Middle Water","1","5","7.9","32.5","4.1","28.4","2.1","0.18"
"Junk Bay","JM3","2022-10-03","1","Bottom Water","1.1","5.2","7.9","32.5","4.3","28.4","5.9","0.17"
"Junk Bay","JM3","2022-11-07","1","Surface Water","0.9","4.9","7.2","33.1","48.5","23","3.3","0.22"
"Junk Bay","JM3","2022-11-07","1","Middle Water","1","6.3","7.2","33.1","49.5","23","3.3","0.23"
"Junk Bay","JM3","2022-11-07","1","Bottom Water","0.6","6.4","7.2","33.1","62.4","22.9","2.9","0.19"
"Junk Bay","JM3","2022-12-03","1","Surface Water","1","6","7.9","32.6","4.1","22.8","3.6","0.13"
"Junk Bay","JM3","2022-12-03","1","Middle Water","0.8","5.8","7.9","32.7","4.2","22.8","10","0.13"
"Junk Bay","JM3","2022-12-03","1","Bottom Water","0.5","6.1","8","32.7","4.1","22.8","5.3","0.13"
"Junk Bay","JM4","1986-01-15","1","Surface Water","1.3","7","8.1","33.1","5.5","16.1","3","0.14"
"Junk Bay","JM4","1986-01-15","1","Bottom Water","2.1","6.8","8.1","33.1","7.4","16.1","3.5","0.15"
"Junk Bay","JM4","1986-02-17","1","Surface Water","9.5","7.6","8.2","33.3","4.1","15.1","4.5","0.05"
"Junk Bay","JM4","1986-02-17","1","Bottom Water","7.6","N/A","8.2","33.4","5.8","N/A","8.5","0.05"
"Junk Bay","JM4","1986-03-25","1","Surface Water","1.1","6.7","N/A","33.4","1.6","16.3","2.5","0.1"
"Junk Bay","JM4","1986-03-25","1","Bottom Water","0.8","6.9","N/A","33.1","2.2","16.5","1.5","0.06"
"Junk Bay","JM4","1986-04-11","1","Surface Water","8.5","5.7","8.2","33.7","2","20.5","4","0.19"
"Junk Bay","JM4","1986-04-11","1","Bottom Water","0.5","5.6","8.2","34","3.2","19.7","6","0.11"
"Junk Bay","JM4","1986-05-12","1","Surface Water","1.3","4.8","8.1","32.3","2.9","24.7","2","0.31"
"Junk Bay","JM4","1986-05-12","1","Bottom Water","1","5.8","8.1","32.7","1.1","24.6","1.5","0.22"
"Junk Bay","JM4","1986-06-09","1","Surface Water","1.5","6.1","8.2","32.1","1.3","25.7","1.5","0.04"
"Junk Bay","JM4","1986-06-09","1","Bottom Water","3","5.7","8.1","32.3","1.7","25.7","3","0.05"
"Junk Bay","JM4","1986-07-07","1","Surface Water","18","6.4","8.3","27.5","2.9","26.1","3.5","0.12"
"Junk Bay","JM4","1986-07-07","1","Middle Water","1.3","4.2","8.2","33.9","7.4","22","2.5","0.09"
"Junk Bay","JM4","1986-07-07","1","Bottom Water","0.8","4.3","8.2","34.1","6","22","2.5","0.08"
"Junk Bay","JM4","1986-08-04","1","Surface Water","5.3","9.7","8.3","30.5","1","29.5","2","0.05"
"Junk Bay","JM4","1986-08-04","1","Middle Water","8.8","5.8","8.1","31.7","2.5","24.7","3","0.19"
"Junk Bay","JM4","1986-08-04","1","Bottom Water","1.7","5.3","8","32.1","8.5","22.8","8","0.13"
"Junk Bay","JM4","1986-09-01","1","Surface Water","5.9","4.2","7.9","31.7","1.7","29.1","3","0.26"
"Junk Bay","JM4","1986-09-01","1","Middle Water","2.1","3.3","7.9","32.5","2.2","28.5","3","0.2"
"Junk Bay","JM4","1986-09-01","1","Bottom Water","0.6","3.8","7.9","33.1","3.2","28.2","3.5","0.17"
"Junk Bay","JM4","1986-10-10","1","Surface Water","2.3","3.3","8.1","32.8","4.4","27","4.5","0.46"
"Junk Bay","JM4","1986-10-10","1","Middle Water","1.7","3.1","8.1","32.9","4.4","26.9","6.5","0.38"
"Junk Bay","JM4","1986-10-10","1","Bottom Water","0.6","3.6","8.1","33","6","26.9","<0.5","0.38"
"Junk Bay","JM4","1986-10-11","1","Surface Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Junk Bay","JM4","1986-11-10","1","Surface Water","1.9","5.2","8.2","33.4","6.7","23.5","4.5","0.21"
"Junk Bay","JM4","1986-11-10","1","Middle Water","1.1","5.2","8.2","33.4","9.3","23.4","2","0.2"
"Junk Bay","JM4","1986-11-10","1","Bottom Water","1.5","5.3","8.2","33.4","8.8","23.3","5","0.21"
"Junk Bay","JM4","1986-12-08","1","Surface Water","0.8","5.9","8.1","31.8","4.5","19.3","2","0.22"
"Junk Bay","JM4","1986-12-08","1","Middle Water","0.8","6","8.1","31.8","4.6","19.2","4.5","0.28"
"Junk Bay","JM4","1986-12-08","1","Bottom Water","0.8","6","8","31.7","7.6","19.3","5","0.24"
"Junk Bay","JM4","1987-01-09","1","Surface Water","1.7","5.7","8","30.7","1.7","18.4","1","0.35"
"Junk Bay","JM4","1987-01-09","1","Middle Water","1.9","6.2","8","31.4","1.1","18","1.5","0.27"
"Junk Bay","JM4","1987-01-09","1","Bottom Water","2.3","6.8","8","31.5","1.7","17.9","1.5","0.27"
"Junk Bay","JM4","1987-02-09","1","Surface Water","<0.2","7.4","8.2","32.3","1.6","17","40","0.16"
"Junk Bay","JM4","1987-02-09","1","Middle Water","0.8","7.5","8.2","32.3","1.3","17.1","11","0.13"
"Junk Bay","JM4","1987-02-09","1","Bottom Water","0.4","7.6","8.2","32.4","1.9","17.1","2.5","0.13"
"Junk Bay","JM4","1987-03-09","1","Surface Water","<0.2","4.9","7.8","32.5","1.4","19.7","4.5","0.45"
"Junk Bay","JM4","1987-03-09","1","Middle Water","<0.2","5","7.8","33","2","19.3","3","0.35"
"Junk Bay","JM4","1987-03-09","1","Bottom Water","0.6","6.8","7.8","33.5","2.1","19.2","4.5","0.33"
"Junk Bay","JM4","1987-04-02","1","Surface Water","<0.2","6.4","8","32.8","5.3","20.2","15","0.14"
"Junk Bay","JM4","1987-04-02","1","Middle Water","<0.2","6.5","8.1","32.9","5","20.1","7","0.12"
"Junk Bay","JM4","1987-04-02","1","Bottom Water","1.1","6.8","8.1","32.8","9.9","20.1","9.5","0.07"
"Junk Bay","JM4","1987-05-08","1","Surface Water","0.6","5.7","7.9","32.7","1.2","22.8","2.5","0.17"
"Junk Bay","JM4","1987-05-08","1","Middle Water","<0.2","5.3","7.9","32.9","1.5","22.6","4.5","0.15"
"Junk Bay","JM4","1987-05-08","1","Bottom Water","<0.2","5.9","8","33","1.2","22.4","3.5","0.09"
"Junk Bay","JM4","1987-06-08","1","Surface Water","32","6.6","8.2","27.8","2.6","24.9","5","0.23"
"Junk Bay","JM4","1987-06-08","1","Middle Water","2.5","4.2","7.9","33.8","3.3","23.5","4.5","0.12"
"Junk Bay","JM4","1987-06-08","1","Bottom Water","0.8","4.3","7.9","33.9","4.2","23.5","4","0.07"
"Junk Bay","JM4","1987-07-10","1","Surface Water","24","8.9","8.6","27.2","2.4","28.7","6.5","0.12"
"Junk Bay","JM4","1987-07-10","1","Middle Water","20","4.3","8.2","29.2","2.9","26.3","6","0.17"
"Junk Bay","JM4","1987-07-10","1","Bottom Water","14","2.6","8.1","33.1","2.6","23.6","6.5","0.2"
"Junk Bay","JM4","1987-08-07","1","Surface Water","7.2","7.4","8.3","30.1","4","25.7","11","0.14"
"Junk Bay","JM4","1987-08-07","1","Middle Water","1.1","3.8","8.1","33.7","4.5","22","8.5","0.12"
"Junk Bay","JM4","1987-08-07","1","Bottom Water","1.5","3.9","8","34.2","7.9","21.6","16","0.1"
"Junk Bay","JM4","1987-09-07","1","Surface Water","4.6","6.5","8.4","31","1.9","27.9","2","0.02"
"Junk Bay","JM4","1987-09-07","1","Middle Water","6.5","4.5","8.3","31.9","2.8","25.1","3","0.1"
"Junk Bay","JM4","1987-09-07","1","Bottom Water","4.6","3.6","8.1","32.9","8","23.4","3.5","0.16"
"Junk Bay","JM4","1987-10-09","1","Surface Water","19","4.5","7.9","32.8","8.8","27.4","3","0.21"
"Junk Bay","JM4","1987-10-09","1","Middle Water","15","4.4","7.9","32.9","11.5","27.3","3.5","0.19"
"Junk Bay","JM4","1987-10-09","1","Bottom Water","4.6","5","7.9","33.1","13","27.2","2.5","0.18"
"Junk Bay","JM4","1987-11-05","1","Surface Water","3.2","5.7","8","33.4","6.2","24.6","4","0.18"
"Junk Bay","JM4","1987-11-05","1","Middle Water","1.5","5.8","8.1","33.1","6.5","24.6","4.5","0.19"
"Junk Bay","JM4","1987-11-05","1","Bottom Water","1.3","5.9","8.1","33.6","7.5","24.7","5","0.15"
"Junk Bay","JM4","1987-12-07","1","Surface Water","2.1","6.8","8.3","32.9","3.9","17.8","4.5","0.08"
"Junk Bay","JM4","1987-12-07","1","Middle Water","2.3","6.7","8.3","33","4","17.6","5","0.11"
"Junk Bay","JM4","1987-12-07","1","Bottom Water","1.7","6.7","8.2","33","4.1","17.6","4.5","0.15"
"Junk Bay","JM4","1988-01-07","1","Surface Water","2.1","6.3","8.2","31.4","4.1","17.9","5.5","0.28"
"Junk Bay","JM4","1988-01-07","1","Middle Water","1.9","6.3","8.1","31.4","3.5","17.8","5","0.28"
"Junk Bay","JM4","1988-01-07","1","Bottom Water","1.5","6.5","8.2","31.5","3.9","17.7","6","0.25"
"Junk Bay","JM4","1988-02-08","1","Surface Water","2.1","6.9","8.1","32.8","2.5","17.6","5.5","0.21"
"Junk Bay","JM4","1988-02-08","1","Middle Water","1.3","7","8.1","33","3.2","17.6","5.5","0.16"
"Junk Bay","JM4","1988-02-08","1","Bottom Water","2.3","7.2","8.1","33","5.7","17.6","8.5","0.13"
"Junk Bay","JM4","1988-03-07","1","Surface Water","1.5","6.3","8","31.9","1.9","14.9","4.5","0.23"
"Junk Bay","JM4","1988-03-07","1","Middle Water","2.1","6.5","8.1","32","3.3","14.9","10","0.16"
"Junk Bay","JM4","1988-03-07","1","Bottom Water","1.5","6.9","8.1","32","2.8","14.8","8.5","0.17"
"Junk Bay","JM4","1988-04-11","1","Surface Water","2.7","7.5","8.2","32.6","7","16.7","13.5","0.05"
"Junk Bay","JM4","1988-04-11","1","Middle Water","2.5","7.6","8.2","32.7","7","16.7","2","0.07"
"Junk Bay","JM4","1988-04-11","1","Bottom Water","2.1","7.5","8.3","32.8","7.8","16.8","4","0.04"
"Junk Bay","JM4","1988-05-12","1","Surface Water","3.4","5","8.1","33.1","3.8","23.5","2","0.35"
"Junk Bay","JM4","1988-05-12","1","Middle Water","1.3","5.8","8.2","33.7","3.2","23","2","0.1"
"Junk Bay","JM4","1988-05-12","1","Bottom Water","3.4","5.9","8.2","34","3","22.7","1","0.1"
"Junk Bay","JM4","1988-06-06","1","Surface Water","5","5.4","8.1","33.2","3.9","26.4","1.5","0.16"
"Junk Bay","JM4","1988-06-06","1","Middle Water","9.7","5.6","8.2","33.3","4.5","26.2","0.5","0.1"
"Junk Bay","JM4","1988-06-06","1","Bottom Water","1","5.4","8.1","34","11.1","25.8","4.5","0.05"
"Junk Bay","JM4","1988-07-08","1","Surface Water","14","7.7","8.3","31.8","3","26.3","4","0.05"
"Junk Bay","JM4","1988-07-08","1","Middle Water","0.8","5","8.1","33.9","4.5","22.9","3.5","0.11"
"Junk Bay","JM4","1988-07-08","1","Bottom Water","0.5","5.1","8.1","34.1","17","22.6","18","0.05"
"Junk Bay","JM4","1988-08-12","1","Surface Water","6.9","5.1","8.4","31.3","3.5","25.9","2","0.12"
"Junk Bay","JM4","1988-08-12","1","Middle Water","5.3","4.7","8.2","31.4","4.9","25.6","6","0.23"
"Junk Bay","JM4","1988-08-12","1","Bottom Water","2.3","3.7","8.1","33.4","5.5","23.1","6","0.23"
"Junk Bay","JM4","1988-09-13","1","Surface Water","12","6.5","8.4","31.5","3.5","25.2","1","0.04"
"Junk Bay","JM4","1988-09-13","1","Middle Water","9.3","4.5","8.3","32.6","4.2","23.9","2.5","0.1"
"Junk Bay","JM4","1988-09-13","1","Bottom Water","3.6","3.3","8.2","34.2","6","22.1","3","0.12"
"Junk Bay","JM4","1988-10-07","1","Surface Water","1.7","5.1","8.3","32","3.3","24.7","5","0.16"
"Junk Bay","JM4","1988-10-07","1","Middle Water","1.7","5.1","8.3","32","5.6","24.7","5.5","0.16"
"Junk Bay","JM4","1988-10-07","1","Bottom Water","1.1","5","8.3","32","4.7","24.7","7","0.14"
"Junk Bay","JM4","1988-11-18","1","Surface Water","0.4","4.6","8.1","31.1","3.8","21.4","2","0.49"
"Junk Bay","JM4","1988-11-18","1","Middle Water","0.4","4.6","8.1","31.2","4","21.4","2","0.48"
"Junk Bay","JM4","1988-11-18","1","Bottom Water","0.6","5.5","8.1","31.3","3.5","21.2","2.5","0.46"
"Junk Bay","JM4","1988-12-12","1","Surface Water","1.5","5.7","8.3","31","4.7","19","5","0.31"
"Junk Bay","JM4","1988-12-12","1","Middle Water","1.3","6","8.3","31.1","5.3","19","5.5","0.3"
"Junk Bay","JM4","1988-12-12","1","Bottom Water","1.7","6.1","8.3","31.1","13.9","19","9","0.23"
"Junk Bay","JM4","1989-01-09","1","Surface Water","0.6","6","8.3","31.7","5.3","17.5","4.5","0.24"
"Junk Bay","JM4","1989-01-09","1","Middle Water","0.4","6.4","8.3","31.7","7.2","17.4","3.5","0.25"
"Junk Bay","JM4","1989-01-09","1","Bottom Water","<0.2","6.8","8.3","31.7","8.4","17.3","6","0.21"
"Junk Bay","JM4","1989-02-13","1","Surface Water","2.7","6.6","8.2","31.7","3.5","15","2.5","0.25"
"Junk Bay","JM4","1989-02-13","1","Middle Water","3.1","7.1","8.2","31.8","3.7","14.9","1","0.21"
"Junk Bay","JM4","1989-02-13","1","Bottom Water","2.9","7.4","8.3","31.9","4.1","14.9","2.5","0.17"
"Junk Bay","JM4","1989-03-10","1","Surface Water","1.1","7","8.3","33.1","5.4","15.6","8","0.12"
"Junk Bay","JM4","1989-03-10","1","Middle Water","1.1","7.1","8.3","33.1","7.4","15.6","10","0.11"
"Junk Bay","JM4","1989-03-10","1","Bottom Water","0.7","7.2","8.3","33.2","7.8","15.6","13","0.12"
"Junk Bay","JM4","1989-04-10","1","Surface Water","0.5","5.7","8.2","33.1","4.9","18.3","3","0.18"
"Junk Bay","JM4","1989-04-10","1","Middle Water","0.7","6.3","8.3","33.4","6.2","18.2","3.5","0.11"
"Junk Bay","JM4","1989-04-10","1","Bottom Water","<0.2","6.6","8.3","33.5","7.1","18.2","3.5","0.07"
"Junk Bay","JM4","1989-05-08","1","Surface Water","N/A","5.4","8.2","32.3","5","22.8","N/A","N/A"
"Junk Bay","JM4","1989-05-08","1","Middle Water","N/A","5.5","8.2","32.4","5.7","22.7","N/A","N/A"
"Junk Bay","JM4","1989-05-08","1","Bottom Water","N/A","6.2","8.2","32.8","5.5","22.4","N/A","N/A"
"Junk Bay","JM4","1989-06-06","1","Surface Water","0.8","5.4","8.3","33.5","5.9","23","3","0.2"
"Junk Bay","JM4","1989-06-06","1","Middle Water","1.7","5.4","8.3","33.6","6.4","23","1.5","0.18"
"Junk Bay","JM4","1989-06-06","1","Bottom Water","1","5.8","8.3","33.6","6.7","22.9","2","0.17"
"Junk Bay","JM4","1989-07-10","1","Surface Water","12","7.1","8.9","28.8","3.5","26.9","5","0.01"
"Junk Bay","JM4","1989-07-10","1","Middle Water","14","7.1","8.8","28.8","3.8","26.8","3","0.03"
"Junk Bay","JM4","1989-07-10","1","Bottom Water","12","3.9","8.9","33.8","4.1","23.6","3.5","0.01"
"Junk Bay","JM4","1989-08-07","1","Surface Water","33","9.5","8.9","32.6","4","26.3","3","0.09"
"Junk Bay","JM4","1989-08-07","1","Middle Water","8.1","3.8","8.6","32.9","4.2","24.2","2","0.18"
"Junk Bay","JM4","1989-08-07","1","Bottom Water","2.1","4","8.6","33.7","2.4","22.8","21","0.11"
"Junk Bay","JM4","1989-09-08","1","Surface Water","1.1","6.5","8.7","30.3","2.5","28.3","130","0.21"
"Junk Bay","JM4","1989-09-08","1","Middle Water","3.1","6.4","8.7","30.5","2.5","28.3","1.5","0.06"
"Junk Bay","JM4","1989-09-08","1","Bottom Water","2.4","3.1","8.6","31.5","2.5","26.7","0.5","0.03"
"Junk Bay","JM4","1989-10-10","1","Surface Water","1.8","5.9","8.5","32.5","6.1","26.6","6.5","0.12"
"Junk Bay","JM4","1989-10-10","1","Middle Water","1.5","5.8","8.5","32.5","6.4","26.5","8","0.11"
"Junk Bay","JM4","1989-10-10","1","Bottom Water","1.3","5.9","8.5","32.6","6.5","26.4","7.5","0.12"
"Junk Bay","JM4","1989-11-06","1","Surface Water","2.5","4.4","8.2","31.8","3.1","24.6","2","0.44"
"Junk Bay","JM4","1989-11-06","1","Middle Water","2.4","4.7","8.2","32","2.9","24.5","2.4","0.43"
"Junk Bay","JM4","1989-11-06","1","Bottom Water","2.1","4.6","8.2","32.3","4","24.5","5","0.39"
"Junk Bay","JM4","1989-12-08","1","Surface Water","27","5.4","8.5","31.4","2","20.2","3","0.28"
"Junk Bay","JM4","1989-12-08","1","Middle Water","21","5.1","8.5","31.4","2.8","20.2","2.5","0.32"
"Junk Bay","JM4","1989-12-08","1","Bottom Water","16","5.1","8.5","31.6","3","20.3","2.5","0.3"
"Junk Bay","JM4","1990-01-05","1","Surface Water","0.8","5.4","8","31.5","3","17.9","2","0.3"
"Junk Bay","JM4","1990-01-05","1","Middle Water","0.2","5.4","8","31.5","3","17.9","1.5","0.29"
"Junk Bay","JM4","1990-01-05","1","Bottom Water","0.8","5.8","8.1","31.6","3.2","17.8","1","0.3"
"Junk Bay","JM4","1990-02-05","1","Surface Water","1.2","7.2","8.2","31","1.9","15.5","<0.5","0.17"
"Junk Bay","JM4","1990-02-05","1","Middle Water","2.1","6.7","8.4","31.2","1.9","15.5","0.5","0.17"
"Junk Bay","JM4","1990-02-05","1","Bottom Water","1","6.9","8.4","31.3","1.9","15.5","1","0.14"
"Junk Bay","JM4","1990-03-05","1","Surface Water","1.1","6.8","8.6","31.2","2.9","15.8","2.5","0.17"
"Junk Bay","JM4","1990-03-05","1","Middle Water","0.8","6.3","8.6","31.3","2.7","15.8","2.5","0.18"
"Junk Bay","JM4","1990-03-05","1","Bottom Water","<0.2","6.4","8.6","31.3","2.6","15.8","4","0.19"
"Junk Bay","JM4","1990-04-02","1","Surface Water","0.3","5.5","8.2","31.9","2.1","18.2","2","0.24"
"Junk Bay","JM4","1990-04-02","1","Middle Water","0.7","6","8.3","32.1","1.7","18.1","1","0.21"
"Junk Bay","JM4","1990-04-02","1","Bottom Water","0.8","6.6","8.4","32.1","1.9","17.9","2.5","0.21"
"Junk Bay","JM4","1990-05-07","1","Surface Water","21","8.1","8.6","32.3","2.7","21.8","1.5","0.16"
