"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"North Western","NM5","2010-10-07","1","Bottom Water","1.8","5","8","29.5","12.1","26.9","14","0.38"
"North Western","NM5","2010-11-17","1","Surface Water","6.8","6.7","8","30.8","4.8","23.6","6.2","0.38"
"North Western","NM5","2010-11-17","1","Middle Water","5.9","6.3","7.9","31.3","5.1","23.3","6.2","0.37"
"North Western","NM5","2010-11-17","1","Bottom Water","4.5","6","7.9","31.5","5.7","23.1","7.6","0.37"
"North Western","NM5","2010-12-04","1","Surface Water","3.1","6.4","7.9","29.9","16.4","22.4","8.2","0.56"
"North Western","NM5","2010-12-04","1","Middle Water","4.3","7","8","30.6","17.9","22.1","9.1","0.48"
"North Western","NM5","2010-12-04","1","Bottom Water","6.5","7","8","31.1","17.2","22.2","9.6","0.39"
"North Western","NM5","2011-01-10","1","Surface Water","1.9","6.7","7.8","33","9.5","17.3","14","0.25"
"North Western","NM5","2011-01-10","1","Middle Water","1","6.8","7.8","33","8.5","16.9","9.8","0.26"
"North Western","NM5","2011-01-10","1","Bottom Water","1","6.9","7.8","33.1","13.6","16.8","16","0.25"
"North Western","NM5","2011-02-16","1","Surface Water","2.5","7","7.8","31.6","5.1","15.6","5.7","0.44"
"North Western","NM5","2011-02-16","1","Middle Water","0.9","7","7.8","31.8","3.7","15.6","4.5","0.38"
"North Western","NM5","2011-02-16","1","Bottom Water","2.6","7","7.8","31.8","6.8","15.6","8.9","0.29"
"North Western","NM5","2011-03-11","1","Surface Water","<0.2","6.9","7.7","30.9","5.3","17","3.7","0.49"
"North Western","NM5","2011-03-11","1","Middle Water","0.4","6.9","7.7","30.9","5.5","17","12","0.51"
"North Western","NM5","2011-03-11","1","Bottom Water","0.5","6.9","7.7","30.9","11.1","17","12","0.48"
"North Western","NM5","2011-04-04","1","Surface Water","12","7.9","7.7","29.2","1.3","19.9","2.8","0.7"
"North Western","NM5","2011-04-04","1","Middle Water","9.4","7.8","7.7","30.1","1.6","19.8","3","0.65"
"North Western","NM5","2011-04-04","1","Bottom Water","8.3","7.3","7.6","31.4","3.2","19.5","6","0.54"
"North Western","NM5","2011-05-23","1","Surface Water","2.3","5.6","7.6","18.4","5.2","26.2","2.6","1.52"
"North Western","NM5","2011-05-23","1","Middle Water","1.7","5.2","7.6","23.7","3.9","26.2","3.5","1.29"
"North Western","NM5","2011-05-23","1","Bottom Water","0.5","4.8","7.7","28.9","17.7","25.6","15","0.63"
"North Western","NM5","2011-06-20","1","Surface Water","13","4.9","7.8","14.8","6.2","29.8","7.5","1.94"
"North Western","NM5","2011-06-20","1","Middle Water","5.9","4.2","7.7","19.5","7.3","28.7","8.9","1.41"
"North Western","NM5","2011-06-20","1","Bottom Water","2.1","3.8","7.7","26.9","19.3","27.1","24","0.78"
"North Western","NM5","2011-07-18","1","Surface Water","0.4","3.8","7.7","18","3.3","28.1","3.1","1.23"
"North Western","NM5","2011-07-18","1","Middle Water","0.6","3.4","7.7","22.5","5.2","27.1","7.2","0.84"
"North Western","NM5","2011-07-18","1","Bottom Water","0.6","2.7","7.8","29","12.5","25.4","14","0.5"
"North Western","NM5","2011-08-15","1","Surface Water","1.8","5.6","8","20.4","3.1","30","2.9","1.37"
"North Western","NM5","2011-08-15","1","Middle Water","3.5","4.7","7.9","24.5","3.5","28.4","4","0.84"
"North Western","NM5","2011-08-15","1","Bottom Water","2.8","3.5","7.9","27.6","15.3","27","15","0.62"
"North Western","NM5","2011-09-28","1","Surface Water","0.8","5.4","8.2","32.6","6.5","28.2","9.3","0.21"
"North Western","NM5","2011-09-28","1","Middle Water","0.7","5.4","8.2","32.6","8","28","16","0.19"
"North Western","NM5","2011-09-28","1","Bottom Water","1.3","5.4","8.2","32.6","12.7","27.9","19","0.2"
"North Western","NM5","2011-10-26","1","Surface Water","0.9","7","8.2","30.4","4.7","26.1","4.6","0.37"
"North Western","NM5","2011-10-26","1","Middle Water","2.9","7.1","8.2","30.7","5.8","26.1","7.3","0.35"
"North Western","NM5","2011-10-26","1","Bottom Water","2.4","7","8.2","31.1","5.4","26.2","8.3","0.33"
"North Western","NM5","2011-11-16","1","Surface Water","0.7","5.9","7.8","29.1","4.8","24.9","5.4","0.75"
"North Western","NM5","2011-11-16","1","Middle Water","0.7","5.8","7.8","30.8","4.1","24.7","5.2","0.5"
"North Western","NM5","2011-11-16","1","Bottom Water","0.6","5.7","7.9","31.4","14.6","24.7","24","0.41"
"North Western","NM5","2011-12-12","1","Surface Water","1.3","6.9","7.8","32.1","5.8","19.4","8.9","0.3"
"North Western","NM5","2011-12-12","1","Middle Water","1","7","7.8","32.1","9.6","19.3","19","0.28"
"North Western","NM5","2011-12-12","1","Bottom Water","1.5","7","7.8","32.1","13.1","19.2","21","0.27"
"North Western","NM5","2012-01-05","1","Surface Water","1.4","7.2","7.7","31.6","2.7","17.7","3","0.45"
"North Western","NM5","2012-01-05","1","Middle Water","1.8","7.2","7.8","31.5","3.3","17.7","4.1","0.44"
"North Western","NM5","2012-01-05","1","Bottom Water","1.6","7.2","7.8","31.5","4.8","17.6","4.2","0.42"
"North Western","NM5","2012-02-03","1","Surface Water","1","7.7","7.9","30.4","1.6","16.3","1.6","0.57"
"North Western","NM5","2012-02-03","1","Middle Water","1","7.6","7.9","31.2","1.9","16.5","1.7","0.42"
"North Western","NM5","2012-02-03","1","Bottom Water","0.8","7.4","7.9","31.2","2.4","16.3","2.6","0.41"
"North Western","NM5","2012-03-19","1","Surface Water","1.8","7.8","7.5","25","2.5","19.4","3.4","1.52"
"North Western","NM5","2012-03-19","1","Middle Water","1.1","7.4","7.5","28.4","2.5","18.2","3.4","0.89"
"North Western","NM5","2012-03-19","1","Bottom Water","1.1","7","7.5","29.5","6.1","17.6","5.4","0.76"
"North Western","NM5","2012-04-25","1","Surface Water","3.5","8.1","7.4","17.3","10.2","24.7","11","2.16"
"North Western","NM5","2012-04-25","1","Middle Water","1","7.2","7.5","22.4","5.6","23.8","7","1.57"
"North Western","NM5","2012-04-25","1","Bottom Water","0.4","6.8","7.5","26.6","15.7","23.2","20","1.05"
"North Western","NM5","2012-05-21","1","Surface Water","1.4","5.9","7.5","20.3","4.3","27.2","4.2","1.33"
"North Western","NM5","2012-05-21","1","Middle Water","0.7","5.6","7.5","23.4","4.6","26.8","4.5","1.14"
"North Western","NM5","2012-05-21","1","Bottom Water","0.5","5","7.5","26.5","6.2","26","8.1","0.79"
"North Western","NM5","2012-06-21","1","Surface Water","<0.2","6.9","7.6","19.8","5.8","29.2","5.1","1.25"
"North Western","NM5","2012-06-21","1","Middle Water","0.5","6","7.6","25.1","6.7","28.5","7.6","0.65"
"North Western","NM5","2012-06-21","1","Bottom Water","0.2","5.8","7.6","26.4","8.2","28.4","9.4","0.59"
"North Western","NM5","2012-07-13","1","Surface Water","9.8","9.2","7.8","7.1","5.3","29.7","5.2","1.77"
"North Western","NM5","2012-07-13","1","Middle Water","8.5","3.4","7.3","24.4","7","27.2","7.9","1.49"
"North Western","NM5","2012-07-13","1","Bottom Water","0.9","2.3","7.3","29.8","7","25.5","10","0.42"
"North Western","NM5","2012-08-16","1","Surface Water","8.5","6.2","7.9","17.1","3.5","29.8","3.8","1.32"
"North Western","NM5","2012-08-16","1","Middle Water","7.9","4","7.8","26.1","8.1","27.9","11","0.76"
"North Western","NM5","2012-08-16","1","Bottom Water","3.6","2.9","7.8","29.3","21.3","26.9","23","0.45"
"North Western","NM5","2012-09-13","1","Surface Water","5.4","8.8","8.2","18.9","3.6","30.3","5.9","1.22"
"North Western","NM5","2012-09-13","1","Middle Water","3.3","5.5","7.9","25.4","3.6","29.3","5.8","0.65"
"North Western","NM5","2012-09-13","1","Bottom Water","1.6","3.4","7.8","28","17.1","28.6","19","0.51"
"North Western","NM5","2012-10-15","1","Surface Water","2.4","6","8","27.7","6.8","27.8","8","0.6"
"North Western","NM5","2012-10-15","1","Middle Water","2.3","6.4","8","29","7.8","27.6","7.7","0.49"
"North Western","NM5","2012-10-15","1","Bottom Water","1.5","6.3","8","30","9.5","27.8","13","0.4"
"North Western","NM5","2012-11-08","1","Surface Water","0.7","6","7.6","25.1","6.8","25.1","6.2","1.19"
"North Western","NM5","2012-11-08","1","Middle Water","0.7","5.7","7.7","29","10.8","24.9","8.9","0.73"
"North Western","NM5","2012-11-08","1","Bottom Water","0.8","5.7","7.7","30.5","14.7","25.1","16","0.46"
"North Western","NM5","2012-12-05","1","Surface Water","1.1","6.2","7.5","27.2","5.3","20.9","5.1","0.98"
"North Western","NM5","2012-12-05","1","Middle Water","0.9","6.4","7.6","31.1","6.5","21.6","4.7","0.49"
"North Western","NM5","2012-12-05","1","Bottom Water","1.2","6.3","7.6","31.7","17.5","21.7","16","0.42"
"North Western","NM5","2013-01-14","1","Surface Water","5.5","7.5","7.9","32.7","13.8","17.6","10","0.3"
"North Western","NM5","2013-01-14","1","Middle Water","3.5","7.5","7.9","32.7","20.4","17.6","20","0.29"
"North Western","NM5","2013-01-14","1","Bottom Water","2.9","7.5","7.9","32.7","21.1","17.6","18","0.28"
"North Western","NM5","2013-02-25","1","Surface Water","<0.2","9.5","8.1","30","2.6","19.4","3.3","0.32"
"North Western","NM5","2013-02-25","1","Middle Water","18","9.5","8.1","30.7","2","19","1.6","0.31"
"North Western","NM5","2013-02-25","1","Bottom Water","18","9.3","8.1","30.9","1.9","18.9","3.3","0.23"
"North Western","NM5","2013-03-20","1","Surface Water","1","6.9","7.6","22.4","5.6","22.6","4.7","1.47"
"North Western","NM5","2013-03-20","1","Middle Water","1.1","6.5","7.6","28.3","3","21.2","3.3","0.81"
"North Western","NM5","2013-03-20","1","Bottom Water","1","6.2","7.6","30.2","5","20.4","5.3","0.52"
"North Western","NM5","2013-04-08","1","Surface Water","1.7","6.8","7.6","24.5","3.6","20.3","3.1","1.07"
"North Western","NM5","2013-04-08","1","Middle Water","1.3","6.7","7.7","29.2","4.1","20.1","4.7","0.56"
"North Western","NM5","2013-04-08","1","Bottom Water","0.5","6.6","7.7","30.6","3.7","20.2","4.3","0.39"
"North Western","NM5","2013-05-06","1","Surface Water","1.8","6.2","7.8","24.7","3.3","23.3","3","1.09"
"North Western","NM5","2013-05-06","1","Middle Water","0.7","6.2","7.9","28.6","3.5","22.7","3.2","0.61"
"North Western","NM5","2013-05-06","1","Bottom Water","0.7","5.8","7.9","30","9.6","22.4","9.3","0.51"
"North Western","NM5","2013-06-03","1","Surface Water","13","8.4","8.1","8.3","5.1","29.7","3.8","1.49"
"North Western","NM5","2013-06-03","1","Middle Water","1.7","4","7.7","26.1","2.1","25.6","2.8","0.49"
"North Western","NM5","2013-06-03","1","Bottom Water","1.8","3.9","7.8","30.3","4.4","24.5","5","0.46"
"North Western","NM5","2013-07-08","1","Surface Water","5.7","6.8","8.2","12","5.7","29.3","6.9","1.2"
"North Western","NM5","2013-07-08","1","Middle Water","1.9","4.3","8","22.1","13.3","27.6","18","0.81"
"North Western","NM5","2013-07-08","1","Bottom Water","1.5","3","8","26.8","11.8","26.5","20","0.57"
"North Western","NM5","2013-08-16","1","Surface Water","0.6","6.1","7.7","8.9","7.9","28.8","8.5","1.85"
"North Western","NM5","2013-08-16","1","Middle Water","0.5","5.1","7.6","15.6","18","28.6","22","1.42"
"North Western","NM5","2013-08-16","1","Bottom Water","0.3","3.8","7.7","22.9","26.8","28.5","30","1.15"
"North Western","NM5","2013-09-06","1","Surface Water","1.1","4.1","7.8","17.6","5.1","27.1","3.7","1.17"
"North Western","NM5","2013-09-06","1","Middle Water","0.9","3.9","7.9","24","5.7","26.3","3.7","0.79"
"North Western","NM5","2013-09-06","1","Bottom Water","0.6","3.2","7.9","26.9","9.7","25.6","4.2","0.61"
"North Western","NM5","2013-10-21","1","Surface Water","2.7","4.4","7.9","26.4","4.5","26.8","7","0.68"
"North Western","NM5","2013-10-21","1","Middle Water","2.5","5.9","7.9","29.2","9.4","27.3","11","0.46"
"North Western","NM5","2013-10-21","1","Bottom Water","2.2","5.8","8","29.6","17.9","27","19","0.39"
"North Western","NM5","2013-11-11","1","Surface Water","1.8","5.5","7.8","25.7","5.3","25.3","5.7","0.96"
"North Western","NM5","2013-11-11","1","Middle Water","0.9","5.5","7.9","29.1","6.9","25.3","8.6","0.6"
"North Western","NM5","2013-11-11","1","Bottom Water","0.8","5.5","7.9","29.4","8","25.3","10","0.51"
"North Western","NM5","2013-12-05","1","Surface Water","1.1","6.3","8","30.4","12.4","20.4","14","0.6"
"North Western","NM5","2013-12-05","1","Middle Water","1.3","6.5","8","31.1","11.8","20.5","23","0.56"
"North Western","NM5","2013-12-05","1","Bottom Water","0.7","6.5","8.1","31.6","35.2","20.6","42","0.42"
"North Western","NM5","2014-01-06","1","Surface Water","0.6","4.5","8","31","10.4","17.3","16","0.56"
"North Western","NM5","2014-01-06","1","Middle Water","0.3","6.8","8","31","14.2","17.3","22","0.55"
"North Western","NM5","2014-01-06","1","Bottom Water","0.5","6.8","8","31.3","19.6","17.3","24","0.5"
"North Western","NM5","2014-02-06","1","Surface Water","18","10.2","8.1","26.1","1.1","19.2","3.1","0.9"
"North Western","NM5","2014-02-06","1","Middle Water","13","9.8","8.1","29.5","1.1","18.5","2.2","0.52"
"North Western","NM5","2014-02-06","1","Bottom Water","10","9.5","8","30","6","18.3","8.5","0.46"
"North Western","NM5","2014-03-21","1","Surface Water","0.5","4.5","7.7","29.6","6.1","18.4","7.6","0.77"
"North Western","NM5","2014-03-21","1","Middle Water","<0.2","7","7.7","30.4","7.2","18.4","9.5","0.7"
"North Western","NM5","2014-03-21","1","Bottom Water","<0.2","6.9","7.7","31.1","8.6","18.2","16","0.61"
"North Western","NM5","2014-04-23","1","Surface Water","0.4","4.6","7.8","21.4","2.9","24","2.8","1.01"
"North Western","NM5","2014-04-23","1","Middle Water","0.8","6.4","8","28","1.6","23.3","2","0.66"
"North Western","NM5","2014-04-23","1","Bottom Water","<0.2","6.3","8","30.2","4.2","22.8","4.4","0.44"
"North Western","NM5","2014-05-07","1","Surface Water","0.5","5.9","8","23.9","3.1","23.7","7.9","1.07"
"North Western","NM5","2014-05-07","1","Middle Water","<0.2","6.1","8","29.9","4.3","24","3.7","0.46"
"North Western","NM5","2014-05-07","1","Bottom Water","0.6","6.1","8.1","30.6","4.2","23.9","4.6","0.43"
"North Western","NM5","2014-06-05","1","Surface Water","2.8","6.7","8","13.6","2.9","28.9","2.7","1.25"
"North Western","NM5","2014-06-05","1","Middle Water","1.5","2.9","7.8","27.2","3.5","26.2","3.4","0.5"
"North Western","NM5","2014-06-05","1","Bottom Water","2.4","3","7.9","31.1","5.9","25","2.4","0.43"
"North Western","NM5","2014-07-04","1","Surface Water","3.5","5.7","7.7","10.8","5","30.1","4.2","1.59"
"North Western","NM5","2014-07-04","1","Middle Water","2.4","3.7","7.7","22.1","4.3","28.7","5.9","1.12"
"North Western","NM5","2014-07-04","1","Bottom Water","1.2","2.8","7.8","28.4","5.7","26.8","5.9","0.89"
"North Western","NM5","2014-08-15","1","Surface Water","0.7","4.5","7.9","17.9","6.8","29.1","5.4","1.37"
"North Western","NM5","2014-08-15","1","Middle Water","1.4","4.5","7.9","21.7","6.4","28.6","6.1","1.23"
"North Western","NM5","2014-08-15","1","Bottom Water","0.7","3.6","7.9","25.8","24.4","27.2","6.7","1.19"
"North Western","NM5","2014-09-01","1","Surface Water","0.7","3.5","7.3","16.5","3.8","29.6","3","1.31"
"North Western","NM5","2014-09-01","1","Middle Water","1.4","4.3","7.5","23.5","3.6","28.4","4.1","0.87"
"North Western","NM5","2014-09-01","1","Bottom Water","2","3.9","7.5","28.5","9.7","27.1","10","0.57"
"North Western","NM5","2014-10-08","1","Surface Water","1.8","5.3","7.6","27.2","6.1","29","7.6","0.67"
"North Western","NM5","2014-10-08","1","Middle Water","0.9","5.2","7.6","28.7","9.9","28.8","6.6","0.54"
"North Western","NM5","2014-10-08","1","Bottom Water","2.1","5.1","7.6","29.8","10.3","29.1","8.4","0.43"
"North Western","NM5","2014-11-06","1","Surface Water","<0.2","5.5","7.8","28.9","5.4","26.1","4.6","0.69"
"North Western","NM5","2014-11-06","1","Middle Water","1.3","5.7","7.9","30.8","5.6","25.9","6.2","0.49"
"North Western","NM5","2014-11-06","1","Bottom Water","1.2","5.8","7.9","31.1","7.8","25.8","5.4","0.43"
"North Western","NM5","2014-12-17","1","Surface Water","16","5.5","8","31.9","1.8","19.3","1.8","0.14"
"North Western","NM5","2014-12-17","1","Middle Water","15","7.6","8","32.4","1.9","19.6","5","0.13"
"North Western","NM5","2014-12-17","1","Bottom Water","12","7.7","8","32.5","3.2","18.8","3.8","0.11"
"North Western","NM5","2015-01-12","1","Surface Water","0.9","6.7","7.8","31","6.4","17.8","2.9","0.36"
"North Western","NM5","2015-01-12","1","Middle Water","1","7.1","7.8","31","5.9","17.9","2.8","0.33"
"North Western","NM5","2015-01-12","1","Bottom Water","0.9","7.1","7.8","31.1","11.9","17.9","7.8","0.31"
"North Western","NM5","2015-02-09","1","Surface Water","3.7","7.4","7.7","29.7","2.7","17","3.3","0.6"
"North Western","NM5","2015-02-09","1","Middle Water","2.2","7.5","7.8","30.2","2.6","16.9","10","0.48"
"North Western","NM5","2015-02-09","1","Bottom Water","2.9","7.5","7.8","30.6","5.8","16.9","7.6","0.45"
"North Western","NM5","2015-03-11","1","Surface Water","1.4","6.8","7.7","27.7","4","19.1","3.6","0.88"
"North Western","NM5","2015-03-11","1","Middle Water","1","6.8","7.7","29.8","4.1","19","3.6","0.59"
"North Western","NM5","2015-03-11","1","Bottom Water","1","6.8","7.7","30.4","5.9","18.9","6.2","0.52"
"North Western","NM5","2015-04-20","1","Surface Water","2.2","6.3","7.8","27.7","8.8","23.7","10","0.72"
"North Western","NM5","2015-04-20","1","Middle Water","0.7","6.4","7.8","28.4","5.6","23.7","6.5","0.64"
"North Western","NM5","2015-04-20","1","Bottom Water","0.8","6.3","7.8","28.8","5.8","23.7","7.3","0.6"
"North Western","NM5","2015-05-07","1","Surface Water","1","5.8","8","19.8","5.1","27","4.1","1.32"
"North Western","NM5","2015-05-07","1","Middle Water","<0.2","5.6","8","21.8","6.4","26.7","6.5","1.17"
"North Western","NM5","2015-05-07","1","Bottom Water","0.3","5.2","8","26.8","9","25.8","7.4","0.69"
"North Western","NM5","2015-06-10","1","Surface Water","2.4","5.9","7.6","8.5","6.8","29.4","6","1.73"
"North Western","NM5","2015-06-10","1","Middle Water","0.9","3.4","7.6","25.9","5.4","26.4","4.2","1.11"
"North Western","NM5","2015-06-10","1","Bottom Water","0.6","2.9","7.7","29.2","8.5","25.5","6.6","0.86"
"North Western","NM5","2015-07-03","1","Surface Water","3.5","5.3","7.9","14.6","5.7","29.7","2.7","1.43"
"North Western","NM5","2015-07-03","1","Middle Water","2.5","4","7.8","23.4","8.8","27.2","8.6","1.09"
"North Western","NM5","2015-07-03","1","Bottom Water","1.5","3.1","7.8","28.6","9.2","25.5","3.9","1.02"
"North Western","NM5","2015-08-19","1","Surface Water","2.9","5.3","7.7","15.2","4.7","30","3.4","1.44"
"North Western","NM5","2015-08-19","1","Middle Water","1.3","5","7.7","22.2","4.2","27.9","2.5","1.1"
"North Western","NM5","2015-08-19","1","Bottom Water","1.8","3.8","7.7","27.8","8.5","26.2","11","0.69"
"North Western","NM5","2015-09-16","1","Surface Water","2.1","5.3","7.8","21.4","5.5","27.8","11","1.05"
"North Western","NM5","2015-09-16","1","Middle Water","1.5","5","7.9","25.6","9","27.5","17","0.7"
"North Western","NM5","2015-09-16","1","Bottom Water","0.9","4.9","7.9","28.3","9.5","27.3","22","0.52"
"North Western","NM5","2015-10-12","1","Surface Water","1.3","5.4","7.8","28.1","6.4","26.6","5.7","0.56"
"North Western","NM5","2015-10-12","1","Middle Water","1","5.5","7.8","29.9","7","26.9","8.8","0.39"
"North Western","NM5","2015-10-12","1","Bottom Water","0.8","5.2","7.9","31","7.3","27.6","8.2","0.31"
"North Western","NM5","2015-11-11","1","Surface Water","1.9","5.7","7.7","28.6","6.2","26.5","15","0.52"
"North Western","NM5","2015-11-11","1","Middle Water","1.7","5.8","7.7","29.9","6.3","26.5","4.7","0.41"
"North Western","NM5","2015-11-11","1","Bottom Water","1.2","5.7","7.7","30.2","6.3","26.5","16","0.41"
"North Western","NM5","2015-12-02","1","Surface Water","0.9","6.2","7.5","15.5","5.9","23.6","5.2","1.34"
"North Western","NM5","2015-12-02","1","Middle Water","0.7","5.9","7.6","28","5.4","23.9","21","0.66"
"North Western","NM5","2015-12-02","1","Bottom Water","1.1","5.7","7.7","29.1","16.5","24","35","0.53"
"North Western","NM5","2016-01-13","1","Surface Water","1.9","7.1","7.7","27","3.1","19.4","18","0.86"
"North Western","NM5","2016-01-13","1","Middle Water","0.7","7.1","7.8","28.7","2.7","19.5","22","0.64"
"North Western","NM5","2016-01-13","1","Bottom Water","3.2","7.3","7.8","29.3","4.1","19.6","21","0.55"
"North Western","NM5","2016-02-01","1","Surface Water","1.9","7.2","7.3","20.7","4","15.1","2.2","1.29"
"North Western","NM5","2016-02-01","1","Middle Water","0.7","7.1","7.4","29.2","4.2","16.1","1.8","0.53"
"North Western","NM5","2016-02-01","1","Bottom Water","0.9","7.1","7.4","29.6","6.5","16.2","3.2","0.48"
"North Western","NM5","2016-03-02","1","Surface Water","4.9","7.5","8.1","24.8","2.1","16.6","1.4","0.72"
"North Western","NM5","2016-03-02","1","Middle Water","0.9","8.3","8.1","29.1","2.1","16.5","3.9","0.44"
"North Western","NM5","2016-03-02","1","Bottom Water","1","8","8.1","29.3","2.4","16.3","2","0.44"
"North Western","NM5","2016-04-25","1","Surface Water","0.5","5.2","7.6","14.6","3.9","22.8","8.9","1.69"
"North Western","NM5","2016-04-25","1","Middle Water","0.4","5.7","7.8","21.4","4.8","22.1","15","1.08"
"North Western","NM5","2016-04-25","1","Bottom Water","0.5","5.8","7.9","27.5","6.7","21.3","19","0.69"
"North Western","NM5","2016-05-13","1","Surface Water","2","5.3","7.4","12.4","38","25.8","3.7","1.59"
"North Western","NM5","2016-05-13","1","Middle Water","1","4.8","7.6","24.8","3.5","24.8","7.2","0.62"
"North Western","NM5","2016-05-13","1","Bottom Water","1.4","4.7","7.6","28.6","56.7","23.9","18","0.45"
"North Western","NM5","2016-06-20","1","Surface Water","3.6","5.1","7.8","12","6.9","28.6","8.2","1.27"
"North Western","NM5","2016-06-20","1","Middle Water","2.4","3.3","7.8","12.2","11.8","28.3","18","0.67"
"North Western","NM5","2016-06-20","1","Bottom Water","1.9","3.8","7.9","27.2","10.5","25.3","26","0.48"
"North Western","NM5","2016-07-14","1","Surface Water","5.6","6.7","7.5","6.6","9.3","28.9","4.7","2.09"
"North Western","NM5","2016-07-14","1","Middle Water","0.9","4","7.7","23.6","5.1","25.6","4.5","0.53"
"North Western","NM5","2016-07-14","1","Bottom Water","1.7","2.6","7.7","28.7","4.4","25.2","4.6","0.34"
"North Western","NM5","2016-08-01","1","Surface Water","7.7","7.4","8.1","19.3","5.3","29","3.8","0.87"
"North Western","NM5","2016-08-01","1","Middle Water","7.2","3.9","7.9","27.9","10.2","25.9","14","0.42"
"North Western","NM5","2016-08-01","1","Bottom Water","5.2","3","7.8","30.5","9","24.5","16","0.33"
"North Western","NM5","2016-09-02","1","Surface Water","1","4.9","7.7","22.1","9.1","28.4","5.7","0.97"
"North Western","NM5","2016-09-02","1","Middle Water","0.8","4.3","7.7","23.8","7.9","28.2","8.3","0.86"
"North Western","NM5","2016-09-02","1","Bottom Water","1","3.9","7.7","26.7","10.9","27.7","16","0.65"
"North Western","NM5","2016-10-07","1","Surface Water","3.6","5.6","7.8","28.3","4.6","29","5.6","0.44"
"North Western","NM5","2016-10-07","1","Middle Water","3.4","5.6","7.9","29","4.7","28.8","4.9","0.37"
"North Western","NM5","2016-10-07","1","Bottom Water","2.6","5.1","7.8","29.7","17.1","28.5","41","0.35"
"North Western","NM5","2016-11-07","1","Surface Water","1.3","5.8","7.8","25.3","25.8","26.2","13","0.45"
"North Western","NM5","2016-11-07","1","Middle Water","0.8","5.9","7.8","29.2","4.7","26.1","3.8","0.53"
"North Western","NM5","2016-11-07","1","Bottom Water","1.5","5.8","7.8","29.8","12.7","26.2","3.9","1"
"North Western","NM5","2016-12-07","1","Surface Water","1.4","6.2","7.9","28.5","4.4","21.8","3.5","0.65"
"North Western","NM5","2016-12-07","1","Middle Water","1.3","6.5","7.9","30.2","4.7","23","3.6","0.43"
"North Western","NM5","2016-12-07","1","Bottom Water","1.3","6.1","7.9","30.5","7.6","22.6","11","0.36"
"North Western","NM5","2017-01-04","1","Surface Water","2.9","8.2","8.1","27.6","4.9","20.5","4","0.55"
"North Western","NM5","2017-01-04","1","Middle Water","4.7","8","8.1","28.9","3.3","20.2","5.2","0.45"
"North Western","NM5","2017-01-04","1","Bottom Water","3.7","7.9","8.1","29.5","3.9","20.2","7.2","0.33"
"North Western","NM5","2017-02-06","1","Surface Water","1","5.9","7.6","26.7","4.6","19.8","3.4","0.8"
"North Western","NM5","2017-02-06","1","Middle Water","1","6.6","7.6","29.2","5.1","19.4","4.1","0.5"
"North Western","NM5","2017-02-06","1","Bottom Water","1.1","6.5","7.5","29.5","7.8","19.3","6.9","0.47"
"North Western","NM5","2017-03-01","1","Surface Water","1.9","6.5","7.8","28.6","9.7","17.8","5.2","0.58"
"North Western","NM5","2017-03-01","1","Middle Water","1","7.3","7.9","30.1","6.3","17.6","9.5","0.43"
"North Western","NM5","2017-03-01","1","Bottom Water","1.3","7.3","7.9","30.3","23.6","17.5","11","0.41"
"North Western","NM5","2017-04-03","1","Surface Water","0.9","6.8","7.9","23","2.9","20.8","3.2","1.48"
"North Western","NM5","2017-04-03","1","Middle Water","1.1","7","7.9","28.3","3","20.3","3.8","0.76"
"North Western","NM5","2017-04-03","1","Bottom Water","0.6","6.8","7.9","29.5","6.1","20.1","10","0.56"
"North Western","NM5","2017-05-08","1","Surface Water","3.4","6.3","7.8","21.7","6.1","26","4.4","1.1"
"North Western","NM5","2017-05-08","1","Middle Water","2","6","7.8","25.8","5.6","25.2","3.8","0.75"
"North Western","NM5","2017-05-08","1","Bottom Water","1.9","5.6","7.8","28","12.5","24.8","24","0.57"
"North Western","NM5","2017-06-19","1","Surface Water","3.6","5.8","7.4","4.5","8.8","28.9","9","2.36"
"North Western","NM5","2017-06-19","1","Middle Water","0.6","2.5","7.6","26.9","7","27","9.3","0.63"
"North Western","NM5","2017-06-19","1","Bottom Water","0.7","2.3","7.7","31","10.8","25.8","7.2","0.36"
"North Western","NM5","2017-07-06","1","Surface Water","1.4","7.7","7.5","7.4","8.8","27.9","9","1.91"
"North Western","NM5","2017-07-06","1","Middle Water","0.7","2.7","7.5","26.4","3.4","25.7","13","0.73"
"North Western","NM5","2017-07-06","1","Bottom Water","0.6","1.8","7.6","31.5","5.3","24.5","12","0.52"
"North Western","NM5","2017-08-14","1","Surface Water","1.5","6.2","7.8","11.8","4.2","30.5","3.2","1.49"
"North Western","NM5","2017-08-14","1","Middle Water","1.4","5.2","7.8","19.9","3.3","29.1","4.4","1.15"
"North Western","NM5","2017-08-14","1","Bottom Water","1.4","3.7","7.8","27","8.4","27.2","3.4","1.01"
"North Western","NM5","2017-09-06","1","Surface Water","0.5","4.4","7.6","17.3","4.1","28.2","5.9","1.24"
"North Western","NM5","2017-09-06","1","Middle Water","0.8","4.7","7.7","25.4","7.7","27.7","15","0.69"
"North Western","NM5","2017-09-06","1","Bottom Water","0.6","4.4","7.8","28.1","6.8","27","10","0.48"
