"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Deep Bay","DM4","2008-03-26","1","Bottom Water","0.3","5.8","7.8","26.6","19.1","20.1","16","1.47"
"Deep Bay","DM4","2008-04-21","1","Surface Water","4.2","6.2","7.7","19.3","13.1","24.6","6.4","3.51"
"Deep Bay","DM4","2008-04-21","1","Bottom Water","1.7","5.9","7.7","21.1","14.2","24","8.6","2.18"
"Deep Bay","DM4","2008-05-22","1","Surface Water","2.2","6.3","7.9","22.5","10.5","25.5","4.1","1.57"
"Deep Bay","DM4","2008-05-22","1","Bottom Water","1.3","5.3","7.8","26.1","12.1","25.2","6.6","1.18"
"Deep Bay","DM4","2008-06-24","1","Surface Water","68","10.3","8.4","8","15.9","29","8.5","1.21"
"Deep Bay","DM4","2008-06-24","1","Bottom Water","12","4.3","8","18.4","16.6","27.1","13","0.97"
"Deep Bay","DM4","2008-07-21","1","Surface Water","2.6","5.9","7.7","8.9","15.1","29.4","5","1.64"
"Deep Bay","DM4","2008-07-21","1","Bottom Water","1.9","4.7","7.6","13.8","16.5","28.4","7","1.39"
"Deep Bay","DM4","2008-08-18","1","Surface Water","7.1","6.3","7.7","12.7","12.2","29.6","4.8","1.45"
"Deep Bay","DM4","2008-08-18","1","Bottom Water","11","6.3","7.7","14.7","14.5","29.5","5.1","1.43"
"Deep Bay","DM4","2008-09-17","1","Surface Water","2.2","3.4","7.5","22","16.4","29","12","1.01"
"Deep Bay","DM4","2008-09-17","1","Bottom Water","1.7","3.1","7.5","22.9","31.2","28.4","29","0.96"
"Deep Bay","DM4","2008-10-15","1","Surface Water","1.5","5","8.3","26","20.7","26.3","16","0.89"
"Deep Bay","DM4","2008-10-15","1","Bottom Water","1.6","5.2","8.3","26.5","28","26.3","24","0.84"
"Deep Bay","DM4","2008-11-14","1","Surface Water","12","6.7","8.2","24.6","16.3","23.9","13","0.82"
"Deep Bay","DM4","2008-11-14","1","Bottom Water","12","6.8","8.2","26.3","28.7","23.6","19","0.76"
"Deep Bay","DM4","2008-12-11","1","Surface Water","4.3","8","7.8","29.6","12.3","20.2","7.1","0.64"
"Deep Bay","DM4","2008-12-11","1","Bottom Water","9.9","10.9","7.9","30.5","14","19.4","14","0.3"
"Deep Bay","DM4","2009-01-12","1","Surface Water","3.9","7","7.8","30.7","27.9","16.6","26","0.74"
"Deep Bay","DM4","2009-01-12","1","Bottom Water","3.3","6.8","7.8","31.3","26.7","16.6","51","0.61"
"Deep Bay","DM4","2009-02-11","1","Surface Water","8.5","8.7","7.9","24.8","31.3","19","33","0.96"
"Deep Bay","DM4","2009-02-11","1","Bottom Water","5.2","8.5","7.9","24.9","60.5","19","50","0.94"
"Deep Bay","DM4","2009-03-04","1","Surface Water","1.4","6","7.6","27","11.8","20.8","5.5","1.13"
"Deep Bay","DM4","2009-03-04","1","Bottom Water","<0.2","5.6","7.7","29","19.1","21.2","25","0.79"
"Deep Bay","DM4","2009-04-15","1","Surface Water","1.1","5.8","8","22.5","10.9","24.2","5.3","1.35"
"Deep Bay","DM4","2009-04-15","1","Bottom Water","0.6","5.5","8","25.9","10.3","22.8","4.4","1.21"
"Deep Bay","DM4","2009-05-15","1","Surface Water","9","7.6","7.7","22.2","12.9","26.9","5","1.4"
"Deep Bay","DM4","2009-05-15","1","Bottom Water","2.2","5.9","7.7","25.6","12.9","26.1","9.7","0.89"
"Deep Bay","DM4","2009-06-22","1","Surface Water","3.5","5.1","7.8","14.5","28.7","29.5","23","1.28"
"Deep Bay","DM4","2009-06-22","1","Bottom Water","2.7","5.1","7.8","14.6","41.9","29.5","29","1.21"
"Deep Bay","DM4","2009-07-23","1","Surface Water","2.4","5.7","7.8","14.3","12.4","29.6","7.3","1.3"
"Deep Bay","DM4","2009-07-23","1","Bottom Water","1.9","4.7","7.7","16.2","21.5","29","7.6","1.33"
"Deep Bay","DM4","2009-08-20","1","Surface Water","9.4","7.4","7.7","17.7","13.1","30.9","6.9","1.37"
"Deep Bay","DM4","2009-08-20","1","Bottom Water","2.8","5.1","7.6","19.9","14.3","29.6","20","0.95"
"Deep Bay","DM4","2009-09-23","1","Surface Water","1.8","5","7.8","22.6","16","30.1","13","1.09"
"Deep Bay","DM4","2009-09-23","1","Bottom Water","2.3","5","7.7","22.8","21.6","29.8","18","1.08"
"Deep Bay","DM4","2009-10-19","1","Surface Water","2.4","5.8","8","27.8","22.7","27.8","22","0.88"
"Deep Bay","DM4","2009-10-19","1","Bottom Water","2.3","5.8","8","28.1","23.8","27.7","24","0.84"
"Deep Bay","DM4","2009-11-16","1","Surface Water","4.2","6.9","7.8","29","11.6","22.2","8.9","0.99"
"Deep Bay","DM4","2009-11-16","1","Bottom Water","2.5","7","7.9","29.7","13.3","22.9","8.9","0.75"
"Deep Bay","DM4","2009-12-05","1","Surface Water","1.9","7.5","7.8","29.9","20.5","20.6","20","0.78"
"Deep Bay","DM4","2009-12-05","1","Bottom Water","1.2","7.3","7.8","30.6","28.6","20.5","31","0.74"
"Deep Bay","DM4","2010-01-15","1","Surface Water","0.9","7.4","7.8","29.3","11.5","17.7","7.1","1"
"Deep Bay","DM4","2010-01-15","1","Bottom Water","1.2","7.2","7.8","30.1","12.4","16.7","7.8","0.98"
"Deep Bay","DM4","2010-02-06","1","Surface Water","1.2","6.7","7.6","24.1","9.1","19.4","4.4","1.58"
"Deep Bay","DM4","2010-02-06","1","Bottom Water","0.9","6.6","7.6","25.1","9.8","19.4","9.5","1.45"
"Deep Bay","DM4","2010-03-05","1","Surface Water","1.3","6.6","7.9","25","16.9","21.4","7.7","1.29"
"Deep Bay","DM4","2010-03-05","1","Bottom Water","1.2","6.7","7.9","25.5","17.3","21.4","8.1","1.28"
"Deep Bay","DM4","2010-04-15","1","Surface Water","1.2","6.3","7.6","26.4","12.9","22.1","8.1","1.33"
"Deep Bay","DM4","2010-04-15","1","Bottom Water","1.4","6.2","7.6","26.6","13.2","22.1","8.5","1.32"
"Deep Bay","DM4","2010-05-19","1","Surface Water","5.3","6.2","7.7","13.5","13.3","26.8","6.3","1.94"
"Deep Bay","DM4","2010-05-19","1","Bottom Water","3.8","6.3","7.7","17.7","13.7","26.8","7.3","1.57"
"Deep Bay","DM4","2010-06-14","1","Surface Water","2.8","5.5","7.6","16.2","13.5","27.6","5.1","1.4"
"Deep Bay","DM4","2010-06-14","1","Bottom Water","3.4","5.7","7.6","16.3","14","27.6","3.5","1.12"
"Deep Bay","DM4","2010-07-15","1","Surface Water","5","6.1","7.9","16.2","12.5","29.6","4.8","1.14"
"Deep Bay","DM4","2010-07-15","1","Bottom Water","4.3","4.6","7.8","19.2","16.7","28.7","6.4","1.08"
"Deep Bay","DM4","2010-08-11","1","Surface Water","2","4.3","7.7","17.7","12","29.5","3.8","1.27"
"Deep Bay","DM4","2010-08-11","1","Bottom Water","2.1","3.8","7.7","19.5","14.8","29.3","5.2","1.25"
"Deep Bay","DM4","2010-09-09","1","Surface Water","8","6.9","7.9","17.3","14.2","30.7","4.9","1.41"
"Deep Bay","DM4","2010-09-09","1","Bottom Water","11","5","7.7","18.7","14.9","29.4","7.3","1.32"
"Deep Bay","DM4","2010-10-06","1","Surface Water","1.6","5","7.7","25.9","18","26.4","12","0.82"
"Deep Bay","DM4","2010-10-06","1","Bottom Water","0.8","4.9","7.7","26.1","22.1","26.4","14","0.79"
"Deep Bay","DM4","2010-11-08","1","Surface Water","1.6","5.6","7.9","26.5","18.9","22.8","14","0.9"
"Deep Bay","DM4","2010-11-08","1","Bottom Water","1.4","5.9","7.8","26.6","23.1","22.6","15","0.53"
"Deep Bay","DM4","2010-12-06","1","Surface Water","1.8","6.3","7.7","24.7","17.4","23","8","1.28"
"Deep Bay","DM4","2010-12-06","1","Bottom Water","2.4","6","7.7","25.2","20.8","22.5","9.6","1.3"
"Deep Bay","DM4","2011-01-06","1","Surface Water","1.7","6.9","7.7","29.8","25.6","16.7","16","0.84"
"Deep Bay","DM4","2011-01-06","1","Bottom Water","0.4","7.1","7.7","29.8","29","16.6","20","0.84"
"Deep Bay","DM4","2011-02-07","1","Surface Water","12","10.6","8","28.8","13.9","16.4","6.2","0.77"
"Deep Bay","DM4","2011-02-07","1","Bottom Water","11","11.1","8.1","29.5","16.3","16.4","5.2","0.72"
"Deep Bay","DM4","2011-03-09","1","Surface Water","1","6.5","7.6","28.4","5.6","17.8","5.3","0.92"
"Deep Bay","DM4","2011-03-09","1","Bottom Water","1","6.5","7.6","28.8","6.1","17.8","8.9","0.9"
"Deep Bay","DM4","2011-04-21","1","Surface Water","3.6","6.7","7.7","24.6","6.2","24","7.2","1.1"
"Deep Bay","DM4","2011-04-21","1","Bottom Water","4.6","6.4","7.7","25.7","6.8","23.6","9.1","1.01"
"Deep Bay","DM4","2011-05-06","1","Surface Water","2.5","5.6","7.5","22.3","5.4","26","5.6","1.43"
"Deep Bay","DM4","2011-05-06","1","Bottom Water","1.5","5.5","7.5","22.8","5.3","25.7","12","1.32"
"Deep Bay","DM4","2011-06-03","1","Surface Water","2.2","6.1","7.9","22.5","8.8","28","2.9","1.04"
"Deep Bay","DM4","2011-06-03","1","Bottom Water","1.5","5.8","7.9","23.2","9.5","27.8","8.2","0.98"
"Deep Bay","DM4","2011-07-04","1","Surface Water","3.2","5","7.6","8.6","12.6","30.3","5.6","2.48"
"Deep Bay","DM4","2011-07-04","1","Bottom Water","2.7","5.4","7.5","12.1","15.9","29.3","12","2.02"
"Deep Bay","DM4","2011-08-01","1","Surface Water","<0.2","4.9","7.7","21.2","8.6","28.8","3.3","1.1"
"Deep Bay","DM4","2011-08-01","1","Bottom Water","1.7","4.6","7.7","21.6","10.2","28.2","4.7","1.04"
"Deep Bay","DM4","2011-09-01","1","Surface Water","1.6","4.1","7.6","24.3","13.2","29","17","0.94"
"Deep Bay","DM4","2011-09-01","1","Bottom Water","1.5","3.9","7.6","24.4","16.4","28.9","24","0.96"
"Deep Bay","DM4","2011-10-17","1","Surface Water","1.9","5.6","7.8","23","5","26.9","4.9","1.36"
"Deep Bay","DM4","2011-10-17","1","Bottom Water","2.9","5.2","7.9","25.2","13","26.5","9.1","1.19"
"Deep Bay","DM4","2011-11-11","1","Surface Water","0.8","6.1","7.7","29.1","3.5","23.8","6.7","0.75"
"Deep Bay","DM4","2011-11-11","1","Bottom Water","0.8","6","7.8","30.5","4.9","24.4","6.6","0.62"
"Deep Bay","DM4","2011-12-10","1","Surface Water","4.6","7.5","7.7","31.2","5.3","19.4","8.2","0.48"
"Deep Bay","DM4","2011-12-10","1","Bottom Water","3.4","7.5","7.7","31.2","5.4","19.4","8","0.49"
"Deep Bay","DM4","2012-01-14","1","Surface Water","5.5","7.8","6.1","25.2","6","14.9","7.5","0.73"
"Deep Bay","DM4","2012-01-14","1","Bottom Water","4.9","7.4","7.6","30.5","8.9","16.9","16","0.7"
"Deep Bay","DM4","2012-02-10","1","Surface Water","1.2","7.3","7.5","29.8","5.5","16.6","7.6","0.75"
"Deep Bay","DM4","2012-02-10","1","Bottom Water","1.3","7.3","7.5","29.8","7.3","16.6","9.6","0.74"
"Deep Bay","DM4","2012-03-12","1","Surface Water","0.6","6.8","7.3","24.8","5","17","7.3","1.51"
"Deep Bay","DM4","2012-03-12","1","Bottom Water","0.6","6.7","7.3","26.1","7","17.2","12","1.29"
"Deep Bay","DM4","2012-04-25","1","Surface Water","3.9","8","7.4","14.5","6","25","5.2","2.82"
"Deep Bay","DM4","2012-04-25","1","Bottom Water","1.2","7.8","7.3","15.1","5.3","24.8","5.6","2.69"
"Deep Bay","DM4","2012-05-10","1","Surface Water","6.4","8.1","7.5","11.4","1.7","28.9","2.3","2.18"
"Deep Bay","DM4","2012-05-10","1","Bottom Water","5.5","7.9","7.5","13.8","2.7","27.7","2.7","2.08"
"Deep Bay","DM4","2012-06-07","1","Surface Water","1.5","6.3","7.4","15.3","4.3","29.6","5.9","1.71"
"Deep Bay","DM4","2012-06-07","1","Bottom Water","1.8","6.8","7.5","16.6","4.9","28.9","6.2","1.56"
"Deep Bay","DM4","2012-07-12","1","Surface Water","8.7","8.6","7.5","9","7.8","31","8.2","1.77"
"Deep Bay","DM4","2012-07-12","1","Bottom Water","4.6","8","7.4","9.3","8.6","30.9","20","1.87"
"Deep Bay","DM4","2012-08-02","1","Surface Water","1.9","4.8","7.6","15.9","11.8","29.9","1.7","1.91"
"Deep Bay","DM4","2012-08-02","1","Bottom Water","1.5","4.4","7.6","18.6","16.1","28.9","11","1.53"
"Deep Bay","DM4","2012-09-03","1","Surface Water","1.7","4.4","7.6","20","13.6","29.9","5.6","1.54"
"Deep Bay","DM4","2012-09-03","1","Bottom Water","1.8","4.3","7.6","20.9","16.2","29.4","12","1.37"
"Deep Bay","DM4","2012-10-05","1","Surface Water","0.3","5.6","7.7","24.1","2.4","28.3","7.5","1.34"
"Deep Bay","DM4","2012-10-05","1","Bottom Water","0.5","5.4","7.7","25.3","6.6","27.8","12","1.24"
"Deep Bay","DM4","2012-11-15","1","Surface Water","1.3","5.7","7.6","25.6","12.5","24.9","18","1.18"
"Deep Bay","DM4","2012-11-15","1","Bottom Water","1.4","5.7","7.6","26.3","16.6","24.8","46","0.95"
"Deep Bay","DM4","2012-12-15","1","Surface Water","1.3","6.4","7.6","23.5","12.6","21.2","18","1.35"
"Deep Bay","DM4","2012-12-15","1","Bottom Water","1.4","6.3","7.6","24.1","17.5","20.7","28","1.27"
"Deep Bay","DM4","2013-01-09","1","Surface Water","37","12.6","8","29.9","6.4","17.5","8.1","0.72"
"Deep Bay","DM4","2013-01-09","1","Bottom Water","27","9.7","7.8","30.8","6.4","17.5","7.1","0.7"
"Deep Bay","DM4","2013-02-02","1","Surface Water","1.9","7","7.7","25.1","5.9","19.6","11","1.38"
"Deep Bay","DM4","2013-02-02","1","Bottom Water","1.7","7.4","7.7","25.7","6.5","19.4","7.3","1.33"
"Deep Bay","DM4","2013-03-18","1","Surface Water","2.7","6.5","7.6","24.8","3.7","21.8","2.3","1.08"
"Deep Bay","DM4","2013-03-18","1","Bottom Water","2.2","6.2","7.5","25.4","6","21.6","5.7","1.02"
"Deep Bay","DM4","2013-04-12","1","Surface Water","0.6","6","7.5","23.2","4.8","20","3.2","1.39"
"Deep Bay","DM4","2013-04-12","1","Bottom Water","0.3","6.2","7.5","24.2","5.5","20","4.4","1.29"
"Deep Bay","DM4","2013-05-15","1","Surface Water","0.9","6.4","7.6","14.1","4.3","26","2.8","2.02"
"Deep Bay","DM4","2013-05-15","1","Bottom Water","1.3","6.2","7.6","18.7","3.5","25.5","1.8","1.62"
"Deep Bay","DM4","2013-06-24","1","Surface Water","0.8","5.1","7.7","15.8","9.1","28.1","7.6","1.31"
"Deep Bay","DM4","2013-06-24","1","Bottom Water","0.9","4.9","7.7","16.3","12.3","28.2","16","1.26"
"Deep Bay","DM4","2013-07-11","1","Surface Water","1.7","6","8.1","13.7","3.7","30.3","3.1","1.43"
"Deep Bay","DM4","2013-07-11","1","Bottom Water","0.9","5.6","8","16.5","4.5","29.2","8.4","1.16"
"Deep Bay","DM4","2013-08-07","1","Surface Water","0.6","4.6","7.6","16.4","6.3","30","7.5","1.39"
"Deep Bay","DM4","2013-08-07","1","Bottom Water","0.3","4.6","7.6","16.6","6.3","29.8","9.6","1.41"
"Deep Bay","DM4","2013-09-05","1","Surface Water","1.5","4.8","7.7","15.9","3.6","27.2","3.2","1.39"
"Deep Bay","DM4","2013-09-05","1","Bottom Water","1","4.4","7.7","18.1","4.6","27.1","7.6","1.07"
"Deep Bay","DM4","2013-10-07","1","Surface Water","1.7","5.3","8.1","24.3","14.8","27.7","22","0.8"
"Deep Bay","DM4","2013-10-07","1","Bottom Water","1.7","5.4","8.1","24.8","19.5","27.6","27","0.75"
"Deep Bay","DM4","2013-11-06","1","Surface Water","0.9","5.9","8.3","27.6","7.9","25.4","11","0.67"
"Deep Bay","DM4","2013-11-06","1","Bottom Water","1.8","5.7","8.3","27.8","12.5","25.1","15","0.65"
"Deep Bay","DM4","2013-12-11","1","Surface Water","1.2","6.4","7.6","27.4","5.5","19.9","6","1.33"
"Deep Bay","DM4","2013-12-11","1","Bottom Water","1.1","6.3","7.6","28.1","5.4","19.9","12","1.01"
"Deep Bay","DM4","2014-01-02","1","Surface Water","<0.2","6.2","7.8","28.6","8.5","16.8","9.8","1.01"
"Deep Bay","DM4","2014-01-02","1","Bottom Water","0.7","6.8","7.8","29.1","11.5","16.6","13","0.93"
"Deep Bay","DM4","2014-02-19","1","Surface Water","1.9","7.4","7.9","30.5","8.5","15.4","6.5","0.69"
"Deep Bay","DM4","2014-02-19","1","Bottom Water","1","7.4","7.9","30.5","8.2","15.4","6.1","0.67"
"Deep Bay","DM4","2014-03-19","1","Surface Water","1.3","5.7","7.6","26.2","11.9","19.3","14","1.17"
"Deep Bay","DM4","2014-03-19","1","Bottom Water","0.5","5.6","7.6","26.6","16.3","18.3","17","1.33"
"Deep Bay","DM4","2014-04-02","1","Surface Water","0.7","4.5","7.5","16.9","13.5","20.7","15","2.23"
"Deep Bay","DM4","2014-04-02","1","Bottom Water","<0.2","4.9","7.5","18.1","17.3","20.6","15","2.24"
"Deep Bay","DM4","2014-05-02","1","Surface Water","1","5.7","7.9","20.6","4.6","25.2","4.2","1.46"
"Deep Bay","DM4","2014-05-02","1","Bottom Water","0.9","5.8","7.9","23","6.1","24.4","7.8","1.2"
"Deep Bay","DM4","2014-06-04","1","Surface Water","2.6","5.8","7.9","12.1","3.1","29.6","3","1.31"
"Deep Bay","DM4","2014-06-04","1","Bottom Water","2.5","5.5","7.8","17.9","3.1","27.9","2.8","1.22"
"Deep Bay","DM4","2014-07-11","1","Surface Water","6.7","4.8","7.6","15.2","7.7","30.3","7.5","1.32"
"Deep Bay","DM4","2014-07-11","1","Bottom Water","5","4.6","7.6","15.8","16.6","30.1","11","1.28"
"Deep Bay","DM4","2014-08-08","1","Surface Water","2.6","4.6","7.8","14.8","23.8","30.8","59","1.29"
"Deep Bay","DM4","2014-08-08","1","Bottom Water","6.2","5.4","7.8","14.8","28.4","30.7","36","1.28"
"Deep Bay","DM4","2014-09-10","1","Surface Water","1.6","4","7.5","18.6","9.9","30.1","10","1.38"
"Deep Bay","DM4","2014-09-10","1","Bottom Water","1.5","3.6","7.5","19","13.6","29.6","14","1.36"
"Deep Bay","DM4","2014-10-23","1","Surface Water","0.5","5.9","8","26","5.4","27.3","3.8","0.75"
"Deep Bay","DM4","2014-10-23","1","Bottom Water","0.9","6.2","8","26.7","6.6","27.7","6.2","0.7"
"Deep Bay","DM4","2014-11-07","1","Surface Water","<0.2","5.2","7.8","26.2","12.5","25.7","11","1.03"
"Deep Bay","DM4","2014-11-07","1","Bottom Water","<0.2","5","7.8","26.7","13","25.7","12","1.03"
"Deep Bay","DM4","2014-12-06","1","Surface Water","1.4","6.1","7.9","30","7.4","21.7","12","0.57"
"Deep Bay","DM4","2014-12-06","1","Bottom Water","0.9","6","7.9","30.1","6.9","21.6","10","0.56"
"Deep Bay","DM4","2015-01-19","1","Surface Water","3.8","7.3","7.9","29.5","2.8","17.2","4.6","0.6"
"Deep Bay","DM4","2015-01-19","1","Bottom Water","3.1","7.2","7.9","29.9","4","17.1","4.2","0.66"
"Deep Bay","DM4","2015-02-07","1","Surface Water","1.9","6.4","7.8","27.4","5.2","17.3","9.6","1"
"Deep Bay","DM4","2015-02-07","1","Bottom Water","1.2","6.9","7.8","27.5","5.4","17.2","10","1"
"Deep Bay","DM4","2015-03-05","1","Surface Water","2.4","6.8","7.7","26.7","5.3","19.2","6","1.02"
"Deep Bay","DM4","2015-03-05","1","Bottom Water","1.2","6.9","7.7","26.7","5.4","19.2","8.7","1.01"
"Deep Bay","DM4","2015-04-25","1","Surface Water","2.1","6.4","7.7","24.8","1.6","24.5","2.4","1.11"
"Deep Bay","DM4","2015-04-25","1","Bottom Water","2.5","5.6","7.6","26","6.4","24.4","2.9","1.07"
"Deep Bay","DM4","2015-05-09","1","Surface Water","1.5","6.3","7.7","11","5.9","28.1","6.7","2.81"
"Deep Bay","DM4","2015-05-09","1","Bottom Water","2.1","6.1","7.6","14.8","6","28","19","2.01"
"Deep Bay","DM4","2015-06-13","1","Surface Water","4.5","5.8","7.6","9.3","11.1","30.4","15","1.73"
"Deep Bay","DM4","2015-06-13","1","Bottom Water","4.6","5.3","7.5","10.6","15.4","29.9","15","1.83"
"Deep Bay","DM4","2015-07-18","1","Surface Water","0.6","4.8","7.6","20.3","3.6","29.6","4.3","1.24"
"Deep Bay","DM4","2015-07-18","1","Bottom Water","1.1","4.7","7.6","20.5","4.2","29.4","4.2","1.11"
"Deep Bay","DM4","2015-08-03","1","Surface Water","1.7","4.5","7.6","14.5","5.7","29.2","10","1.74"
"Deep Bay","DM4","2015-08-03","1","Bottom Water","0.5","4.2","7.6","14.9","6.7","29","5.5","1.55"
"Deep Bay","DM4","2015-09-12","1","Surface Water","2.5","4.9","7.7","19.1","2.2","28.8","7.4","1.26"
"Deep Bay","DM4","2015-09-12","1","Bottom Water","3.2","5","7.7","19.3","2.7","28.3","13","1.28"
"Deep Bay","DM4","2015-10-10","1","Surface Water","2.7","5.6","7.9","17.8","1.5","27.5","4.8","1.27"
"Deep Bay","DM4","2015-10-10","1","Bottom Water","2.9","5.6","7.9","21","3.3","27.8","7","1.11"
"Deep Bay","DM4","2015-11-07","1","Surface Water","2.4","5.5","7.9","26","3","26.6","4.3","0.87"
"Deep Bay","DM4","2015-11-07","1","Bottom Water","2.5","5.5","7.9","26.3","4.3","26.5","6.3","0.8"
"Deep Bay","DM4","2015-12-05","1","Surface Water","1.7","6.5","7.9","23.5","1.9","21.7","2.2","1.49"
"Deep Bay","DM4","2015-12-05","1","Bottom Water","2.1","6","7.9","27.9","4.2","23.1","19","0.54"
"Deep Bay","DM4","2016-01-11","1","Surface Water","1.9","6.3","8.2","24.6","3.2","19.9","5.6","1.14"
"Deep Bay","DM4","2016-01-11","1","Bottom Water","2","6.7","8.2","24.8","3.8","19.8","7","1.07"
"Deep Bay","DM4","2016-02-03","1","Surface Water","1.3","6.7","7.5","21","1.3","13.8","1.7","1.22"
"Deep Bay","DM4","2016-02-03","1","Bottom Water","1.2","6.8","7.7","28.9","2.3","15.9","5.3","1.18"
"Deep Bay","DM4","2016-03-16","1","Surface Water","6","7.1","7.8","24.3","1.9","16.5","3.1","0.9"
"Deep Bay","DM4","2016-03-16","1","Bottom Water","2.9","7.2","7.9","25","2.1","16.6","3.6","0.69"
"Deep Bay","DM4","2016-04-13","1","Surface Water","<0.2","5.4","7.4","12.7","4.3","21.6","4.4","1.53"
"Deep Bay","DM4","2016-04-13","1","Bottom Water","0.3","5.7","7.5","14.9","3.9","21.6","5.2","1.56"
"Deep Bay","DM4","2016-05-12","1","Surface Water","1.2","4.8","7.3","10.9","4.8","26.7","5.6","1.6"
"Deep Bay","DM4","2016-05-12","1","Bottom Water","0.9","5.1","7.3","13","4.2","26.1","5.6","1.23"
"Deep Bay","DM4","2016-06-03","1","Surface Water","3.1","5.4","7.5","8.9","20.4","30.1","38","1.6"
"Deep Bay","DM4","2016-06-03","1","Bottom Water","4.6","5.7","7.5","8.9","22.2","30.1","30","1.62"
"Deep Bay","DM4","2016-07-13","1","Surface Water","1.7","5.4","7.2","10.3","4.4","28.9","3.6","1.67"
"Deep Bay","DM4","2016-07-13","1","Bottom Water","1.8","4.6","7.1","10.5","5.4","28.9","7.2","1.35"
"Deep Bay","DM4","2016-08-03","1","Surface Water","2.1","5","7.4","18.2","13.7","27.3","9.5","1.06"
"Deep Bay","DM4","2016-08-03","1","Bottom Water","1.5","4.7","7.4","18.3","8.7","27.3","21","0.97"
"Deep Bay","DM4","2016-09-01","1","Surface Water","2","5.9","7.5","20.7","18","28.9","7","1.13"
"Deep Bay","DM4","2016-09-01","1","Bottom Water","1.4","3.8","7.5","20.7","7.8","28.9","8.6","0.98"
"Deep Bay","DM4","2016-10-08","1","Surface Water","2.8","4.2","7.4","23.9","3.3","28.8","8.2","0.81"
"Deep Bay","DM4","2016-10-08","1","Bottom Water","2.5","5.6","7.4","26.6","5.3","28.9","3.7","0.41"
"Deep Bay","DM4","2016-11-02","1","Surface Water","1.7","6.8","7.4","25.7","11.5","26.6","9.4","0.92"
"Deep Bay","DM4","2016-11-02","1","Bottom Water","2.2","5.2","7.4","25.7","9.4","26.6","11","0.91"
"Deep Bay","DM4","2016-12-03","1","Surface Water","1.4","6.3","8","28.9","4.4","22.1","7.7","0.6"
"Deep Bay","DM4","2016-12-03","1","Bottom Water","1.3","6.4","8","29.1","5.9","22","9.6","0.61"
"Deep Bay","DM4","2017-01-07","1","Surface Water","4.8","7.8","7.8","25.5","3.1","21.6","4.6","0.99"
"Deep Bay","DM4","2017-01-07","1","Bottom Water","3.6","7.8","7.8","25.7","4","21.4","6.4","0.97"
"Deep Bay","DM4","2017-02-01","1","Surface Water","0.6","6.3","7.8","27.2","7.2","19.7","9.4","0.76"
"Deep Bay","DM4","2017-02-01","1","Bottom Water","0.8","6.4","7.8","27.3","8","19.6","14","0.71"
"Deep Bay","DM4","2017-03-06","1","Surface Water","2.9","7.4","7.8","25.7","3.8","19.9","3.7","0.93"
"Deep Bay","DM4","2017-03-06","1","Bottom Water","2.6","6.8","7.8","25.9","3","19.5","7.5","0.89"
"Deep Bay","DM4","2017-04-08","1","Surface Water","22","8","7.8","20.3","12.3","22.5","18","1.42"
"Deep Bay","DM4","2017-04-08","1","Bottom Water","18","8","7.8","22","7.5","22.1","20","1.34"
"Deep Bay","DM4","2017-05-10","1","Surface Water","6.9","7.2","8","17.9","3.2","26.8","4","1.41"
"Deep Bay","DM4","2017-05-10","1","Bottom Water","6.1","6.3","7.9","19.1","4.3","26.4","4.8","1.39"
"Deep Bay","DM4","2017-06-07","1","Surface Water","1.6","6","7.6","14.1","7.2","30.9","9.5","1.56"
"Deep Bay","DM4","2017-06-07","1","Bottom Water","1","5.9","7.6","14.8","7.1","30.1","11","1.5"
"Deep Bay","DM4","2017-07-10","1","Surface Water","2.5","6.4","7.4","7.8","8.5","28.2","7.2","1.65"
"Deep Bay","DM4","2017-07-10","1","Bottom Water","2.8","4.5","7.3","8.4","6.8","27.9","7.2","1.65"
"Deep Bay","DM4","2017-08-11","1","Surface Water","1.5","5.5","7.7","13.6","6.8","30.4","6.4","1.27"
"Deep Bay","DM4","2017-08-11","1","Bottom Water","1.2","5.2","7.6","14.6","7.4","30","12","1.25"
"Deep Bay","DM4","2017-09-08","1","Surface Water","1.1","3.8","7.2","15.4","6.2","28.7","8.8","1.38"
"Deep Bay","DM4","2017-09-08","1","Bottom Water","0.9","3.6","7.2","15.6","8.2","28.8","11","1.12"
"Deep Bay","DM4","2017-10-06","1","Surface Water","2.5","5.2","7.5","21","7.4","30.2","5.6","0.89"
"Deep Bay","DM4","2017-10-06","1","Bottom Water","1.3","4.9","7.5","21.4","8.7","30.1","7.7","0.83"
"Deep Bay","DM4","2017-11-06","1","Surface Water","1.9","5.7","7.7","30.6","10.3","25","12","0.36"
"Deep Bay","DM4","2017-11-06","1","Bottom Water","1.5","5.8","7.7","30.7","8","24.7","8.7","0.36"
"Deep Bay","DM4","2017-12-04","1","Surface Water","2.1","6.1","7.6","30.4","7.6","22.4","5.5","0.69"
"Deep Bay","DM4","2017-12-04","1","Bottom Water","2.2","6.1","7.7","30.8","7.2","22.3","10","0.63"
"Deep Bay","DM4","2018-01-03","1","Surface Water","2.2","4.5","7.8","28.5","3.6","19.3","5.4","0.95"
