"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Eastern Buffer","EM2","2006-12-01","1","Middle Water","2.5","6.7","7.9","33.1","12.4","23.4","2.8","0.11"
"Eastern Buffer","EM2","2006-12-01","1","Bottom Water","2.3","6.7","7.9","33.1","13.1","23.4","4","0.1"
"Eastern Buffer","EM2","2007-01-02","1","Surface Water","2","6.8","7.7","33.5","11.3","19.5","1.9","0.1"
"Eastern Buffer","EM2","2007-01-02","1","Middle Water","1.7","6.8","7.7","33.5","11.7","19.4","3.2","0.1"
"Eastern Buffer","EM2","2007-01-02","1","Bottom Water","2","6.7","7.8","33.5","14.5","19.4","2.1","0.09"
"Eastern Buffer","EM2","2007-02-01","1","Surface Water","5.7","7.9","8.3","33.1","8.4","17","1.8","0.1"
"Eastern Buffer","EM2","2007-02-01","1","Middle Water","6.1","8.1","8.3","33.1","8","17","1.9","0.1"
"Eastern Buffer","EM2","2007-02-01","1","Bottom Water","5.5","8.2","8.3","33.1","8","17","1.5","0.1"
"Eastern Buffer","EM2","2007-03-01","1","Surface Water","1","5.6","8.2","33.6","12.6","19.4","1.2","0.05"
"Eastern Buffer","EM2","2007-03-01","1","Middle Water","1.6","7.1","8.2","33.6","11","19.4","2.6","0.05"
"Eastern Buffer","EM2","2007-03-01","1","Bottom Water","1.4","7.2","8.2","33.6","11.1","19.4","3.4","0.05"
"Eastern Buffer","EM2","2007-04-11","1","Surface Water","1.2","6.5","8.1","34","8.4","21.3","1.8","0.12"
"Eastern Buffer","EM2","2007-04-11","1","Middle Water","1.3","6.6","8.1","34","8.5","21.2","2.4","0.1"
"Eastern Buffer","EM2","2007-04-11","1","Bottom Water","1","6.6","8.1","34.2","10.8","21.4","6.5","0.06"
"Eastern Buffer","EM2","2007-05-02","1","Surface Water","1.7","5.5","8","33.6","8.5","23.4","1.1","0.16"
"Eastern Buffer","EM2","2007-05-02","1","Middle Water","1.7","5.7","8","33.7","8.2","23.1","1.6","0.13"
"Eastern Buffer","EM2","2007-05-02","1","Bottom Water","1.9","6","8.1","33.9","10.6","22.9","4.4","0.07"
"Eastern Buffer","EM2","2007-06-01","1","Surface Water","9.9","5.8","8.2","30.9","9.4","27.1","1.4","0.29"
"Eastern Buffer","EM2","2007-06-01","1","Middle Water","8.3","5.6","8.2","32.1","9.7","26.1","1.5","0.22"
"Eastern Buffer","EM2","2007-06-01","1","Bottom Water","2","4.2","8.1","34.1","10.2","24.3","1.7","0.08"
"Eastern Buffer","EM2","2007-07-05","1","Surface Water","9.7","6.6","8.4","29.6","105.3","27.3","1.5","0.13"
"Eastern Buffer","EM2","2007-07-05","1","Middle Water","2","4.4","8.1","32.2","96.9","24.4","2.3","0.2"
"Eastern Buffer","EM2","2007-07-05","1","Bottom Water","0.8","3.6","8.1","34.3","95.5","22.7","7.8","0.13"
"Eastern Buffer","EM2","2007-08-06","1","Surface Water","7.3","7.9","8.4","29.7","11.3","28.3","2.1","0.04"
"Eastern Buffer","EM2","2007-08-06","1","Middle Water","9.1","4.5","7.9","32.2","12.4","25.1","4.2","0.22"
"Eastern Buffer","EM2","2007-08-06","1","Bottom Water","3","3.6","7.9","34.2","21.4","22.7","18","0.14"
"Eastern Buffer","EM2","2007-09-03","1","Surface Water","6.4","5.6","8.1","31.8","11.7","27","1.6","0.16"
"Eastern Buffer","EM2","2007-09-03","1","Middle Water","4.8","5.4","8.1","32.3","12","25.9","2.6","0.16"
"Eastern Buffer","EM2","2007-09-03","1","Bottom Water","1.3","3.2","8","34.3","13.6","22.3","4","0.13"
"Eastern Buffer","EM2","2007-10-03","1","Surface Water","0.9","5","8.1","32.8","15.1","27.8","9","0.08"
"Eastern Buffer","EM2","2007-10-03","1","Middle Water","0.5","6","8.1","32.8","16.6","27.8","13","0.08"
"Eastern Buffer","EM2","2007-10-03","1","Bottom Water","0.8","6","8.1","32.8","19.8","27.8","21","0.08"
"Eastern Buffer","EM2","2007-11-01","1","Surface Water","2.5","5.5","8.1","32.9","4.1","25.2","3.5","0.16"
"Eastern Buffer","EM2","2007-11-01","1","Middle Water","2.6","5.8","8.1","32.9","3.9","25.2","3.6","0.16"
"Eastern Buffer","EM2","2007-11-01","1","Bottom Water","2.1","5.9","8.2","33","6.7","25.1","9","0.15"
"Eastern Buffer","EM2","2007-12-03","1","Surface Water","3.3","6.5","8.1","31.7","7.5","20.5","1.9","0.29"
"Eastern Buffer","EM2","2007-12-03","1","Middle Water","1.6","6.6","8.1","31.8","7.8","20.4","2","0.27"
"Eastern Buffer","EM2","2007-12-03","1","Bottom Water","1.3","6.7","8.1","31.8","8.3","20.4","2","0.26"
"Eastern Buffer","EM2","2008-01-02","1","Surface Water","2.6","7.1","8.2","31.5","6.4","18.5","1.8","0.22"
"Eastern Buffer","EM2","2008-01-02","1","Middle Water","2.4","7.1","8.2","31.6","6.2","18.4","2.8","0.2"
"Eastern Buffer","EM2","2008-01-02","1","Bottom Water","1.7","7.1","8.2","31.6","7.5","18.4","4.4","0.2"
"Eastern Buffer","EM2","2008-02-01","1","Surface Water","1.1","6.7","8.1","32.2","7.6","15.9","2.6","0.18"
"Eastern Buffer","EM2","2008-02-01","1","Middle Water","0.8","7.3","8.1","32.2","7.3","15.9","2.7","0.19"
"Eastern Buffer","EM2","2008-02-01","1","Bottom Water","0.9","7.3","8.1","32.2","8.2","15.9","3.5","0.19"
"Eastern Buffer","EM2","2008-03-27","1","Surface Water","0.6","6.5","8.2","33.2","8.3","19.8","1.8","0.14"
"Eastern Buffer","EM2","2008-03-27","1","Middle Water","1.1","6.8","8.2","33.3","7.9","19.8","1.4","0.15"
"Eastern Buffer","EM2","2008-03-27","1","Bottom Water","0.5","7","8.2","33.7","9.5","20.1","3.2","0.08"
"Eastern Buffer","EM2","2008-04-24","1","Surface Water","0.7","6.3","8.1","33.5","9.2","22.7","2.4","0.08"
"Eastern Buffer","EM2","2008-04-24","1","Middle Water","1","6.6","8.1","33.5","8.9","22.7","2.1","0.08"
"Eastern Buffer","EM2","2008-04-24","1","Bottom Water","0.5","6.5","8.1","33.7","11.2","22.8","6.7","0.06"
"Eastern Buffer","EM2","2008-05-21","1","Surface Water","0.9","6","8.2","33.6","7.3","24.3","3.7","0.08"
"Eastern Buffer","EM2","2008-05-21","1","Middle Water","1","6.1","8.2","33.6","7.6","24.3","4.6","0.08"
"Eastern Buffer","EM2","2008-05-21","1","Bottom Water","0.4","6.1","8.2","33.7","8","24.3","4.8","0.07"
"Eastern Buffer","EM2","2008-06-12","1","Surface Water","15","6.8","8.4","25.4","10.2","27.1","4.2","0.67"
"Eastern Buffer","EM2","2008-06-12","1","Middle Water","2.4","4.7","8.3","33","9.9","25.5","2.9","0.22"
"Eastern Buffer","EM2","2008-06-12","1","Bottom Water","0.7","4.8","8.3","33.8","12.4","25.3","2.4","0.12"
"Eastern Buffer","EM2","2008-07-03","1","Surface Water","3.6","4.3","8","30","12.4","25.2","3.3","0.33"
"Eastern Buffer","EM2","2008-07-03","1","Middle Water","2.4","3.7","8","33.4","12.9","23.8","2.8","0.21"
"Eastern Buffer","EM2","2008-07-03","1","Bottom Water","0.8","3.7","8","34.1","13.2","23.4","6.3","0.13"
"Eastern Buffer","EM2","2008-08-01","1","Surface Water","13","5.5","8.2","32.7","10.4","24","2.2","0.15"
"Eastern Buffer","EM2","2008-08-01","1","Middle Water","12","4.9","8.1","33.5","9.2","23","2.9","0.14"
"Eastern Buffer","EM2","2008-08-01","1","Bottom Water","5.7","4","8.1","34.2","8.7","21.9","4","0.13"
"Eastern Buffer","EM2","2008-09-25","1","Surface Water","0.8","4.6","8.1","31.8","13.5","27.2","5.7","0.16"
"Eastern Buffer","EM2","2008-09-25","1","Middle Water","0.4","4.6","8.1","31.9","14","27","7.3","0.13"
"Eastern Buffer","EM2","2008-09-25","1","Bottom Water","<0.2","4.5","8.1","32","15.8","26.9","12","0.13"
"Eastern Buffer","EM2","2008-10-13","1","Surface Water","2.2","6.3","8.2","32.6","3.8","26.9","5.1","0.06"
"Eastern Buffer","EM2","2008-10-13","1","Middle Water","2.3","6.3","8.2","32.6","3.8","26.9","10","0.05"
"Eastern Buffer","EM2","2008-10-13","1","Bottom Water","2","6.3","8.3","32.7","7.9","26.9","6.1","0.05"
"Eastern Buffer","EM2","2008-11-06","1","Surface Water","0.6","5.8","8.1","32.2","2.9","26.6","3.6","0.13"
"Eastern Buffer","EM2","2008-11-06","1","Middle Water","0.4","6","8.1","32.3","3","26.4","3.8","0.08"
"Eastern Buffer","EM2","2008-11-06","1","Bottom Water","0.3","6.1","8.2","32.3","4.3","26.4","5.2","0.05"
"Eastern Buffer","EM2","2008-12-01","1","Surface Water","2.2","6.6","8.3","32.9","2.5","21.9","3.5","0.13"
"Eastern Buffer","EM2","2008-12-01","1","Middle Water","2.1","6.7","8.3","32.9","3.1","21.9","3","0.13"
"Eastern Buffer","EM2","2008-12-01","1","Bottom Water","1.1","6.6","8.4","32.9","6.5","21.9","6.4","0.11"
"Eastern Buffer","EM2","2009-01-02","1","Surface Water","1.4","7","8","33.3","3.1","18.8","2.9","0.11"
"Eastern Buffer","EM2","2009-01-02","1","Middle Water","1","7.1","8","33.3","3","18.8","3.8","0.11"
"Eastern Buffer","EM2","2009-01-02","1","Bottom Water","1.2","7.2","8","33.4","12.2","18.8","13","0.08"
"Eastern Buffer","EM2","2009-02-02","1","Surface Water","1.9","6.1","8","33.4","2","17.4","2.4","0.12"
"Eastern Buffer","EM2","2009-02-02","1","Middle Water","2.4","6.2","8","33.4","2","17.5","2.4","0.11"
"Eastern Buffer","EM2","2009-02-02","1","Bottom Water","1.7","5.6","8","33.4","4.9","17.5","5.9","0.07"
"Eastern Buffer","EM2","2009-03-09","1","Surface Water","1","6.6","8","33.4","8.7","19.1","2.7","0.08"
"Eastern Buffer","EM2","2009-03-09","1","Middle Water","0.6","6.8","8","33.4","9.3","19.1","3.4","0.08"
"Eastern Buffer","EM2","2009-03-09","1","Bottom Water","0.3","6.9","8","33.6","9.8","19.2","4.5","0.04"
"Eastern Buffer","EM2","2009-04-01","1","Surface Water","0.6","5.2","8","33.9","1.8","20.8","2.5","0.04"
"Eastern Buffer","EM2","2009-04-01","1","Middle Water","1.6","5.3","8","33.8","2.3","20.9","3","0.04"
"Eastern Buffer","EM2","2009-04-01","1","Bottom Water","1.6","5.5","8","33.9","2.8","20.9","3.7","0.04"
"Eastern Buffer","EM2","2009-05-04","1","Surface Water","4.7","4.9","7.9","33.6","3","22.6","2.3","0.05"
"Eastern Buffer","EM2","2009-05-04","1","Middle Water","2.5","5.1","7.9","33.7","3.3","22.5","4.7","0.04"
"Eastern Buffer","EM2","2009-05-04","1","Bottom Water","1.8","5.2","7.9","33.7","3.3","22.3","4.5","0.02"
"Eastern Buffer","EM2","2009-06-08","1","Surface Water","4.5","5.4","8","31.8","1.2","27","2.8","0.14"
"Eastern Buffer","EM2","2009-06-08","1","Middle Water","3.9","5.6","7.9","32","2.3","27","0.9","0.11"
"Eastern Buffer","EM2","2009-06-08","1","Bottom Water","1.6","4.4","7.9","33.2","4.2","26.2","5.9","0.07"
"Eastern Buffer","EM2","2009-07-03","1","Surface Water","8.2","5","7.6","23.7","2.2","27.5","3.5","0.56"
"Eastern Buffer","EM2","2009-07-03","1","Middle Water","2.1","5","7.6","24.1","3.6","27.3","4.9","0.35"
"Eastern Buffer","EM2","2009-07-03","1","Bottom Water","1","3.7","7.6","29.2","3.7","25.5","4.4","0.1"
"Eastern Buffer","EM2","2009-08-03","1","Surface Water","20","7","8.4","28.8","8.4","28.2","2.6","0.13"
"Eastern Buffer","EM2","2009-08-03","1","Middle Water","10","5.1","8.3","30.3","8.7","26.5","4","0.17"
"Eastern Buffer","EM2","2009-08-03","1","Bottom Water","2","3.1","8.1","33.4","9.5","24","3.3","0.15"
"Eastern Buffer","EM2","2009-09-02","1","Surface Water","4.4","4.9","8.2","30.6","1.2","29.9","2.4","0.04"
"Eastern Buffer","EM2","2009-09-02","1","Middle Water","8.3","7.3","8.1","31","2.5","27.8","3.6","0.1"
"Eastern Buffer","EM2","2009-09-02","1","Bottom Water","5.5","3.2","7.9","33","6.1","24.6","10","0.19"
"Eastern Buffer","EM2","2009-10-05","1","Surface Water","1.2","6.3","8","32.1","1","28.5","1.2","0.01"
"Eastern Buffer","EM2","2009-10-05","1","Middle Water","1.3","6.4","8","32.1","1.1","28.5","1.4","0.02"
"Eastern Buffer","EM2","2009-10-05","1","Bottom Water","0.9","5.9","8","32.3","7.8","28.5","8.6","0.04"
"Eastern Buffer","EM2","2009-11-05","1","Surface Water","7","7.5","8.1","33.1","7.9","25","3.3","0.03"
"Eastern Buffer","EM2","2009-11-05","1","Middle Water","5.6","7.3","8.1","33.1","2.9","24.9","3.9","0.03"
"Eastern Buffer","EM2","2009-11-05","1","Bottom Water","4.6","7","8.1","33.2","6.1","24.9","8.3","0.04"
"Eastern Buffer","EM2","2009-12-01","1","Surface Water","4.5","4.7","7.9","33.1","2.2","21.5","2.3","0.09"
"Eastern Buffer","EM2","2009-12-01","1","Middle Water","0.8","7.1","7.9","33.3","2.6","21.5","3.2","0.08"
"Eastern Buffer","EM2","2009-12-01","1","Bottom Water","0.6","7.1","7.9","33.3","2.6","21.4","3","0.08"
"Eastern Buffer","EM2","2010-01-22","1","Surface Water","2.4","8","7.8","32.2","1.8","17.2","2","0.15"
"Eastern Buffer","EM2","2010-01-22","1","Middle Water","1.9","8","7.8","32.2","1.7","17.2","2.1","0.15"
"Eastern Buffer","EM2","2010-01-22","1","Bottom Water","1.9","8","7.9","32.3","4.1","17.1","5.2","0.15"
"Eastern Buffer","EM2","2010-02-19","1","Surface Water","0.9","6.6","8","32.7","4.3","16.4","1.8","0.12"
"Eastern Buffer","EM2","2010-02-19","1","Middle Water","1.6","7.5","8","32.7","4.7","16.4","1.9","0.12"
"Eastern Buffer","EM2","2010-02-19","1","Bottom Water","1.7","7.5","8","32.8","4.9","16.5","2","0.11"
"Eastern Buffer","EM2","2010-03-22","1","Surface Water","0.7","7","7.9","33.5","6","20.1","0.9","0.1"
"Eastern Buffer","EM2","2010-03-22","1","Middle Water","0.9","7.2","7.9","33.6","6.2","20.1","1.1","0.11"
"Eastern Buffer","EM2","2010-03-22","1","Bottom Water","0.7","7.1","7.9","33.8","8.1","20","1.8","0.06"
"Eastern Buffer","EM2","2010-04-08","1","Surface Water","0.7","7.3","7.7","33.9","3.2","19.7","3.1","0.04"
"Eastern Buffer","EM2","2010-04-08","1","Middle Water","0.9","7.3","7.7","33.9","3.5","19.7","2.9","0.03"
"Eastern Buffer","EM2","2010-04-08","1","Bottom Water","0.9","7.3","7.8","33.9","4.2","19.7","3.7","0.03"
"Eastern Buffer","EM2","2010-05-03","1","Surface Water","1.6","7.1","7.7","33.7","1.1","21.6","0.6","0.09"
"Eastern Buffer","EM2","2010-05-03","1","Middle Water","1.1","7.2","7.7","33.7","1.3","21.5","0.8","0.08"
"Eastern Buffer","EM2","2010-05-03","1","Bottom Water","0.6","7.2","7.7","34","2.9","21.4","2.9","0.04"
"Eastern Buffer","EM2","2010-06-02","1","Surface Water","2.1","5","7.9","32.7","0.9","25.3","1.5","0.06"
"Eastern Buffer","EM2","2010-06-02","1","Middle Water","1.9","5.3","7.9","32.8","0.9","25.4","1.3","0.07"
"Eastern Buffer","EM2","2010-06-02","1","Bottom Water","1.2","5.3","7.9","32.8","1.3","25.4","4.4","0.06"
"Eastern Buffer","EM2","2010-07-02","1","Surface Water","1.4","8.9","8.1","30.8","2.2","26.5","3.6","0.11"
"Eastern Buffer","EM2","2010-07-02","1","Middle Water","0.7","4.4","7.9","33.8","2.3","23.3","1.7","0.1"
"Eastern Buffer","EM2","2010-07-02","1","Bottom Water","0.7","4.2","7.9","34.2","5.2","23","5","0.1"
"Eastern Buffer","EM2","2010-08-02","1","Surface Water","23","6.5","8.2","30.9","3.9","26.5","4","0.21"
"Eastern Buffer","EM2","2010-08-02","1","Middle Water","5.3","4","8.1","33.4","4.1","24.3","3.2","0.15"
"Eastern Buffer","EM2","2010-08-02","1","Bottom Water","0.2","4.3","8.1","34.4","6.8","23.3","6.5","0.08"
"Eastern Buffer","EM2","2010-09-02","1","Surface Water","2.5","5.9","8.2","30.8","0.5","29.2","0.6","0.11"
"Eastern Buffer","EM2","2010-09-02","1","Middle Water","3.5","4.7","8","30.8","1","28.2","1.7","0.3"
"Eastern Buffer","EM2","2010-09-02","1","Bottom Water","1.5","3.1","7.9","32.5","2.9","25.6","4.3","0.26"
"Eastern Buffer","EM2","2010-10-08","1","Surface Water","1.5","5","8.1","30.8","2.6","27.5","3.5","0.14"
"Eastern Buffer","EM2","2010-10-08","1","Middle Water","0.7","5.1","8.1","30.9","2.6","27.5","3.4","0.14"
"Eastern Buffer","EM2","2010-10-08","1","Bottom Water","0.5","5.3","8.2","31","3.9","27.5","4.8","0.11"
"Eastern Buffer","EM2","2010-11-04","1","Surface Water","0.9","6","7.9","32.5","3.6","23.5","4.5","0.15"
"Eastern Buffer","EM2","2010-11-04","1","Middle Water","0.9","6.1","7.9","32.5","4","23.5","4.7","0.13"
"Eastern Buffer","EM2","2010-11-04","1","Bottom Water","0.7","6.2","8","32.6","11.3","23.5","14","0.1"
"Eastern Buffer","EM2","2010-12-15","1","Surface Water","0.4","6.7","8.1","32.8","3.4","20.8","3.2","0.14"
"Eastern Buffer","EM2","2010-12-15","1","Middle Water","0.5","6.8","8.1","32.8","3.5","20.8","2.8","0.09"
"Eastern Buffer","EM2","2010-12-15","1","Bottom Water","0.6","6.8","8.1","32.8","3","20.8","4","0.1"
"Eastern Buffer","EM2","2011-01-03","1","Surface Water","1","6.9","7.8","33.1","6.7","18.1","9.2","0.12"
"Eastern Buffer","EM2","2011-01-03","1","Middle Water","0.9","7","7.8","33.1","8.2","18.1","9.4","0.12"
"Eastern Buffer","EM2","2011-01-03","1","Bottom Water","0.9","6.9","7.8","33.1","7.8","18.1","12","0.12"
"Eastern Buffer","EM2","2011-02-10","1","Surface Water","0.9","8.1","7.8","31.8","1.1","15.6","1.8","0.24"
"Eastern Buffer","EM2","2011-02-10","1","Middle Water","0.6","8.1","7.8","31.8","1.1","15.5","0.9","0.24"
"Eastern Buffer","EM2","2011-02-10","1","Bottom Water","0.7","8","7.8","31.8","1.4","15.1","1.8","0.24"
"Eastern Buffer","EM2","2011-03-17","1","Surface Water","4.3","7.4","7.9","33.2","1.8","18.2","2.1","0.14"
"Eastern Buffer","EM2","2011-03-17","1","Middle Water","4.3","7.6","7.9","33.2","1.6","18.1","2.3","0.14"
"Eastern Buffer","EM2","2011-03-17","1","Bottom Water","4.4","7.4","7.9","33.3","5","18.2","2.4","0.13"
"Eastern Buffer","EM2","2011-04-12","1","Surface Water","1.7","6.8","7.9","33.9","1","20.6","1.3","0.11"
"Eastern Buffer","EM2","2011-04-12","1","Middle Water","1.8","7.2","7.9","33.9","0.8","20.5","1","0.11"
"Eastern Buffer","EM2","2011-04-12","1","Bottom Water","1.7","7","7.9","34","1.6","20.5","2.2","0.09"
"Eastern Buffer","EM2","2011-05-12","1","Surface Water","4.8","5.9","7.7","32.1","1.8","24.8","1.4","0.39"
"Eastern Buffer","EM2","2011-05-12","1","Middle Water","2.8","5.5","7.7","33.5","1.9","23.3","2.6","0.13"
"Eastern Buffer","EM2","2011-05-12","1","Bottom Water","1.2","5.2","7.7","33.9","2.5","22.3","7.5","0.07"
"Eastern Buffer","EM2","2011-06-15","1","Surface Water","4.1","5.1","7.8","30.2","15.7","26.7","4.8","0.45"
"Eastern Buffer","EM2","2011-06-15","1","Middle Water","2.9","3.8","7.8","31.6","3.9","25.4","5.4","0.32"
"Eastern Buffer","EM2","2011-06-15","1","Bottom Water","0.7","3.8","7.9","33.6","3.5","23.4","4.3","0.15"
"Eastern Buffer","EM2","2011-07-31","1","Surface Water","8.7","7.4","8.2","31.1","6.3","27.4","1.1","0.07"
"Eastern Buffer","EM2","2011-07-31","1","Middle Water","7.1","6.2","8.1","31.4","6.8","26.2","2.4","0.12"
"Eastern Buffer","EM2","2011-07-31","1","Bottom Water","3.5","4.2","8","32.7","9.4","24.2","20","0.12"
"Eastern Buffer","EM2","2011-08-22","1","Surface Water","23","10.8","8.4","31","1.4","28.9","2.5","0.05"
"Eastern Buffer","EM2","2011-08-22","1","Middle Water","2","3.5","8","33.1","1.5","23.8","3.6","0.2"
"Eastern Buffer","EM2","2011-08-22","1","Bottom Water","1.3","3.1","8","34.1","2.4","22.5","3.5","0.13"
"Eastern Buffer","EM2","2011-09-16","1","Surface Water","0.9","5.4","8.2","32.2","12","29.3","1.4","0.09"
"Eastern Buffer","EM2","2011-09-16","1","Middle Water","1.5","5.4","8.1","32.2","1.6","29.1","1.5","0.1"
"Eastern Buffer","EM2","2011-09-16","1","Bottom Water","0.6","4.8","8.1","32.6","3.5","28.6","4.5","0.08"
"Eastern Buffer","EM2","2011-10-12","1","Surface Water","1.2","6.3","8.1","33.1","3.4","26","4.9","0.12"
"Eastern Buffer","EM2","2011-10-12","1","Middle Water","0.9","6.3","8.1","33.2","4","26","5.2","1.15"
"Eastern Buffer","EM2","2011-10-12","1","Bottom Water","0.7","6.3","8.1","33.2","4","26","6","0.15"
"Eastern Buffer","EM2","2011-11-07","1","Surface Water","1.3","6.2","7.9","32.9","1.4","25.5","1.8","0.14"
"Eastern Buffer","EM2","2011-11-07","1","Middle Water","0.8","6.3","7.9","32.9","1.1","25.5","1.6","0.16"
"Eastern Buffer","EM2","2011-11-07","1","Bottom Water","0.4","6.3","8","33","5.6","25.2","7.8","0.09"
"Eastern Buffer","EM2","2011-12-02","1","Surface Water","0.4","6.7","7.7","32.2","3.3","22","3.6","0.2"
"Eastern Buffer","EM2","2011-12-02","1","Middle Water","<0.2","6.7","7.7","32.2","3.2","22","3.5","0.19"
"Eastern Buffer","EM2","2011-12-02","1","Bottom Water","0.6","6.7","7.7","32.2","5.1","22","6.8","0.19"
"Eastern Buffer","EM2","2012-01-09","1","Surface Water","5.7","8.6","8","31","1.4","17.1","2.2","0.27"
"Eastern Buffer","EM2","2012-01-09","1","Middle Water","6.8","8.6","8","31","1.4","16.9","2.1","0.27"
"Eastern Buffer","EM2","2012-01-09","1","Bottom Water","4.4","8.3","8","31","1.4","16.7","2.2","0.27"
"Eastern Buffer","EM2","2012-02-02","1","Surface Water","1.5","8.6","8.1","31.7","0.6","16.2","0.6","0.19"
"Eastern Buffer","EM2","2012-02-02","1","Middle Water","0.9","8.6","8","31.7","0.5","16.2","0.5","0.21"
"Eastern Buffer","EM2","2012-02-02","1","Bottom Water","1.5","8.2","8","31.9","1.8","16.3","2.6","0.2"
"Eastern Buffer","EM2","2012-03-02","1","Surface Water","0.4","9.7","8","31.1","1.7","15","<0.5","0.32"
"Eastern Buffer","EM2","2012-03-02","1","Middle Water","0.9","9.7","8","31.1","1.5","14.8","1.5","0.3"
"Eastern Buffer","EM2","2012-03-02","1","Bottom Water","0.8","9.7","8","31.1","2.1","14.8","2.4","0.3"
"Eastern Buffer","EM2","2012-04-13","1","Surface Water","1.8","8.3","7.6","32.6","4.8","21.9","1.3","0.22"
"Eastern Buffer","EM2","2012-04-13","1","Middle Water","1.8","8.3","7.7","32.9","1.9","21.7","1.7","0.15"
"Eastern Buffer","EM2","2012-04-13","1","Bottom Water","1.4","8","7.7","33.6","4","22","3.8","0.06"
"Eastern Buffer","EM2","2012-05-03","1","Surface Water","2.9","7.3","7.6","29.4","1.2","24.6","1.3","0.53"
"Eastern Buffer","EM2","2012-05-03","1","Middle Water","2","7.2","7.6","32","1.7","23.6","2.3","0.24"
"Eastern Buffer","EM2","2012-05-03","1","Bottom Water","0.9","7.3","7.6","33.1","3.6","23","5.8","0.1"
"Eastern Buffer","EM2","2012-06-04","1","Surface Water","1.3","7.5","7.7","31.8","1.7","26.8","1.5","0.13"
"Eastern Buffer","EM2","2012-06-04","1","Middle Water","1.2","7.5","7.7","31.8","1.7","26.8","1.6","0.1"
"Eastern Buffer","EM2","2012-06-04","1","Bottom Water","0.7","7.5","7.7","32.1","3.4","26.5","3.6","0.13"
"Eastern Buffer","EM2","2012-07-06","1","Surface Water","5.7","7.5","7.6","29.4","27.8","27.2","2","0.3"
"Eastern Buffer","EM2","2012-07-06","1","Middle Water","2.2","5.5","7.5","31.4","26.9","26.1","2.4","0.19"
"Eastern Buffer","EM2","2012-07-06","1","Bottom Water","1.2","4.7","7.5","32.8","25.3","24.6","3.4","0.13"
"Eastern Buffer","EM2","2012-08-06","1","Surface Water","1.2","4.5","7.9","31.6","2.4","27.1","0.9","0.22"
"Eastern Buffer","EM2","2012-08-06","1","Middle Water","0.9","4.6","8","32.4","1.3","26.2","1.2","0.14"
"Eastern Buffer","EM2","2012-08-06","1","Bottom Water","0.6","3.5","7.9","33.4","3.1","25","3.4","0.14"
"Eastern Buffer","EM2","2012-09-07","1","Surface Water","4.7","5.9","8.1","30.3","1.2","28.9","1.5","0.18"
"Eastern Buffer","EM2","2012-09-07","1","Middle Water","4.8","6.1","8.1","30.3","1.3","28.8","3.1","0.14"
"Eastern Buffer","EM2","2012-09-07","1","Bottom Water","1.7","5","8","30.3","1.5","28.4","1.4","0.17"
"Eastern Buffer","EM2","2012-10-04","1","Surface Water","0.6","5.6","8","32.3","2.9","27.7","2.5","0.14"
"Eastern Buffer","EM2","2012-10-04","1","Middle Water","0.7","5.7","8","32.3","2.7","27.7","3.4","0.13"
"Eastern Buffer","EM2","2012-10-04","1","Bottom Water","0.2","5.9","8","32.4","6.9","27.7","11","0.1"
"Eastern Buffer","EM2","2012-11-02","1","Surface Water","0.6","6","7.8","32.7","3.1","25.2","3.7","0.1"
"Eastern Buffer","EM2","2012-11-02","1","Middle Water","0.5","6.3","7.8","32.7","3","25.1","3.4","0.1"
"Eastern Buffer","EM2","2012-11-02","1","Bottom Water","0.5","6.4","7.8","32.7","4.4","25.1","4.6","0.08"
"Eastern Buffer","EM2","2012-12-08","1","Surface Water","1","6.3","7.7","32.9","1.8","21.1","2.6","0.22"
"Eastern Buffer","EM2","2012-12-08","1","Middle Water","0.8","6.6","7.7","33","1.9","21.1","1.8","0.21"
"Eastern Buffer","EM2","2012-12-08","1","Bottom Water","0.9","6.8","7.7","33.1","17.7","21.1","19","0.15"
"Eastern Buffer","EM2","2013-01-11","1","Surface Water","2","7.8","8","32.8","5.9","17.5","1.3","0.16"
"Eastern Buffer","EM2","2013-01-11","1","Middle Water","0.6","7.7","8","32.8","8.5","17.5","1.4","0.18"
"Eastern Buffer","EM2","2013-01-11","1","Bottom Water","0.7","7.7","8","32.8","8.9","17.4","1.6","0.18"
"Eastern Buffer","EM2","2013-02-23","1","Surface Water","2.1","8.3","7.9","32.1","1.2","17.9","0.9","0.13"
"Eastern Buffer","EM2","2013-02-23","1","Middle Water","2.2","8.2","7.9","32.1","1.3","17.9","0.8","0.12"
"Eastern Buffer","EM2","2013-02-23","1","Bottom Water","1.9","7.9","7.9","32.2","2.9","17.7","3.6","0.15"
"Eastern Buffer","EM2","2013-03-15","1","Surface Water","1.1","7.8","7.8","32.6","1","19","0.6","0.08"
"Eastern Buffer","EM2","2013-03-15","1","Middle Water","1.7","8","7.8","32.6","0.9","19","0.8","0.09"
"Eastern Buffer","EM2","2013-03-15","1","Bottom Water","2.3","7.9","7.8","32.6","0.9","19","0.6","0.08"
"Eastern Buffer","EM2","2013-04-03","1","Surface Water","2.3","7","8.1","32.7","1.4","19.8","<0.5","0.07"
"Eastern Buffer","EM2","2013-04-03","1","Middle Water","1.9","7.2","8.1","32.8","0.5","19.8","<0.5","0.06"
