"Water Control Zone","Station","Dates","Sample No","Depth","Chlorophyll-a (μg/L)","Dissolved Oxygen (mg/L)","pH","Salinity (psu)","Turbidity (NTU)","Temperature (°C)","Suspended Solids (mg/L)","Total Inorganic Nitrogen (mg/L)"
"Victoria Harbour","VM2","1991-09-18","1","Middle Water","2.9","5.5","8.2","31.8","5.5","24.7","4","0.25"
"Victoria Harbour","VM2","1991-09-18","1","Bottom Water","1.3","5.5","8.2","32","6.5","24.6","3.5","0.24"
"Victoria Harbour","VM2","1991-10-02","1","Surface Water","<0.2","2.9","8","32","4","25.8","3","0.56"
"Victoria Harbour","VM2","1991-10-02","1","Middle Water","0.3","2.8","8","32","4.8","25.6","4","0.59"
"Victoria Harbour","VM2","1991-10-02","1","Bottom Water","0.3","2.6","8","32","5","25.5","4.5","0.59"
"Victoria Harbour","VM2","1991-10-18","1","Surface Water","<0.2","3.4","8.1","31.9","3.5","24.5","3.5","0.56"
"Victoria Harbour","VM2","1991-10-18","1","Middle Water","<0.2","3.5","8.1","32.3","4.8","24.4","2.5","0.53"
"Victoria Harbour","VM2","1991-10-18","1","Bottom Water","0.3","3.4","8.1","32.4","13","24.4","17","0.38"
"Victoria Harbour","VM2","1991-10-31","1","Surface Water","0.9","4.7","7.9","32.5","6.5","24.5","5","0.44"
"Victoria Harbour","VM2","1991-10-31","1","Middle Water","<0.2","4","8","32.9","8","24.2","9.5","0.36"
"Victoria Harbour","VM2","1991-10-31","1","Bottom Water","1.3","4","8","32.9","20","24","19","0.39"
"Victoria Harbour","VM2","1991-11-14","1","Surface Water","1.9","8.5","8.3","32.8","6.5","22.4","6","0.33"
"Victoria Harbour","VM2","1991-11-14","1","Middle Water","1.4","6.7","8.2","32.7","6.7","22.3","6.5","0.35"
"Victoria Harbour","VM2","1991-11-14","1","Bottom Water","1.5","6.2","8.2","32.7","8.5","22.3","4.5","0.33"
"Victoria Harbour","VM2","1991-11-27","1","Surface Water","<0.2","7","8.1","31.7","6.8","21.2","6.5","0.53"
"Victoria Harbour","VM2","1991-11-27","1","Middle Water","<0.2","6","8.2","31.7","6.2","21.2","6.5","0.37"
"Victoria Harbour","VM2","1991-11-27","1","Bottom Water","0.2","5.9","8.2","31.7","11","21.1","14","0.38"
"Victoria Harbour","VM2","1991-12-10","1","Surface Water","0.3","10.5","8","31.2","12","20.3","8","0.33"
"Victoria Harbour","VM2","1991-12-10","1","Middle Water","<0.2","8","8","31.3","8.5","20.2","6.5","0.31"
"Victoria Harbour","VM2","1991-12-10","1","Bottom Water","0.5","7.4","8","31.3","11","20.2","10","0.31"
"Victoria Harbour","VM2","1991-12-23","1","Surface Water","<0.2","12.1","8","31.5","7.8","19.7","7","0.5"
"Victoria Harbour","VM2","1991-12-23","1","Middle Water","0.8","8.5","8.1","31.7","7","19.7","8","0.37"
"Victoria Harbour","VM2","1991-12-23","1","Bottom Water","<0.2","8","8.1","31.7","7.5","19.7","9","0.37"
"Victoria Harbour","VM2","1992-01-08","1","Surface Water","0.5","9.5","8.2","31.9","2.5","17.8","3","0.3"
"Victoria Harbour","VM2","1992-01-08","1","Middle Water","0.3","8.4","8.2","31.8","2.5","17.8","3","0.3"
"Victoria Harbour","VM2","1992-01-08","1","Bottom Water","<0.2","7.3","8.2","31.9","3.5","17.8","3","0.29"
"Victoria Harbour","VM2","1992-02-12","1","Surface Water","<0.2","7.2","8","31.9","3.5","11.2","4.5","0.19"
"Victoria Harbour","VM2","1992-02-12","1","Middle Water","<0.2","7.3","8","32","3.2","11.2","4","0.18"
"Victoria Harbour","VM2","1992-02-12","1","Bottom Water","<0.2","7.4","8.1","32","4.4","11.2","5","0.18"
"Victoria Harbour","VM2","1992-03-11","1","Surface Water","<0.2","5.4","8","31.9","4.3","16.2","5","0.49"
"Victoria Harbour","VM2","1992-03-11","1","Middle Water","0.3","5.8","8","32","4.6","16.1","5.5","0.45"
"Victoria Harbour","VM2","1992-03-11","1","Bottom Water","0.3","5.9","8","32","5.6","16.1","4.5","0.37"
"Victoria Harbour","VM2","1992-04-14","1","Surface Water","0.5","4.3","7.9","31.1","9.4","19.4","14","0.45"
"Victoria Harbour","VM2","1992-04-14","1","Middle Water","0.3","4.2","7.9","31.2","11","19.4","13","0.45"
"Victoria Harbour","VM2","1992-04-14","1","Bottom Water","<0.2","4.4","8","31.3","15","19.3","28","0.45"
"Victoria Harbour","VM2","1992-05-13","1","Surface Water","1.1","4.6","8","30.5","9.9","23.5","10","0.34"
"Victoria Harbour","VM2","1992-05-13","1","Middle Water","1.1","4.5","8.1","30.5","14","23.1","17","0.33"
"Victoria Harbour","VM2","1992-05-13","1","Bottom Water","<0.2","4.5","8.1","30.7","24","23","33","0.32"
"Victoria Harbour","VM2","1992-06-11","1","Surface Water","0.5","3.3","7.7","29.7","9.5","25.6","5.5","1.21"
"Victoria Harbour","VM2","1992-06-11","1","Middle Water","1.1","3.2","7.8","30","6.7","25.6","7","0.59"
"Victoria Harbour","VM2","1992-06-11","1","Bottom Water","0.5","2.6","7.8","30.1","7.5","25.5","10","0.51"
"Victoria Harbour","VM2","1992-07-14","1","Surface Water","1.6","4.2","7.9","28.3","5.5","25.6","6.5","0.38"
"Victoria Harbour","VM2","1992-07-14","1","Middle Water","0.5","3.5","7.9","28.7","11","25.1","16","0.38"
"Victoria Harbour","VM2","1992-07-14","1","Bottom Water","0.5","3.3","7.9","29.4","12","24.9","27","0.39"
"Victoria Harbour","VM2","1992-08-20","1","Surface Water","1.1","3.6","8","31","2.7","27.7","4","0.3"
"Victoria Harbour","VM2","1992-08-20","1","Middle Water","<0.2","3.5","7.9","31.1","3.1","27.7","18","0.28"
"Victoria Harbour","VM2","1992-08-20","1","Bottom Water","0.5","3.3","7.9","31.1","5.5","27.6","14","0.27"
"Victoria Harbour","VM2","1992-09-07","1","Surface Water","2.7","3.3","7.8","31","1.5","28.2","13","0.5"
"Victoria Harbour","VM2","1992-09-07","1","Middle Water","2.1","3.2","7.9","31.2","1.5","28","<0.5","0.49"
"Victoria Harbour","VM2","1992-09-07","1","Bottom Water","2.7","2.6","7.9","31.5","1.6","27.7","5","0.53"
"Victoria Harbour","VM2","1992-10-06","1","Surface Water","1.6","3.2","8.1","32.3","4.2","28.4","6","0.71"
"Victoria Harbour","VM2","1992-10-06","1","Middle Water","1.6","3.4","8","32.3","6.3","28.2","7.5","0.76"
"Victoria Harbour","VM2","1992-10-06","1","Bottom Water","0.5","3.6","8","32.3","13","28.1","13","0.72"
"Victoria Harbour","VM2","1992-11-05","1","Surface Water","<0.2","4.5","7.8","32.3","3.4","23.8","14","0.31"
"Victoria Harbour","VM2","1992-11-05","1","Middle Water","0.3","4.2","7.8","32.5","4.1","23.5","9","0.53"
"Victoria Harbour","VM2","1992-11-05","1","Bottom Water","0.2","4.4","7.8","32.5","3.4","23.4","8","0.48"
"Victoria Harbour","VM2","1992-12-18","1","Surface Water","0.2","6.2","8","32.7","12","19.7","13","0.25"
"Victoria Harbour","VM2","1992-12-18","1","Middle Water","0.4","6.9","8","32.7","14","19.6","17","0.24"
"Victoria Harbour","VM2","1992-12-18","1","Bottom Water","<0.2","6.4","8","32.7","13","19.5","15","0.25"
"Victoria Harbour","VM2","1993-01-20","1","Surface Water","0.6","N/A","8.2","33.2","6.2","16.8","10","0.2"
"Victoria Harbour","VM2","1993-01-20","1","Middle Water","0.5","N/A","8.2","33.2","8.8","16.8","8.5","0.21"
"Victoria Harbour","VM2","1993-01-20","1","Bottom Water","0.6","N/A","8.2","33.2","6.7","16.8","17","0.19"
"Victoria Harbour","VM2","1993-02-16","1","Surface Water","0.4","5.3","8.1","33.7","3.7","18","2","0.46"
"Victoria Harbour","VM2","1993-02-16","1","Middle Water","0.4","6.1","8.1","33.7","3.8","18.8","1","0.45"
"Victoria Harbour","VM2","1993-02-16","1","Bottom Water","0.3","6.4","8.1","33.9","2.9","19.6","2","0.35"
"Victoria Harbour","VM2","1993-03-31","1","Surface Water","0.5","5.9","8.2","33.4","3.5","19","3","1.09"
"Victoria Harbour","VM2","1993-03-31","1","Middle Water","0.4","6.5","8.2","33.4","4.3","19.1","3.5","0.77"
"Victoria Harbour","VM2","1993-03-31","1","Bottom Water","0.5","6.7","8.2","33.5","5.8","18.9","8","0.41"
"Victoria Harbour","VM2","1993-04-19","1","Surface Water","0.9","4.6","8","33.3","6.7","20","9","0.65"
"Victoria Harbour","VM2","1993-04-19","1","Middle Water","0.5","4.6","8","33.4","7.5","19.8","16","0.66"
"Victoria Harbour","VM2","1993-04-19","1","Bottom Water","0.5","4.7","8","33.5","7.5","19.6","2","0.63"
"Victoria Harbour","VM2","1993-05-07","1","Surface Water","0.4","5.7","8","30.7","9.6","23.5","5.5","0.67"
"Victoria Harbour","VM2","1993-05-07","1","Middle Water","0.6","5.6","7.9","31.2","11.5","23.1","7.5","0.7"
"Victoria Harbour","VM2","1993-05-07","1","Bottom Water","0.7","4.9","8","31.7","18","22.8","4.5","0.67"
"Victoria Harbour","VM2","1993-06-17","1","Surface Water","0.6","5.2","8.1","25.1","2.9","25.2","3","0.67"
"Victoria Harbour","VM2","1993-06-17","1","Middle Water","0.8","3.5","8","27.3","2.6","24.2","2.5","0.73"
"Victoria Harbour","VM2","1993-06-17","1","Bottom Water","0.5","2.2","7.9","33.3","3.3","22.6","3.5","0.67"
"Victoria Harbour","VM2","1993-07-14","1","Surface Water","1.3","6.3","8.3","23.2","3","28","2.5","0.53"
"Victoria Harbour","VM2","1993-07-14","1","Middle Water","0.9","3.5","8","31.7","4.5","24.9","2.5","0.97"
"Victoria Harbour","VM2","1993-07-14","1","Bottom Water","0.2","2.5","8","33.8","12.1","23.7","11","0.34"
"Victoria Harbour","VM2","1993-08-16","1","Surface Water","0.8","7","8.2","30","4.2","25.1","6.5","0.69"
"Victoria Harbour","VM2","1993-08-16","1","Middle Water","0.8","4.6","8.2","31","3.7","24","5","0.73"
"Victoria Harbour","VM2","1993-08-16","1","Bottom Water","0.8","2.8","8.1","32.1","4.3","23.2","0.5","0.81"
"Victoria Harbour","VM2","1993-09-06","1","Surface Water","0.6","3.6","8.1","31.9","3","27.5","3.5","0.5"
"Victoria Harbour","VM2","1993-09-06","1","Middle Water","0.6","3.9","8.1","32","2.5","27.5","3","0.49"
"Victoria Harbour","VM2","1993-09-06","1","Bottom Water","1.1","4","8.1","32","2.5","27.5","2","0.46"
"Victoria Harbour","VM2","1993-10-07","1","Surface Water","0.4","5.9","8.2","32.4","4.1","26.6","7.5","0.4"
"Victoria Harbour","VM2","1993-10-07","1","Middle Water","0.5","5.5","8.2","32.4","4.9","26.5","9.4","0.25"
"Victoria Harbour","VM2","1993-10-07","1","Bottom Water","0.6","5.1","8.2","32.9","6.4","29.6","18","0.23"
"Victoria Harbour","VM2","1993-11-17","1","Surface Water","0.8","5.5","8.1","32.2","3.6","24.4","6.8","0.54"
"Victoria Harbour","VM2","1993-11-17","1","Middle Water","0.5","4.9","8.2","32.4","3.3","24.2","6.6","0.51"
"Victoria Harbour","VM2","1993-11-17","1","Bottom Water","0.7","5.4","8.2","32.5","3.2","24.2","6.2","0.4"
"Victoria Harbour","VM2","1993-12-16","1","Surface Water","0.7","8.4","8.2","31","4.5","19.4","7.5","0.4"
"Victoria Harbour","VM2","1993-12-16","1","Middle Water","0.5","7.2","8.3","31.5","4.4","19.4","8.3","0.32"
"Victoria Harbour","VM2","1993-12-16","1","Bottom Water","0.5","7","8.3","31.5","4.6","19.4","12","0.32"
"Victoria Harbour","VM2","1994-01-14","1","Surface Water","1.6","5.5","8.1","30.7","2.7","18.1","4","0.45"
"Victoria Harbour","VM2","1994-01-14","1","Middle Water","1.4","5.6","8.1","30.7","2.6","18.1","2.4","0.47"
"Victoria Harbour","VM2","1994-01-14","1","Bottom Water","1.7","5.5","8.1","30.8","2.7","18.1","3.6","0.45"
"Victoria Harbour","VM2","1994-02-07","1","Surface Water","0.5","6.4","8","31.7","3","17.6","4.7","0.55"
"Victoria Harbour","VM2","1994-02-07","1","Middle Water","0.5","5.8","8","31.7","3","17.6","5.2","0.53"
"Victoria Harbour","VM2","1994-02-07","1","Bottom Water","0.6","5.6","8","31.7","3.4","17.5","5","0.47"
"Victoria Harbour","VM2","1994-03-14","1","Surface Water","0.2","5.4","7.9","32.9","4.3","17.6","8.3","0.35"
"Victoria Harbour","VM2","1994-03-14","1","Middle Water","0.6","5","8.1","33","4.5","17.6","8.5","0.32"
"Victoria Harbour","VM2","1994-03-14","1","Bottom Water","0.5","4.9","8.1","33","4.8","17.6","12","0.28"
"Victoria Harbour","VM2","1994-04-20","1","Surface Water","0.8","2.9","7.9","33.2","2.9","22.7","6.3","0.81"
"Victoria Harbour","VM2","1994-04-20","1","Middle Water","0.6","3.3","8","33.7","4.1","22.2","3.7","0.57"
"Victoria Harbour","VM2","1994-04-20","1","Bottom Water","0.4","4.4","8","33.7","4.8","22.1","17","0.28"
"Victoria Harbour","VM2","1994-05-19","1","Surface Water","5.8","5.8","8.3","31.1","2.8","25.9","3","0.19"
"Victoria Harbour","VM2","1994-05-19","1","Middle Water","5.3","5","8.3","31.7","2.6","25.3","4","0.26"
"Victoria Harbour","VM2","1994-05-19","1","Bottom Water","4.9","4","8.2","32.7","3","24.4","3.3","0.2"
"Victoria Harbour","VM2","1994-06-22","1","Surface Water","2.2","4.4","8","29.5","4.1","26.6","7.7","0.39"
"Victoria Harbour","VM2","1994-06-22","1","Middle Water","2.1","4.1","8","30.1","4.5","26.3","5.7","0.39"
"Victoria Harbour","VM2","1994-06-22","1","Bottom Water","1.6","3.6","7.9","30.7","5.4","26.2","8.7","0.37"
"Victoria Harbour","VM2","1994-07-18","1","Surface Water","26","7.5","8.4","25.6","3.7","27.9","5.8","0.26"
"Victoria Harbour","VM2","1994-07-18","1","Middle Water","26","7","8.3","26.6","3.7","27.1","6","0.29"
"Victoria Harbour","VM2","1994-07-18","1","Bottom Water","4.4","4.4","8","32.7","6.7","24.1","5.4","0.37"
"Victoria Harbour","VM2","1994-08-15","1","Surface Water","2.7","4.5","8","27.9","3.5","25.6","2.5","0.4"
"Victoria Harbour","VM2","1994-08-15","1","Middle Water","2","4.3","8.1","33.1","9.3","23.4","3.3","0.29"
"Victoria Harbour","VM2","1994-08-15","1","Bottom Water","0.9","4.5","8.1","34.1","5.3","22.9","6.4","0.19"
"Victoria Harbour","VM2","1994-09-14","1","Surface Water","0.5","7.8","8.2","31.8","38.6","27.6","6.7","0.27"
"Victoria Harbour","VM2","1994-09-14","1","Middle Water","1","7.1","8.2","31.9","7.6","27.5","21","0.18"
"Victoria Harbour","VM2","1994-09-14","1","Bottom Water","0.6","6.8","8.2","31.9","18.1","27.6","15","0.16"
"Victoria Harbour","VM2","1994-10-20","1","Surface Water","1.1","4.2","8.1","31.9","4.4","27.4","6.2","0.48"
"Victoria Harbour","VM2","1994-10-20","1","Middle Water","1","3.5","8.1","32","5.3","27.4","7.8","0.46"
"Victoria Harbour","VM2","1994-10-20","1","Bottom Water","1.4","3.5","8.1","32","6.5","27.3","7.4","0.47"
"Victoria Harbour","VM2","1994-11-17","1","Surface Water","0.2","5.7","8.2","32.6","5.5","23.7","8.2","0.42"
"Victoria Harbour","VM2","1994-11-17","1","Middle Water","0.3","4.9","8.2","32.6","7","23.6","9.5","0.41"
"Victoria Harbour","VM2","1994-11-17","1","Bottom Water","0.3","4.8","8.2","32.6","9.3","23.6","12","0.42"
"Victoria Harbour","VM2","1994-12-14","1","Surface Water","0.6","5.6","8.1","32.6","2.6","22.1","4.6","0.4"
"Victoria Harbour","VM2","1994-12-14","1","Middle Water","0.7","5","8.1","32.7","2.4","22.1","4.5","0.39"
"Victoria Harbour","VM2","1994-12-14","1","Bottom Water","1.4","4.9","8.1","32.8","4.8","22.1","4","0.35"
"Victoria Harbour","VM2","1995-01-20","1","Surface Water","1.4","5.8","8","32.6","3.1","18.4","13","0.95"
"Victoria Harbour","VM2","1995-01-20","1","Middle Water","1.3","5.1","8","32.9","2.4","18.3","13","0.42"
"Victoria Harbour","VM2","1995-01-20","1","Bottom Water","0.9","5.1","8","33","2.5","18.3","20","0.41"
"Victoria Harbour","VM2","1995-02-20","1","Surface Water","0.8","6.4","8.2","31.7","2.4","15.7","10","0.47"
"Victoria Harbour","VM2","1995-02-20","1","Middle Water","0.6","6.4","8.2","31.8","2","15.6","17","0.33"
"Victoria Harbour","VM2","1995-02-20","1","Bottom Water","0.4","6.5","8.2","31.8","2","15.6","19","0.29"
"Victoria Harbour","VM2","1995-03-16","1","Surface Water","0.6","5.4","8","31.9","4.5","16.4","21","0.33"
"Victoria Harbour","VM2","1995-03-16","1","Middle Water","0.3","5.6","8","31.9","5.1","16.1","20","0.34"
"Victoria Harbour","VM2","1995-03-16","1","Bottom Water","0.6","5.6","8","31.9","5.1","16.1","23","0.34"
"Victoria Harbour","VM2","1995-04-20","1","Surface Water","2","6.9","8.2","32.9","1","19.9","3","0.15"
"Victoria Harbour","VM2","1995-04-20","1","Middle Water","2.1","7","8.2","33","1","19.9","7.1","0.1"
"Victoria Harbour","VM2","1995-04-20","1","Bottom Water","2.1","7","8.2","33.1","2.5","19.8","5.1","0.1"
"Victoria Harbour","VM2","1995-05-19","1","Surface Water","1.4","3.8","7.8","33.1","6","24.4","27","0.5"
"Victoria Harbour","VM2","1995-05-19","1","Middle Water","1.5","3.8","7.8","33.1","6","24.4","11","0.51"
"Victoria Harbour","VM2","1995-05-19","1","Bottom Water","1.2","4.1","7.9","33.4","6.1","24.3","10","0.46"
"Victoria Harbour","VM2","1995-06-22","1","Surface Water","7.9","5.7","8.2","20.5","5.6","29","5","0.6"
"Victoria Harbour","VM2","1995-06-22","1","Middle Water","3.7","4.7","8.1","23.1","5.3","28.3","6.3","0.59"
"Victoria Harbour","VM2","1995-06-22","1","Bottom Water","1.4","2.8","7.9","32.5","5.3","26.3","5.7","0.55"
"Victoria Harbour","VM2","1995-07-24","1","Surface Water","31","6.4","8.2","28.3","2.5","25.9","7","0.2"
"Victoria Harbour","VM2","1995-07-24","1","Middle Water","28","6.2","8.1","31","2.5","24.4","7.1","0.24"
"Victoria Harbour","VM2","1995-07-24","1","Bottom Water","16","4.9","7.9","33.3","3","22.7","7.4","0.29"
"Victoria Harbour","VM2","1995-08-17","1","Surface Water","1.2","4.2","7.9","28.7","1.9","26","4.1","0.52"
"Victoria Harbour","VM2","1995-08-17","1","Middle Water","0.9","4","7.9","29.1","1.7","25.7","3.5","0.39"
"Victoria Harbour","VM2","1995-08-17","1","Bottom Water","1.1","3.9","8","31.3","11.9","25.2","3.3","0.41"
"Victoria Harbour","VM2","1995-09-15","1","Surface Water","2","4.4","8","30","2.7","28.6","6","0.3"
"Victoria Harbour","VM2","1995-09-15","1","Middle Water","0.8","3.9","8.1","30.8","3.4","28.4","8.4","0.3"
"Victoria Harbour","VM2","1995-09-15","1","Bottom Water","1.2","4.3","8.1","30.9","4.8","28.4","7.9","0.24"
"Victoria Harbour","VM2","1995-10-16","1","Surface Water","1","7.3","8","32.5","6.6","26.1","10","0.29"
"Victoria Harbour","VM2","1995-10-16","1","Middle Water","1","7.4","8","32.7","6.8","26","9.7","0.34"
"Victoria Harbour","VM2","1995-10-16","1","Bottom Water","0.4","6.2","8","32.8","8.9","26","11","0.24"
"Victoria Harbour","VM2","1995-11-16","1","Surface Water","0.8","4.4","8.1","32.8","4.3","23","5.1","0.5"
"Victoria Harbour","VM2","1995-11-16","1","Middle Water","0.4","4.2","8.1","33","3.8","22.9","3.5","0.32"
"Victoria Harbour","VM2","1995-11-16","1","Bottom Water","0.5","4.2","8.2","33.2","4.7","22.8","3.6","0.33"
"Victoria Harbour","VM2","1995-12-15","1","Surface Water","1.4","2.9","8.1","33.5","2.4","19.5","1.7","0.43"
"Victoria Harbour","VM2","1995-12-15","1","Middle Water","1.5","2.9","8.1","33.6","2.6","19.5","2.1","0.4"
"Victoria Harbour","VM2","1995-12-15","1","Bottom Water","1.4","2.9","8.1","33.7","4.8","19.5","4.2","0.37"
"Victoria Harbour","VM2","1996-01-18","1","Surface Water","0.5","3.7","8.1","33.9","4.2","19.3","3.7","0.41"
"Victoria Harbour","VM2","1996-01-18","1","Middle Water","0.9","3.8","8.1","33.9","4.4","19.2","4.4","0.34"
"Victoria Harbour","VM2","1996-01-18","1","Bottom Water","0.4","3.8","8.1","33.9","4.4","19.2","4.8","0.35"
"Victoria Harbour","VM2","1996-02-06","1","Surface Water","0.4","5","8.1","34.2","2.5","19","5.9","0.36"
"Victoria Harbour","VM2","1996-02-06","1","Middle Water","0.9","5.1","8.1","34.2","2.9","19","7.3","0.25"
"Victoria Harbour","VM2","1996-02-06","1","Bottom Water","1","5.1","8.1","34.2","3.9","19","8.4","0.26"
"Victoria Harbour","VM2","1996-03-18","1","Surface Water","0.8","4.3","7.7","33.7","4.6","19.1","4.9","0.48"
"Victoria Harbour","VM2","1996-03-18","1","Middle Water","0.5","4.3","7.7","33.7","4.7","19","4.8","0.47"
"Victoria Harbour","VM2","1996-03-18","1","Bottom Water","0.6","4.3","7.7","33.8","6","18.9","5.8","0.43"
"Victoria Harbour","VM2","1996-04-15","1","Surface Water","0.5","5.3","8","33.8","6.2","20.4","9","0.17"
"Victoria Harbour","VM2","1996-04-15","1","Middle Water","0.6","5.2","8","33.8","6.3","20.3","10","0.18"
"Victoria Harbour","VM2","1996-04-15","1","Bottom Water","0.6","5.2","8","33.8","7","20.3","11","0.16"
"Victoria Harbour","VM2","1996-05-16","1","Surface Water","0.7","4.4","7.9","32.6","6.5","23.2","9.5","0.39"
"Victoria Harbour","VM2","1996-05-16","1","Middle Water","0.9","4.4","8","32.7","6.7","23","13","0.36"
"Victoria Harbour","VM2","1996-05-16","1","Bottom Water","0.9","4.5","8","32.9","7.7","23","12","0.35"
"Victoria Harbour","VM2","1996-06-14","1","Surface Water","8.9","5.7","8.1","29","2.9","27.1","6.7","0.33"
"Victoria Harbour","VM2","1996-06-14","1","Middle Water","0.3","4.9","7.9","30.8","2.7","26","5","0.33"
"Victoria Harbour","VM2","1996-06-14","1","Bottom Water","1.3","3.5","7.9","32.6","4.5","25.2","6.7","0.32"
"Victoria Harbour","VM2","1996-07-19","1","Surface Water","7.4","5","7.8","30","1.5","25.5","3.3","0.23"
"Victoria Harbour","VM2","1996-07-19","1","Middle Water","6.7","4.7","7.8","31.9","1.2","24.7","3.5","0.23"
"Victoria Harbour","VM2","1996-07-19","1","Bottom Water","5.9","4","7.8","33.6","4","23.6","3.4","0.21"
"Victoria Harbour","VM2","1996-08-22","1","Surface Water","2.8","6.2","7.9","31.1","1.9","26.3","4.4","0.29"
"Victoria Harbour","VM2","1996-08-22","1","Middle Water","3.2","5.2","7.8","31.2","1.5","25.4","4.2","0.29"
"Victoria Harbour","VM2","1996-08-22","1","Bottom Water","1.5","4.1","7.7","32.5","3.7","24.4","4.1","0.34"
"Victoria Harbour","VM2","1996-09-13","1","Surface Water","1.8","4.8","8.1","30.4","3.1","27.8","6.3","0.19"
"Victoria Harbour","VM2","1996-09-13","1","Middle Water","0.3","4.8","8.1","30.6","3.3","27.8","11","0.21"
"Victoria Harbour","VM2","1996-09-13","1","Bottom Water","1.5","4.8","8.1","30.5","7.1","27.8","10","0.22"
"Victoria Harbour","VM2","1996-10-17","1","Surface Water","2.7","4.7","7.9","32.1","2","27.4","5.6","0.41"
"Victoria Harbour","VM2","1996-10-17","1","Middle Water","1.8","4.6","7.9","32.2","1.9","27.2","5.6","0.43"
"Victoria Harbour","VM2","1996-10-17","1","Bottom Water","2.2","4.6","7.9","32.2","4.4","27.2","11","0.27"
"Victoria Harbour","VM2","1996-11-13","1","Surface Water","1.1","6","8","34.3","2.9","25","8.8","0.23"
"Victoria Harbour","VM2","1996-11-13","1","Middle Water","0.9","5.5","8","33.3","3.3","24.8","8.3","0.17"
"Victoria Harbour","VM2","1996-11-13","1","Bottom Water","0.5","5.5","8","33.2","3.9","24.8","10","0.16"
"Victoria Harbour","VM2","1996-12-16","1","Surface Water","2.6","5.5","7.8","31.4","2.1","19.5","12","0.47"
"Victoria Harbour","VM2","1996-12-16","1","Middle Water","2","5.3","7.8","31.6","1.8","19.4","5.7","0.43"
"Victoria Harbour","VM2","1996-12-16","1","Bottom Water","1.1","5.3","7.8","31.5","2.5","19.4","8.6","0.42"
"Victoria Harbour","VM2","1997-01-15","1","Surface Water","1","5.9","8","31.4","1.8","18","5","0.43"
"Victoria Harbour","VM2","1997-01-15","1","Middle Water","1.2","5.2","8","31.8","1.6","17.8","5.9","0.36"
"Victoria Harbour","VM2","1997-01-15","1","Bottom Water","0.5","5.2","8","31.7","1.7","17.8","5.1","0.39"
"Victoria Harbour","VM2","1997-02-26","1","Surface Water","0.9","5.1","8.1","31.6","4","16.8","4.6","0.39"
"Victoria Harbour","VM2","1997-02-26","1","Middle Water","1.2","5.2","8","31.5","4.2","16.5","5.6","0.37"
"Victoria Harbour","VM2","1997-02-26","1","Bottom Water","0.4","5.4","8","31.5","4.6","16.4","9.2","0.35"
"Victoria Harbour","VM2","1997-03-17","1","Surface Water","2.7","5.7","8.1","32.1","3.5","19.6","3.3","0.57"
"Victoria Harbour","VM2","1997-03-17","1","Middle Water","1.2","6.9","8.2","32.6","3.1","19.5","1.6","0.16"
"Victoria Harbour","VM2","1997-03-17","1","Bottom Water","<0.2","6.6","8.2","32.7","4.7","19.3","8.1","0.22"
"Victoria Harbour","VM2","1997-04-21","1","Surface Water","0.9","4.3","7.6","32.4","6.6","21.9","9.3","0.43"
"Victoria Harbour","VM2","1997-04-21","1","Middle Water","0.5","3.7","7.6","32.5","6.8","21.7","11","0.4"
"Victoria Harbour","VM2","1997-04-21","1","Bottom Water","0.7","3.8","7.6","32.6","7.1","21.6","11","0.41"
"Victoria Harbour","VM2","1997-05-19","1","Surface Water","4.2","4.9","7.9","24.9","4.9","25.8","4.6","0.55"
"Victoria Harbour","VM2","1997-05-19","1","Middle Water","2.2","4.3","7.9","28","5.1","25","5.4","0.49"
"Victoria Harbour","VM2","1997-05-19","1","Bottom Water","0.9","3.3","7.9","32.8","6.9","23.6","7.2","0.4"
"Victoria Harbour","VM2","1997-06-18","1","Surface Water","1.5","4.4","8.1","29.5","2.2","24.7","3.4","0.49"
"Victoria Harbour","VM2","1997-06-18","1","Middle Water","0.9","4.1","8.1","29.8","1.8","24.6","2.5","0.37"
"Victoria Harbour","VM2","1997-06-18","1","Bottom Water","0.6","4","8.1","30","2","24.6","2.9","0.37"
"Victoria Harbour","VM2","1997-07-28","1","Surface Water","19","6.9","8.2","27.6","1.5","25.6","3","0.27"
"Victoria Harbour","VM2","1997-07-28","1","Middle Water","11","4.9","8.1","31.4","1.5","23.6","2.1","0.25"
"Victoria Harbour","VM2","1997-07-28","1","Bottom Water","1.3","3.9","8.1","33.8","4.3","22.1","1.6","0.21"
"Victoria Harbour","VM2","1997-08-26","1","Surface Water","0.9","4.4","7.8","29.3","2","27.3","3.6","0.38"
"Victoria Harbour","VM2","1997-08-26","1","Middle Water","0.9","3.6","7.8","29.5","2.3","27.2","4.6","0.34"
"Victoria Harbour","VM2","1997-08-26","1","Bottom Water","0.6","3.6","7.8","29.7","3.4","27.2","3.9","0.4"
"Victoria Harbour","VM2","1997-09-18","1","Surface Water","3.5","6.5","8","29.5","1.9","27.1","3.6","0.23"
"Victoria Harbour","VM2","1997-09-18","1","Middle Water","2.3","5.1","8.1","29.7","2.4","26.7","6.5","0.27"
"Victoria Harbour","VM2","1997-09-18","1","Bottom Water","2.4","4.6","8.1","29.8","6.3","26.6","9.7","0.27"
"Victoria Harbour","VM2","1997-10-24","1","Surface Water","2.6","3.3","7.8","29.3","3.6","27.7","2.8","0.69"
